timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771061547650198343,0.0,0.0,0.0,0.0,0.0,0.11002317785968893,0.11,0.11
1771061547699903052,0.0,0.0,0.0,0.0,0.0,0.12002642750303327,0.12,0.12
1771061547750279342,0.0,0.0,0.0,0.0,0.0,0.13002779193365446,0.13,0.13
1771061547800387237,0.0,0.0,0.0,0.0,0.0,0.14002905225617257,0.14,0.14
1771061547850067581,0.0,0.0,0.0,0.0,0.0,0.15003028747017508,0.15000000000000002,0.15000000000000002
1771061547900136153,0.0,0.0,0.0,0.0,0.0,0.1600315401086627,0.16000000000000003,0.16000000000000003
1771061547950520678,0.0,0.0,0.0,0.0,0.0,0.17003280868044274,0.17000000000000004,0.17000000000000004
1771061548000175263,0.0,0.0,0.0,0.0,0.0,0.18003404301234238,0.18000000000000005,0.18000000000000005
1771061548050611607,0.0,0.0,0.0,0.0,0.0,0.19003531328195794,0.19000000000000006,0.19000000000000006
1771061548100291210,0.0,0.0,0.0,0.0,0.0,0.20003654887410044,0.20000000000000007,0.20000000000000007
1771061548150401692,0.0,0.0,0.0,0.0,0.0,0.2100378035373258,0.21000000000000008,0.21000000000000008
1771061548200326586,0.0,0.0,0.0,0.0,0.0,0.22003905014830974,0.22000000000000008,0.22000000000000008
1771061548250727945,0.0,0.0,0.0,0.0,0.0,0.23004031926949797,0.2300000000000001,0.2300000000000001
1771061548299838520,0.0,0.0,0.0,0.0,0.0,0.24004152790399272,0.2400000000000001,0.2400000000000001
1771061548350516147,0.0,0.0,0.0,0.0,0.0,0.2500428086897366,0.2500000000000001,0.2500000000000001
1771061548400050998,0.0,0.0,0.0,0.0,0.0,0.26004403785332697,0.2600000000000001,0.2600000000000001
1771061548449827303,0.0,0.0,0.0,0.0,0.0,0.27004527627695674,0.27000000000000013,0.27000000000000013
1771061548499993670,0.0,0.0,0.0,0.0,0.0,0.2800465337393102,0.28000000000000014,0.28000000000000014
1771061548550240528,0.0,0.0,0.0,0.0,0.0,0.2900477958971683,0.29000000000000015,0.29000000000000015
1771061548600175782,0.0,0.0,0.0,0.0,0.0,0.3000490433286634,0.30000000000000016,0.30000000000000016
1771061548650232072,0.0,0.0,0.0,0.0,0.0,0.3100502959117953,0.31000000000000016,0.31000000000000016
1771061548700003718,0.0,0.0,0.0,0.0,0.0,0.32005153512552104,0.3200000000000002,0.3200000000000002
1771061548750306442,0.0,0.0,0.0,0.0,0.0,0.33005279917399916,0.3300000000000002,0.3300000000000002
1771061548800264057,0.0,0.0,0.0,0.0,0.0,0.34005404775389586,0.3400000000000002,0.3400000000000002
1771061548850388265,0.0,0.0,0.0,0.0,0.0,0.3500553036408952,0.3500000000000002,0.3500000000000002
1771061548900014037,0.0,0.0,0.0,0.0,0.0,0.3600565360599202,0.3600000000000002,0.3600000000000002
1771061548950330596,0.0,0.0,0.0,0.0,0.0,0.37005780047585124,0.3700000000000002,0.3700000000000002
1771061549000046437,0.0,0.0,0.0,0.0,0.0,0.38005903754082127,0.3800000000000002,0.3800000000000002
1771061549050393055,0.0,0.0,0.0,0.0,0.0,0.3900603036080002,0.39000000000000024,0.39000000000000024
1771061549100145266,0.0,0.0,0.0,0.0,0.0,0.40006154247531395,0.40000000000000024,0.40000000000000024
1771061549150177613,0.0,0.0,0.0,0.0,0.0,0.41006279354001735,0.41000000000000025,0.41000000000000025
1771061549201200379,0.0,0.0,0.0,0.0,0.0,0.420064092978681,0.42000000000000026,0.42000000000000026
1771061549250302650,0.0,0.0,0.0,0.0,0.0,0.4300653024972382,0.43000000000000027,0.43000000000000027
1771061549300215603,0.0,0.0,0.0,0.0,0.0,0.4400665465748402,0.4400000000000003,0.4400000000000003
1771061549350448507,0.0,0.0,0.0,0.0,0.0,0.45006780747629205,0.4500000000000003,0.4500000000000003
1771061549400191841,0.0,0.0,0.0,0.0,0.0,0.46006904569986967,0.4600000000000003,0.4600000000000003
1771061549450373248,0.0,0.0,0.0,0.0,0.0,0.47007030387801874,0.4700000000000003,0.4700000000000003
1771061549500110101,0.0,0.0,0.0,0.0,0.0,0.48007154167550686,0.4800000000000003,0.4800000000000003
1771061549550230072,0.0,0.0,0.0,0.0,0.0,0.49007279688870037,0.4900000000000003,0.4900000000000003
1771061549600024332,0.0,0.0,0.0,0.0,0.0,0.5000740372920824,0.5000000000000003,0.5000000000000003
1771061549650251064,0.0,0.0,0.0,0.0,0.0,0.5100752977407944,0.5100000000000003,0.5100000000000003
1771061549700408246,0.0,0.0,0.0,0.0,0.0,0.520076555722349,0.5200000000000004,0.5200000000000004
1771061549751054545,0.0,0.0,0.0,0.0,0.0,0.5300778371742626,0.5300000000000004,0.5300000000000004
1771061549799621902,0.0,0.0,0.0,0.0,0.0,0.5400790209108565,0.5400000000000004,0.5400000000000004
1771061549851081128,0.0,0.0,0.0,0.0,0.0,0.5500803386765065,0.5500000000000004,0.5500000000000004
1771061549899812573,0.0,0.0,0.0,0.0,0.0,0.5600815315619969,0.5600000000000004,0.5600000000000004
1771061549950520278,0.0,0.0,0.0,0.0,0.0,0.5700828131019944,0.5700000000000004,0.5700000000000004
1771061550000234538,0.0,0.0,0.0,0.0,0.0,0.5800840508200059,0.5800000000000004,0.5800000000000004
1771061550049619641,0.0,0.0,0.0,0.0,0.0,0.5900852710597665,0.5900000000000004,0.5900000000000004
1771061550100858104,0.0,0.0,0.0,0.0,0.0,0.6000865796587999,0.6000000000000004,0.6000000000000004
1771061550150916201,0.0,0.0,0.0,0.0,0.0,0.6100878349519914,0.6100000000000004,0.6100000000000004
1771061550200302767,0.0,0.0,0.0,0.0,0.0,0.6200890560174743,0.6200000000000004,0.6200000000000004
1771061550250214910,0.0,0.0,0.0,0.0,0.0,0.6300903005593377,0.6300000000000004,0.6300000000000004
1771061550300276313,0.0,0.0,0.0,0.0,0.0,0.640091553257682,0.6400000000000005,0.6400000000000005
1771061550350458703,0.0,0.0,0.0,0.0,0.0,0.6500928121128022,0.6500000000000005,0.6500000000000005
1771061550400030217,0.0,0.0,0.0,0.0,0.0,0.6600940420841275,0.6600000000000005,0.6600000000000005
1771061550450428362,0.0,0.0,0.0,0.0,0.0,0.6700953103198236,0.6700000000000005,0.6700000000000005
1771061550499896040,0.0,0.0,0.0,0.0,0.0,0.6800965357681255,0.6800000000000005,0.6800000000000005
1771061550550252958,0.0,0.0,0.0,0.0,0.0,0.6900978018200945,0.6900000000000005,0.6900000000000005
1771061550599936532,0.0,0.0,0.0,0.0,0.0,0.7000990374197487,0.7000000000000005,0.7000000000000005
1771061550650165540,0.0,0.0,0.0,0.0,0.0,0.7101002977684431,0.7100000000000005,0.7100000000000005
1771061550699934704,0.0,0.0,0.0,0.0,0.0,0.7201015371973235,0.7200000000000005,0.7200000000000005
1771061550750651739,0.0,0.0,0.0,0.0,0.0,0.7301028212599797,0.7300000000000005,0.7300000000000005
1771061550800291169,0.0,0.0,0.0,0.0,0.0,0.7401040555307223,0.7400000000000005,0.7400000000000005
1771061550850631236,0.0,0.0,0.0,0.0,0.0,0.7501053211617423,0.7500000000000006,0.7500000000000006
1771061550899822165,0.0,0.0,0.0,0.0,0.0,0.7601065334292478,0.7600000000000006,0.7600000000000006
1771061550949964089,0.0,0.0,0.0,0.0,0.0,0.7701077885735716,0.7700000000000006,0.7700000000000006
1771061551000519970,0.0,0.0,0.0,0.0,0.0,0.780109065522188,0.7800000000000006,0.7800000000000006
1771061551050588008,0.0,0.0,0.0,0.0,0.0,0.7901103199431574,0.7900000000000006,0.7900000000000006
1771061551101003006,0.0,0.0,0.0,0.0,0.0,0.8001115900653482,0.8000000000000006,0.8000000000000006
1771061551150406606,0.0,0.0,0.0,0.0,0.0,0.8101128125635465,0.8100000000000006,0.8100000000000006
1771061551200099859,0.0,0.0,0.0,0.0,0.0,0.8201140467455466,0.8200000000000006,0.8200000000000006
1771061551250212700,0.0,0.0,0.0,0.0,0.0,0.8301153014555955,0.8300000000000006,0.8300000000000006
1771061551301268061,0.0,0.0,0.0,0.0,0.0,0.8401166026449436,0.8400000000000006,0.8400000000000006
1771061551350229971,0.0,0.0,0.0,0.0,0.0,0.8501178056418499,0.8500000000000006,0.8500000000000006
1771061551399997214,0.0,0.0,0.0,0.0,0.0,0.8601190424906431,0.8600000000000007,0.8600000000000007
1771061551450848151,0.0,0.0,0.0,0.0,0.0,0.870120332932065,0.8700000000000007,0.8700000000000007
1771061551499900521,0.0,0.0,0.0,0.0,0.0,0.8801215397264716,0.8800000000000007,0.8800000000000007
1771061551550566010,0.0,0.0,0.0,0.0,0.0,0.8901228198444747,0.8900000000000007,0.8900000000000007
1771061551601180002,0.0,0.0,0.0,0.0,0.0,0.9001241006921845,0.9000000000000007,0.9000000000000007
1771061551650172860,0.0,0.0,0.0,0.0,0.0,0.910125304293238,0.9100000000000007,0.9100000000000007
1771061551700917708,0.0,0.0,0.0,0.0,0.0,0.9201265881106733,0.9200000000000007,0.9200000000000007
1771061551750023589,0.0,0.0,0.0,0.0,0.0,0.9301277971400732,0.9300000000000007,0.9300000000000007
1771061551801351001,0.0,0.0,0.0,0.0,0.0,0.9401291095931196,0.9400000000000007,0.9400000000000007
1771061551850328600,0.0,0.0,0.0,0.0,0.0,0.9501303137902904,0.9500000000000007,0.9500000000000007
1771061551900477850,0.0,0.0,0.0,0.0,0.0,0.9601315689330678,0.9600000000000007,0.9600000000000007
1771061551950343647,0.0,0.0,0.0,0.0,0.0,0.9701328127408452,0.9700000000000008,0.9700000000000008
1771061551999944848,0.0,0.0,0.0,0.0,0.0,0.9801340434740368,0.9800000000000008,0.9800000000000008
1771061552050468241,0.0,0.0,0.0,0.0,0.0,0.9901353177826,0.9900000000000008,0.9900000000000008
1771061552100090373,0.0,0.0,0.0,0.0,0.0,1.0001365508154456,1.0000000000000007,1.0
1771061552150520681,0.0,0.0,0.0,0.0,0.0,1.0101378207374072,1.0100000000000007,1.0
1771061552200149145,0.0,0.0,0.0,0.0,0.0,1.0201390538840478,1.0200000000000007,1.0
1771061552250913561,0.0,0.0,0.0,0.0,0.0,1.0301403399670617,1.0300000000000007,1.0
1771061552300205031,0.0,0.0,0.0,0.0,0.0,1.0401415578403892,1.0400000000000007,1.0
1771061552350357679,0.0,0.0,0.0,0.0,0.0,1.0501428137480466,1.0500000000000007,1.0
1771061552400423123,0.0,0.0,0.0,0.0,0.0,1.0601440671332403,1.0600000000000007,1.0
1771061552450232846,0.0,0.0,0.0,0.0,0.0,1.0701453081962604,1.0700000000000007,1.0
1771061552500294613,0.0,0.0,0.0,0.0,0.0,1.0801465607635488,1.0800000000000007,1.0
1771061552550299944,0.0,0.0,0.0,0.0,0.0,1.0901478111290075,1.0900000000000007,1.0
