metric,value
duration_s,9.997
n_state_samples,1000
n_ctrl_samples,500
trajectory_type,step_2d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.17776814274556696
max_err_x,4.957618887791075
rmse_y,0.034876502679338305
max_err_y,0.06165004309630639
rmse_z,0.04022789013064983
max_err_z,0.17287397772486512
rmse_3d,0.18556984172735017
max_err_3d,4.960724649790088
rmse_vx,0.10151397285382055
rmse_vy,0.029081536975241483
rmse_vz,0.06059059397448382
rmse_vel_3d,0.12174581124453239
settling_time_s,
ss_err_x,0.05764618666989934
ss_err_y,0.016287242433203217
ss_err_z,0.024255295231659115
ss_err_3d,0.06923718932650404
mean_thrust,14.868822792926114
max_thrust,18.242582932590253
min_thrust,14.598995979796522
thrust_dev,0.1617839103744971
rms_tau_phi,0.11157476428287039
max_tau_phi,0.19090123730256528
rms_tau_theta,0.14067828093530665
max_tau_theta,1.7644501383781563
rms_tau_psi,0.0009983706103403834
max_tau_psi,0.0037328160691283453
mean_motor_util,43.917431938373994
max_motor_util,60.83682344917446
mean_util_r0,43.13323591840654
mean_util_r1,44.70095397441673
mean_util_r2,44.62417083537341
mean_util_r3,43.2113670252993
sat_events,0
sat_pct,0.0
ctrl_energy,2207.321637167669
max_phi_deg,0.5390870800753571
max_theta_deg,6.304169750832457
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.00806999779198859
ss_offset_y,0.012192605044556968
ss_offset_z,0.024255295231659115
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.283084407070677
cost_state_max,2.206124519398007
cost_input_mean,0.049770212115297856
cost_input_max,0.34379190784687885
cost_total_mean,0.33285461918597486
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.4857202217937517
ui_thrust_rms,1.613562007634995
ud_tau_phi_rms,0.10720894334451395
ui_tau_phi_rms,0.17963071350003346
ud_tau_theta_rms,0.515238691415317
ui_tau_theta_rms,0.49732380457666064
ud_tau_psi_rms,0.0009983706103403834
ui_tau_psi_rms,0.0
int_err_mag_final,0.5249678379117492
int_err_mag_max,0.6631510280377678
