t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.081000,0.018000,14.902688,0.000000,1.764450,-0.000000,197.218636,912.552352,197.218627,912.552349,-1.801765,-0.000000,1.764450,-0.000000,1.989453,0.000000,0.000000,0.000000,14.902688,0.000000,1.764450,-0.000000,1.000000,1.280915,0.343792,1.000000,0.000000,-0.000000,0.663151
7.102000,0.039000,14.937110,0.000000,1.196914,-0.000000,409.358074,840.289400,409.358070,840.289396,-1.765823,0.000000,1.196514,-0.000000,1.987933,-0.000000,0.000400,0.000000,14.937110,0.000000,1.196914,-0.000000,1.000000,1.345335,0.174346,1.000000,0.000200,0.000000,0.662644
7.121000,0.058000,14.939385,0.000243,0.897792,-0.000000,484.661763,799.310112,484.731188,799.267587,-1.762022,0.000243,0.896591,-0.000000,1.986406,-0.000000,0.001200,0.000000,14.939385,0.000243,0.897792,-0.000000,1.000000,1.428405,0.111435,1.000000,0.000600,0.000000,0.662135
7.142000,0.079000,14.921475,0.003099,-0.345997,-0.000026,716.790328,599.151577,717.375559,598.408737,-1.778386,0.003099,-0.348397,-0.000026,1.984861,-0.000000,0.002399,0.000000,14.921475,0.003099,-0.345997,-0.000026,1.000000,2.007546,0.043766,1.000000,0.001200,0.000000,0.661620
7.162000,0.099000,14.864201,0.004079,-0.840227,-0.000074,789.418015,496.273772,790.093500,495.051167,-1.834065,0.004079,-0.844242,-0.000074,1.983267,-0.000000,0.004016,0.000000,14.864201,0.004079,-0.840227,-0.000074,1.000000,2.206125,0.104914,1.000000,0.002008,0.000000,0.661089
7.183000,0.120000,14.863051,0.006704,-0.873353,-0.000139,793.891481,489.081653,794.985160,487.022909,-1.833603,0.006704,-0.879356,-0.000139,1.981654,-0.000000,0.006004,0.000000,14.863051,0.006704,-0.873353,-0.000139,1.000000,2.009893,0.110952,1.000000,0.003002,0.000000,0.660551
7.202000,0.139000,14.866120,0.016531,-0.968638,-0.000315,806.536682,468.309019,809.205546,463.020461,-1.828896,0.016531,-0.977410,-0.000315,1.980016,0.000000,0.008773,0.000000,14.866120,0.016531,-0.968638,-0.000315,1.000000,1.898737,0.129009,1.000000,0.004386,-0.000000,0.660005
7.223000,0.160000,14.803793,0.018921,-0.718770,-0.000396,769.528217,523.521386,772.707093,518.074107,-1.889511,0.018921,-0.730275,-0.000396,1.978303,0.000000,0.011504,0.000000,14.803793,0.018921,-0.718770,-0.000396,1.000000,1.549750,0.089068,1.000000,0.005752,-0.000000,0.659434
7.244000,0.181000,14.758676,0.021005,-0.426336,-0.000442,724.430613,582.112185,728.175738,576.674434,-1.932841,0.021004,-0.440940,-0.000442,1.976517,0.000001,0.014604,0.000000,14.758676,0.021005,-0.426336,-0.000442,1.000000,1.323950,0.056846,1.000000,0.007302,-0.000000,0.658839
7.262000,0.199000,14.764017,0.022381,-0.396422,-0.000354,719.718094,588.121619,723.808836,582.487796,-1.925663,0.022380,-0.414461,-0.000354,1.974679,0.000001,0.018039,0.000000,14.764017,0.022381,-0.396422,-0.000354,1.000000,1.237236,0.054310,1.000000,0.009019,-0.000001,0.658226
