t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.063000,0.000000,0.000000,-0.000000,1.024979,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.058347,0.000000,0.000000,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,-0.000000,0.024979,-0.000000,-0.000000,-0.000000,-0.500000,0.000000,0.058347,0.026906,0.503393
7.070000,0.007000,0.000000,-0.000000,1.025562,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.059744,0.000000,0.000000,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,-0.000000,0.025562,-0.000000,-0.000000,-0.000000,-0.500000,0.000000,0.059744,0.027449,0.503557
7.080000,0.017000,0.000000,-0.000000,1.025325,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.058707,0.000000,0.000000,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,-0.000000,0.025325,-0.000000,-0.000000,-0.000000,-0.500000,0.000000,0.058707,0.027228,0.503435
7.090000,0.027000,0.000000,-0.000000,1.025328,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.058255,0.000000,0.252064,0.000000,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010000,-0.000000,0.025328,-0.000000,-0.000000,-0.000000,-0.500000,0.000000,0.058255,0.027231,0.503382
7.100000,0.037000,0.000000,-0.000000,1.025377,-0.000000,0.000493,-0.000000,-0.000007,0.000000,0.057947,-0.000015,0.318266,0.000000,0.020000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,-0.000000,0.025377,-0.000000,0.000493,-0.000000,-0.500007,0.000000,0.057947,0.032311,0.503353
7.110000,0.047000,0.000001,-0.000000,1.025449,-0.000002,0.002453,-0.000000,0.000068,0.000000,0.057941,-0.000149,0.375429,0.000000,0.020000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019999,-0.000000,0.025449,-0.000002,0.002453,-0.000000,-0.499932,0.000000,0.057941,0.032367,0.503278
7.121000,0.058000,0.000008,-0.000000,1.025450,-0.000011,0.007329,-0.000000,0.000626,0.000001,0.057728,-0.000805,0.633998,0.000002,0.030000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029992,-0.000000,0.025450,-0.000011,0.007329,-0.000000,-0.499374,0.000001,0.057728,0.039335,0.502699
7.133000,0.070000,0.000024,-0.000000,1.025752,-0.000031,0.014710,-0.000000,0.001677,0.000003,0.058407,-0.001849,0.845847,0.000010,0.040500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040476,-0.000000,0.025752,-0.000031,0.014710,-0.000000,-0.498323,0.000003,0.058407,0.047973,0.501734
7.140000,0.077000,0.000059,-0.000000,1.025988,-0.000063,0.023662,-0.000000,0.003512,0.000007,0.058867,-0.003000,1.002851,0.000023,0.040500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040441,-0.000000,0.025988,-0.000063,0.023662,-0.000000,-0.496488,0.000007,0.058867,0.048071,0.499966
7.150000,0.087000,0.000094,-0.000000,1.026577,-0.000093,0.033690,-0.000001,0.005865,0.000013,0.060216,-0.002109,0.953423,0.000031,0.040500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040406,-0.000000,0.026577,-0.000093,0.033690,-0.000001,-0.494135,0.000013,0.060216,0.048363,0.497790
7.163000,0.100000,0.000196,0.000000,1.026295,-0.000163,0.044402,-0.000001,0.009698,0.000025,0.058964,-0.004293,0.967581,0.000054,0.050000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049804,0.000000,0.026295,-0.000163,0.044402,-0.000001,-0.490302,0.000025,0.058964,0.056320,0.493835
7.170000,0.107000,0.000293,0.000000,1.026885,-0.000206,0.054077,-0.000002,0.014096,0.000041,0.059861,-0.003120,0.847548,0.000062,0.050000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049707,0.000000,0.026885,-0.000206,0.054077,-0.000002,-0.485904,0.000041,0.059861,0.056512,0.489577
7.180000,0.117000,0.000447,0.000001,1.026907,-0.000313,0.064959,-0.000004,0.019557,0.000064,0.059028,-0.006863,0.883926,0.000104,0.060000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059553,0.000001,0.026907,-0.000313,0.064959,-0.000004,-0.480443,0.000064,0.059028,0.065349,0.484056
7.190000,0.127000,0.000779,0.000002,1.027289,-0.000418,0.074114,-0.000005,0.026728,0.000099,0.059198,-0.008219,0.771726,0.000140,0.060000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059221,0.000002,0.027289,-0.000418,0.074114,-0.000005,-0.473272,0.000099,0.059198,0.065206,0.476959
7.201000,0.138000,0.001200,0.000004,1.027932,-0.000539,0.082294,-0.000007,0.034887,0.000146,0.060061,-0.009691,0.671741,0.000170,0.070000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068800,0.000004,0.027932,-0.000539,0.082294,-0.000007,-0.465113,0.000146,0.060061,0.074254,0.468975
7.210000,0.147000,0.001708,0.000006,1.028548,-0.000673,0.089362,-0.000009,0.043845,0.000205,0.060778,-0.008098,0.548994,0.000182,0.070000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068292,0.000006,0.028548,-0.000673,0.089362,-0.000009,-0.456155,0.000205,0.060778,0.074019,0.460186
7.222000,0.159000,0.002304,0.000009,1.029160,-0.000810,0.095205,-0.000011,0.053466,0.000278,0.061400,-0.008284,0.428146,0.000208,0.080500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.078196,0.000009,0.029160,-0.000810,0.095205,-0.000011,-0.446534,0.000278,0.061400,0.083456,0.450736
7.234000,0.171000,0.002996,0.000012,1.029777,-0.000947,0.099785,-0.000013,0.063593,0.000365,0.061553,-0.007561,0.339475,0.000208,0.090000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.087004,0.000012,0.029777,-0.000947,0.099785,-0.000013,-0.436407,0.000365,0.061553,0.091959,0.440726
7.240000,0.177000,0.003632,0.000016,1.030393,-0.001022,0.103179,-0.000014,0.073425,0.000457,0.061654,-0.002118,0.236793,0.000176,0.090000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.086368,0.000016,0.030393,-0.001022,0.103179,-0.000014,-0.426575,0.000457,0.061654,0.091560,0.431008
7.250000,0.187000,0.004141,0.000020,1.030623,-0.001207,0.106840,-0.000015,0.082818,0.000558,0.060294,-0.006572,0.261637,0.000178,0.090000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.085859,0.000020,0.030623,-0.001207,0.106840,-0.000015,-0.417182,0.000558,0.060294,0.091157,0.421517
7.260000,0.197000,0.004935,0.000025,1.031113,-0.001337,0.109014,-0.000016,0.093185,0.000675,0.059697,-0.006244,0.162465,0.000143,0.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.095065,0.000025,0.031113,-0.001337,0.109014,-0.000016,-0.406815,0.000675,0.059697,0.100026,0.411172
7.270000,0.207000,0.006262,0.000035,1.031905,-0.001467,0.110028,-0.000016,0.105315,0.000819,0.060009,-0.005902,0.039850,0.000081,0.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093738,0.000035,0.031905,-0.001467,0.110028,-0.000016,-0.394685,0.000819,0.060009,0.099019,0.399221
7.281000,0.218000,0.007729,0.000047,1.032733,-0.001596,0.110029,-0.000016,0.117616,0.000978,0.060411,-0.005876,-0.065118,0.000006,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.102271,0.000047,0.032733,-0.001596,0.110029,-0.000016,-0.382384,0.000978,0.060411,0.107382,0.387128
7.290000,0.227000,0.009222,0.000060,1.033498,-0.001734,0.109414,-0.000015,0.129529,0.001148,0.060453,-0.005861,-0.067581,-0.000012,0.110000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100778,0.000060,0.033498,-0.001734,0.109414,-0.000015,-0.370471,0.001148,0.060453,0.106199,0.375372
7.301000,0.238000,0.010753,0.000074,1.034221,-0.001880,0.108450,-0.000013,0.141076,0.001330,0.060375,-0.006709,-0.097263,-0.000044,0.120000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.109247,0.000074,0.034221,-0.001880,0.108450,-0.000013,-0.358924,0.001330,0.060375,0.114481,0.363969
