metric,value
duration_s,9.99
n_state_samples,999
n_ctrl_samples,500
trajectory_type,lemniscate_2d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.17501391477153205
max_err_x,0.33356029065515563
rmse_y,0.055123839406078276
max_err_y,0.11923004582541491
rmse_z,0.057228105631021334
max_err_z,0.11367821663581001
rmse_3d,0.19220708652034535
max_err_3d,0.3401130449314454
rmse_vx,0.23869288076978643
rmse_vy,0.06466456326564969
rmse_vz,0.12208796090511342
rmse_vel_3d,0.2757920725301676
settling_time_s,
ss_err_x,0.18121319107922512
ss_err_y,0.0923731931012769
ss_err_z,0.05487002157638233
ss_err_3d,0.2278016286516634
mean_thrust,14.99332440832551
max_thrust,17.582536780448237
min_thrust,12.156574813138986
thrust_dev,1.0842408171419333
rms_tau_phi,0.07358947865337702
max_tau_phi,0.18827556252300082
rms_tau_theta,0.03620225782864677
max_tau_theta,0.15070035545167643
rms_tau_psi,0.0006865728213114711
max_tau_psi,0.0033691786651764985
mean_motor_util,44.10001096948385
max_motor_util,49.17865153586047
mean_util_r0,44.153015873203245
mean_util_r1,44.04906709337102
mean_util_r2,44.07104989474423
mean_util_r3,44.126911016616916
sat_events,0
sat_pct,0.0
ctrl_energy,2260.3812583684985
max_phi_deg,1.0606346876202721
max_theta_deg,4.784312263381517
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,0.004586162507722396
ss_offset_y,-0.0923731931012769
ss_offset_z,0.039549702053593525
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,1.1238841272283238
cost_state_max,2.46101974803984
cost_input_mean,0.04923407182968222
cost_input_max,0.18666180597424747
cost_total_mean,1.173118199058006
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.9580003824991201
ui_thrust_rms,1.684989803123423
ud_tau_phi_rms,0.15169029274595625
ui_tau_phi_rms,0.08722869184967608
ud_tau_theta_rms,0.29317870354880704
ui_tau_theta_rms,0.2965569860128621
ud_tau_psi_rms,0.0006865728213114711
ui_tau_psi_rms,0.0
int_err_mag_final,0.43386412788681844
int_err_mag_max,0.7110133695102611
