t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.362000,0.012000,14.935148,0.000000,0.000000,0.000000,660.887816,660.887908,660.887831,660.887901,-1.912892,0.000004,-0.000003,0.000000,2.133040,-0.000004,0.000003,0.000000,14.935148,0.000000,0.000000,0.000000,1.000000,0.035549,0.036592,1.000000,0.000001,0.000002,0.711013
7.385000,0.035000,14.906331,0.000000,0.001058,0.000000,660.069704,660.430184,660.069721,660.430174,-1.939955,0.000004,0.001055,0.000000,2.131286,-0.000004,0.000003,0.000000,14.906331,0.000000,0.001058,0.000000,1.000000,0.036568,0.037634,1.000000,0.000001,0.000002,0.710429
7.407000,0.057000,14.942161,0.000000,0.002035,0.000000,660.696684,661.389144,660.696714,661.389121,-1.902381,0.000004,0.002031,0.000000,2.129542,-0.000003,0.000003,0.000000,14.942161,0.000000,0.002035,0.000000,1.000000,0.035307,0.036191,1.000000,0.000002,0.000002,0.709847
7.425000,0.075000,14.939695,0.000000,0.001383,0.000000,660.753101,661.223739,660.753190,661.223654,-1.903091,0.000004,0.001379,0.000000,2.127786,-0.000003,0.000004,0.000000,14.939695,0.000000,0.001383,0.000000,1.000000,0.035434,0.036218,1.000000,0.000002,0.000002,0.709262
7.445000,0.095000,14.934666,0.000001,0.002927,0.000000,660.378805,661.375237,660.378975,661.375074,-1.906347,0.000004,0.002922,0.000000,2.126013,-0.000003,0.000005,0.000000,14.934666,0.000001,0.002927,0.000000,1.000000,0.035600,0.036342,1.000000,0.000003,0.000002,0.708671
7.463000,0.113000,14.959598,0.000004,0.003401,0.000000,660.849551,662.007138,660.850402,662.006294,-1.879647,0.000007,0.003393,0.000000,2.124245,-0.000003,0.000008,0.000000,14.959598,0.000004,0.003401,0.000000,1.000000,0.034707,0.035332,1.000000,0.000004,0.000002,0.708082
7.483000,0.133000,14.961840,0.000008,0.004457,0.000000,660.718941,662.236541,660.720737,662.234763,-1.875625,0.000011,0.004445,0.000000,2.122465,-0.000003,0.000012,0.000000,14.961840,0.000008,0.004457,0.000000,1.000000,0.034603,0.035182,1.000000,0.000006,0.000001,0.707488
7.504000,0.154000,14.950723,0.000013,0.005636,0.000000,660.271515,662.191852,660.274294,662.189098,-1.884943,0.000016,0.005618,0.000000,2.120667,-0.000003,0.000019,0.000000,14.950723,0.000013,0.005636,0.000000,1.000000,0.034948,0.035533,1.000000,0.000009,0.000001,0.706889
7.524000,0.174000,14.964886,0.000024,0.006092,0.000000,660.506415,662.582898,660.511489,662.577952,-1.868980,0.000027,0.006063,0.000000,2.118866,-0.000003,0.000029,0.000000,14.964886,0.000024,0.006092,0.000000,1.000000,0.034429,0.034935,1.000000,0.000014,0.000001,0.706289
7.543000,0.193000,14.974341,0.000039,0.006313,0.000000,660.676281,662.830715,660.684660,662.822663,-1.857718,0.000042,0.006271,0.000000,2.117059,-0.000003,0.000043,0.000000,14.974341,0.000039,0.006313,0.000000,1.000000,0.034093,0.034515,1.000000,0.000021,0.000001,0.705686
7.560000,0.210000,14.992692,0.000069,0.005037,0.000000,661.296303,663.022054,661.310914,663.007805,-1.837563,0.000071,0.004975,0.000000,2.115255,-0.000002,0.000062,0.000000,14.992692,0.000069,0.005037,0.000000,1.000000,0.033465,0.033769,1.000000,0.000031,0.000001,0.705085
7.580000,0.230000,14.978481,0.000103,0.003601,0.000000,661.222897,662.468272,661.244575,662.446815,-1.849954,0.000105,0.003513,0.000000,2.113435,-0.000002,0.000088,0.000000,14.978481,0.000103,0.003601,0.000000,1.000000,0.033932,0.034225,1.000000,0.000044,0.000001,0.704478
7.605000,0.255000,14.984107,0.000119,0.005549,0.000000,661.014097,662.924894,661.039234,662.899973,-1.842501,0.000121,0.005428,0.000000,2.111608,-0.000002,0.000121,0.000000,14.984107,0.000119,0.005549,0.000000,1.000000,0.033765,0.033951,1.000000,0.000061,0.000001,0.703869
7.623000,0.273000,15.014032,0.000182,0.004308,-0.000001,661.880306,663.381138,661.918149,663.342425,-1.810763,0.000184,0.004145,-0.000001,2.109796,-0.000002,0.000163,0.000000,15.014032,0.000182,0.004308,-0.000001,1.000000,0.032837,0.032790,1.000000,0.000081,0.000001,0.703265
7.643000,0.293000,15.003596,0.000249,0.003943,-0.000000,661.704682,663.096052,661.756826,663.043368,-1.819374,0.000251,0.003727,-0.000000,2.107970,-0.000002,0.000215,0.000000,15.003596,0.000249,0.003943,-0.000000,1.000000,0.033261,0.033103,1.000000,0.000108,0.000001,0.702657
7.662000,0.312000,15.019067,0.000303,0.004470,-0.000000,661.951136,663.532230,662.014584,663.468279,-1.802086,0.000305,0.004192,-0.000000,2.106153,-0.000002,0.000278,0.000000,15.019067,0.000303,0.004470,-0.000000,1.000000,0.032828,0.032477,1.000000,0.000139,0.000001,0.702051
7.682000,0.332000,15.009171,0.000389,0.004323,-0.000001,661.748764,663.298316,661.829876,663.215856,-1.810157,0.000391,0.003969,-0.000001,2.104327,-0.000002,0.000354,0.000000,15.009171,0.000389,0.004323,-0.000001,1.000000,0.033277,0.032768,1.000000,0.000177,0.000001,0.701442
7.702000,0.352000,15.011089,0.000481,0.004292,-0.000001,661.786736,663.345056,661.887248,663.243161,-1.806413,0.000483,0.003848,-0.000001,2.102502,-0.000002,0.000444,0.000000,15.011089,0.000481,0.004292,-0.000001,1.000000,0.033382,0.032633,1.000000,0.000222,0.000001,0.700834
7.721000,0.371000,14.972628,0.000568,0.004876,-0.000001,660.827792,662.604945,660.946679,662.484899,-1.843020,0.000569,0.004327,-0.000001,2.100648,-0.000001,0.000549,0.000000,14.972628,0.000568,0.004876,-0.000001,1.000000,0.034863,0.033969,1.000000,0.000274,0.000001,0.700216
7.747000,0.397000,15.035206,0.000766,0.004032,-0.000001,662.333289,663.862298,662.493937,663.700978,-1.778630,0.000768,0.003361,-0.000001,2.098836,-0.000001,0.000672,0.000000,15.035206,0.000766,0.004032,-0.000001,1.000000,0.033187,0.031636,1.000000,0.000336,0.000001,0.699612
7.766000,0.416000,15.076493,0.000929,0.013959,-0.000000,661.541330,666.465461,661.736588,666.270969,-1.735564,0.000930,0.013122,-0.000000,2.097058,-0.000001,0.000837,0.000000,15.076493,0.000929,0.013959,-0.000000,1.000000,0.032789,0.030139,1.000000,0.000418,0.000001,0.699019
7.782000,0.432000,15.029373,0.001115,-0.001836,0.000000,663.163609,662.774761,663.397888,662.540782,-1.780881,0.001115,-0.002834,0.000000,2.095254,-0.000001,0.000998,0.000000,15.029373,0.001115,-0.001836,0.000000,1.000000,0.034069,0.031716,1.000000,0.000499,0.000000,0.698418
7.803000,0.453000,15.012052,0.001118,-0.001788,0.000013,662.768814,662.396315,663.012437,662.170889,-1.796397,0.001118,-0.002968,0.000013,2.093449,-0.000001,0.001180,0.000000,15.012052,0.001118,-0.001788,0.000013,1.000000,0.034925,0.032271,1.000000,0.000590,0.000000,0.697816
7.825000,0.475000,15.037542,0.001084,0.007753,0.000025,661.710181,664.566998,661.956117,664.359422,-1.769137,0.001084,0.006338,0.000025,2.091679,-0.000000,0.001415,0.000000,15.037542,0.001084,0.007753,0.000025,1.000000,0.035376,0.031303,1.000000,0.000708,0.000000,0.697226
7.843000,0.493000,15.021133,0.001311,-0.006365,0.000027,663.720096,661.834216,664.013547,661.578868,-1.783762,0.001310,-0.008011,0.000027,2.089895,0.000000,0.001646,0.000000,15.021133,0.001311,-0.006365,0.000027,1.000000,0.035696,0.031825,1.000000,0.000823,-0.000000,0.696632
7.861000,0.511000,14.994072,0.001828,-0.009348,0.000018,663.578323,660.786400,663.974095,660.414589,-1.809032,0.001827,-0.011250,0.000018,2.088104,0.000001,0.001902,0.000000,14.994072,0.001828,-0.009348,0.000018,1.000000,0.037066,0.032739,1.000000,0.000951,-0.000000,0.696035
7.885000,0.535000,14.992393,0.001911,-0.002451,0.000013,662.364297,661.932845,662.774667,661.540400,-1.808926,0.001909,-0.004639,0.000013,2.086319,0.000001,0.002187,0.000000,14.992393,0.001911,-0.002451,0.000013,1.000000,0.037660,0.032725,1.000000,0.001094,-0.000001,0.695440
7.901000,0.551000,15.001363,0.002474,-0.001088,-0.000007,662.278321,662.429015,662.793761,661.903714,-1.798185,0.002472,-0.003591,-0.000007,2.084548,0.000002,0.002502,0.000000,15.001363,0.002474,-0.001088,-0.000007,1.000000,0.038078,0.032337,1.000000,0.001251,-0.000001,0.694849
7.922000,0.572000,14.956936,0.001677,0.001120,-0.000010,661.006245,661.740725,661.352235,661.379644,-1.840820,0.001675,-0.001727,-0.000010,2.082756,0.000003,0.002847,0.000000,14.956936,0.001677,0.001120,-0.000010,1.000000,0.040076,0.033887,1.000000,0.001423,-0.000001,0.694252
7.943000,0.593000,14.945698,0.002681,0.003048,-0.000007,660.322536,661.924529,660.882458,661.354437,-1.850265,0.002677,-0.000174,-0.000007,2.080964,0.000004,0.003222,0.000000,14.945698,0.002681,0.003048,-0.000007,1.000000,0.041161,0.034236,1.000000,0.001611,-0.000002,0.693655
7.963000,0.613000,14.971525,0.004699,0.003622,0.000005,660.579299,662.799685,661.572700,661.815388,-1.822670,0.004694,-0.000008,0.000005,2.079195,0.000005,0.003631,0.000000,14.971525,0.004699,0.003622,0.000005,1.000000,0.041205,0.033223,1.000000,0.001815,-0.000002,0.693065
7.982000,0.632000,14.964577,0.004683,0.004766,0.000005,660.232359,662.838588,661.222989,661.858035,-1.827853,0.004676,0.000690,0.000005,2.077430,0.000006,0.004076,0.000000,14.964577,0.004683,0.004766,0.000005,1.000000,0.042469,0.033413,1.000000,0.002038,-0.000003,0.692477
8.006000,0.656000,14.953816,0.005401,0.013297,0.000038,658.450879,664.110361,659.619151,663.006256,-1.836885,0.005393,0.008695,0.000038,2.075701,0.000008,0.004602,0.000000,14.953816,0.005401,0.013297,0.000038,1.000000,0.045270,0.033752,1.000000,0.002301,-0.000004,0.691900
8.022000,0.672000,14.885104,0.003061,0.005623,0.000049,658.479548,661.041132,659.161078,660.433968,-1.903831,0.003051,0.000459,0.000049,2.073935,0.000010,0.005164,0.000000,14.885104,0.003061,0.005623,0.000049,1.000000,0.048662,0.036247,1.000000,0.002582,-0.000005,0.691312
8.042000,0.692000,14.940690,0.006185,-0.009017,0.000070,661.868341,660.099970,663.217174,658.848014,-1.846492,0.006172,-0.014732,0.000070,2.072182,0.000012,0.005714,0.000000,14.940690,0.006185,-0.009017,0.000070,1.000000,0.046276,0.034121,1.000000,0.002857,-0.000006,0.690727
8.062000,0.712000,14.926013,0.005393,-0.012083,0.000058,662.152407,659.172973,663.326179,658.077519,-1.859413,0.005378,-0.018384,0.000058,2.070426,0.000015,0.006302,0.000000,14.926013,0.005393,-0.012083,0.000058,1.000000,0.047852,0.034611,1.000000,0.003151,-0.000008,0.690142
