t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.350000,0.000000,0.000000,0.000003,1.028724,0.000000,0.000000,0.000000,0.000001,0.000001,0.061721,-0.000000,-0.000000,-0.000000,0.000001,0.000000,1.000001,0.000000,0.000000,0.000000,0.000082,0.000000,0.000082,0.000000,0.000000,0.000000,-0.000000,0.000003,0.028724,0.000000,0.000000,0.000000,-0.000082,0.000001,0.061639,0.028724,0.061639
7.360000,0.010000,0.000000,0.000003,1.028627,0.000000,0.000000,0.000000,0.000001,0.000001,0.061236,-0.000000,-0.000000,-0.000000,0.000001,0.000000,1.000001,0.000000,0.000000,0.000000,0.000082,0.000000,0.000082,0.000000,0.000000,0.000000,-0.000000,0.000003,0.028627,0.000000,0.000000,0.000000,-0.000082,0.000001,0.061154,0.028627,0.061154
7.370000,0.020000,0.000000,0.000003,1.029240,0.000000,0.000000,0.000000,0.000001,0.000001,0.062704,-0.000000,-0.000000,-0.000000,0.000001,0.000000,1.000001,0.000000,0.000000,0.000000,0.000082,0.000000,0.000082,0.000000,0.000000,0.000000,-0.000000,0.000003,0.029239,0.000000,0.000000,0.000000,-0.000081,0.000001,0.062622,0.029239,0.062622
7.380000,0.030000,0.000000,0.000003,1.029039,0.000000,0.000000,0.000000,0.000001,0.000000,0.061756,-0.000000,-0.000000,-0.000000,0.000004,0.000000,1.000004,0.000000,0.000000,0.000000,0.000297,0.000000,0.000297,0.000000,0.000000,0.000000,-0.000004,0.000003,0.029035,0.000000,0.000000,0.000000,-0.000297,0.000000,0.061459,0.029035,0.061460
7.390000,0.040000,0.000000,0.000003,1.029078,0.000000,0.000000,0.000000,0.000001,0.000000,0.061344,-0.000000,0.000151,-0.000000,0.000004,0.000000,1.000004,0.000000,0.000000,0.000000,0.000297,0.000000,0.000297,0.000000,0.000000,0.000000,-0.000004,0.000003,0.029074,0.000000,0.000000,0.000000,-0.000297,0.000000,0.061047,0.029074,0.061048
7.401000,0.051000,0.000000,0.000003,1.029032,0.000000,0.000000,0.000000,0.000001,0.000000,0.060690,-0.000000,0.000178,-0.000000,0.000013,0.000000,1.000013,0.000000,0.000000,0.000000,0.000669,0.000000,0.000665,0.000000,0.000000,0.000000,-0.000013,0.000003,0.029019,0.000000,0.000000,0.000000,-0.000668,0.000000,0.060025,0.029019,0.060029
7.411000,0.061000,0.000000,0.000003,1.029284,0.000000,0.000001,0.000000,0.000001,0.000000,0.061157,-0.000000,0.000422,-0.000000,0.000013,0.000000,1.000013,0.000000,0.000000,0.000000,0.000669,0.000000,0.000665,0.000000,0.000000,0.000000,-0.000013,0.000003,0.029270,0.000000,0.000001,0.000000,-0.000668,0.000000,0.060492,0.029270,0.060496
7.420000,0.070000,0.000000,0.000003,1.029895,0.000000,0.000006,0.000000,0.000001,0.000000,0.062672,-0.000000,0.000713,-0.000000,0.000032,0.000000,1.000032,0.000000,0.000000,0.000000,0.001187,0.000000,0.001177,0.000000,0.000000,0.000000,-0.000031,0.000003,0.029864,0.000000,0.000006,0.000000,-0.001186,0.000000,0.061495,0.029864,0.061506
7.430000,0.080000,0.000000,0.000003,1.029573,0.000000,0.000007,0.000000,0.000001,0.000000,0.061407,-0.000001,0.000530,-0.000000,0.000032,0.000000,1.000032,0.000000,0.000000,0.000000,0.001187,0.000000,0.001177,0.000000,0.000000,0.000000,-0.000031,0.000003,0.029542,0.000000,0.000007,0.000000,-0.001186,0.000000,0.060230,0.029542,0.060242
7.440000,0.090000,0.000000,0.000003,1.029589,0.000000,0.000012,0.000000,0.000002,0.000000,0.061161,-0.000001,0.000737,-0.000000,0.000062,0.000000,1.000061,0.000000,0.000000,0.000000,0.001851,0.000000,0.001827,0.000000,0.000000,0.000000,-0.000062,0.000003,0.029528,0.000000,0.000012,0.000000,-0.001849,0.000000,0.059334,0.029528,0.059363
7.450000,0.100000,0.000000,0.000003,1.029533,0.000000,0.000021,0.000000,0.000003,0.000000,0.060676,-0.000002,0.001274,-0.000000,0.000062,0.000000,1.000061,0.000000,0.000000,0.000000,0.001851,0.000000,0.001827,0.000000,0.000000,0.000000,-0.000062,0.000003,0.029472,0.000000,0.000021,0.000000,-0.001848,0.000000,0.058849,0.029472,0.058878
7.460000,0.110000,0.000000,0.000003,1.030140,0.000000,0.000034,0.000000,0.000006,0.000000,0.062141,-0.000002,0.001692,-0.000000,0.000107,0.000000,1.000105,0.000000,0.000000,0.000000,0.002660,0.000000,0.002610,0.000000,0.000000,0.000000,-0.000106,0.000003,0.030035,0.000000,0.000034,0.000000,-0.002654,0.000000,0.059531,0.030035,0.059590
7.475000,0.125000,0.000000,0.000003,1.029766,0.000000,0.000047,0.000000,0.000010,0.000000,0.060866,-0.000005,0.001927,-0.000000,0.000169,0.000000,1.000167,0.000000,0.000000,0.000000,0.003611,0.000000,0.003518,0.000000,0.000000,0.000000,-0.000169,0.000003,0.029600,0.000000,0.000047,0.000000,-0.003602,0.000000,0.057348,0.029600,0.057461
7.480000,0.130000,0.000001,0.000003,1.030375,0.000000,0.000067,0.000000,0.000014,0.000000,0.062497,-0.000004,0.002413,-0.000000,0.000169,0.000000,1.000167,0.000000,0.000000,0.000000,0.003611,0.000000,0.003518,0.000000,0.000000,0.000000,-0.000169,0.000003,0.030208,0.000000,0.000067,0.000000,-0.003597,0.000000,0.058978,0.030209,0.059088
7.490000,0.140000,0.000001,0.000003,1.030147,-0.000000,0.000085,0.000000,0.000021,0.000000,0.061655,-0.000007,0.002685,-0.000000,0.000169,0.000000,1.000167,0.000000,0.000000,0.000000,0.003611,0.000000,0.003518,0.000000,0.000000,0.000000,-0.000168,0.000003,0.029980,-0.000000,0.000085,0.000000,-0.003590,0.000000,0.058137,0.029980,0.058248
7.500000,0.150000,0.000001,0.000003,1.030179,-0.000000,0.000110,0.000000,0.000030,0.000000,0.061598,-0.000010,0.003155,-0.000000,0.000252,0.000000,1.000247,0.000000,0.000000,0.000000,0.004703,0.000000,0.004545,0.000000,0.000000,0.000000,-0.000251,0.000003,0.029932,-0.000000,0.000110,0.000000,-0.004673,0.000000,0.057053,0.029933,0.057244
7.510000,0.160000,0.000001,0.000003,1.030263,-0.000000,0.000141,0.000000,0.000041,0.000000,0.061614,-0.000012,0.003868,-0.000000,0.000252,0.000000,1.000247,0.000000,0.000000,0.000000,0.004703,0.000000,0.004545,0.000000,0.000000,0.000000,-0.000251,0.000003,0.030016,-0.000000,0.000141,0.000000,-0.004662,0.000000,0.057069,0.030017,0.057259
7.520000,0.170000,0.000002,0.000003,1.030360,-0.000001,0.000178,0.000000,0.000056,0.000000,0.061664,-0.000016,0.004484,-0.000000,0.000358,0.000000,1.000349,0.000000,0.000000,0.000000,0.005932,0.000000,0.005680,0.000000,0.000000,0.000000,-0.000356,0.000003,0.030011,-0.000001,0.000178,0.000000,-0.005876,0.000000,0.055985,0.030013,0.056292
7.530000,0.180000,0.000002,0.000003,1.030460,-0.000001,0.000221,0.000000,0.000074,0.000000,0.061818,-0.000019,0.005218,-0.000000,0.000358,0.000000,1.000349,0.000000,0.000000,0.000000,0.005932,0.000000,0.005680,0.000000,0.000000,0.000000,-0.000356,0.000003,0.030111,-0.000001,0.000221,0.000000,-0.005857,0.000000,0.056138,0.030113,0.056443
7.540000,0.190000,0.000003,0.000003,1.030564,-0.000001,0.000273,0.000000,0.000098,0.000000,0.061974,-0.000025,0.005956,-0.000000,0.000490,0.000000,1.000475,0.000000,0.000000,0.000000,0.007295,0.000000,0.006913,0.000000,0.000000,0.000000,-0.000487,0.000003,0.030089,-0.000001,0.000273,0.000000,-0.007198,0.000000,0.055061,0.030093,0.055529
7.552000,0.202000,0.000005,0.000003,1.030540,-0.000002,0.000338,0.000000,0.000131,0.000001,0.061817,-0.000033,0.007193,-0.000000,0.000490,0.000000,1.000475,0.000000,0.000000,0.000000,0.007295,0.000000,0.006913,0.000000,0.000000,0.000000,-0.000485,0.000003,0.030065,-0.000002,0.000338,0.000000,-0.007165,0.000001,0.054904,0.030069,0.055369
7.563000,0.213000,0.000007,0.000003,1.030804,-0.000002,0.000416,0.000000,0.000171,0.000001,0.062622,-0.000037,0.008286,-0.000000,0.000651,0.000000,1.000626,0.000000,0.000000,0.000000,0.008791,0.000000,0.008234,0.000000,0.000000,0.000000,-0.000644,0.000003,0.030178,-0.000002,0.000416,0.000000,-0.008620,0.000001,0.054388,0.030185,0.055067
7.573000,0.223000,0.000010,0.000003,1.030968,-0.000003,0.000502,0.000000,0.000218,0.000001,0.063111,-0.000047,0.009140,-0.000000,0.000843,0.000000,1.000805,0.000000,0.000000,0.000000,0.010414,0.000000,0.009629,0.000000,0.000000,0.000000,-0.000833,0.000003,0.030163,-0.000003,0.000502,0.000000,-0.010196,0.000001,0.053482,0.030174,0.054445
7.580000,0.230000,0.000012,0.000003,1.031599,-0.000003,0.000594,0.000000,0.000268,0.000001,0.064868,-0.000017,0.009654,-0.000000,0.000843,0.000000,1.000805,0.000000,0.000000,0.000000,0.010414,0.000000,0.009629,0.000000,0.000000,0.000000,-0.000831,0.000003,0.030794,-0.000003,0.000594,0.000000,-0.010145,0.000001,0.055239,0.030805,0.056163
7.590000,0.240000,0.000014,0.000003,1.031241,-0.000005,0.000683,-0.000000,0.000326,0.000002,0.063696,-0.000047,0.009729,-0.000000,0.000843,0.000000,1.000805,0.000000,0.000000,0.000000,0.010414,0.000000,0.009629,0.000000,0.000000,0.000000,-0.000829,0.000003,0.030436,-0.000005,0.000683,-0.000000,-0.010088,0.000002,0.054067,0.030447,0.055000
7.600000,0.250000,0.000017,0.000003,1.031263,-0.000005,0.000783,-0.000000,0.000395,0.000002,0.063662,-0.000058,0.010406,0.000000,0.001068,0.000000,1.001012,0.000000,0.000000,0.000000,0.012161,0.000000,0.011086,0.000000,0.000000,0.000000,-0.001051,0.000003,0.030251,-0.000005,0.000783,-0.000000,-0.011766,0.000002,0.052575,0.030269,0.053876
7.611000,0.261000,0.000023,0.000003,1.031227,-0.000007,0.000895,0.000000,0.000485,0.000003,0.063491,-0.000074,0.011639,0.000000,0.001068,0.000000,1.001012,0.000000,0.000000,0.000000,0.012161,0.000000,0.011086,0.000000,0.000000,0.000000,-0.001045,0.000003,0.030215,-0.000007,0.000895,0.000000,-0.011676,0.000003,0.052405,0.030233,0.053689
7.621000,0.271000,0.000030,0.000003,1.031506,-0.000008,0.001017,0.000000,0.000587,0.000004,0.064238,-0.000096,0.012654,0.000000,0.001344,0.000000,1.001261,0.000000,0.000000,0.000000,0.014124,0.000000,0.012668,0.000000,0.000000,0.000000,-0.001314,0.000003,0.030245,-0.000008,0.001017,0.000000,-0.013537,0.000004,0.051570,0.030274,0.053317
7.631000,0.281000,0.000038,0.000003,1.031686,-0.000010,0.001146,0.000000,0.000700,0.000005,0.064870,-0.000097,0.013223,0.000000,0.001344,0.000000,1.001261,0.000000,0.000000,0.000000,0.014124,0.000000,0.012668,0.000000,0.000000,0.000000,-0.001306,0.000003,0.030425,-0.000010,0.001146,0.000000,-0.013424,0.000005,0.052201,0.030453,0.053900
7.640000,0.290000,0.000045,0.000003,1.032334,-0.000011,0.001278,0.000000,0.000815,0.000006,0.066863,-0.000045,0.013838,0.000000,0.001630,0.000000,1.001516,0.000000,0.000000,0.000000,0.016009,0.000000,0.014131,0.000000,0.000000,0.000000,-0.001585,0.000003,0.030819,-0.000011,0.001278,0.000000,-0.015194,0.000006,0.052732,0.030859,0.054878
7.651000,0.301000,0.000054,0.000003,1.031798,-0.000013,0.001415,0.000000,0.000949,0.000007,0.065283,-0.000108,0.014155,0.000000,0.001630,0.000000,1.001516,0.000000,0.000000,0.000000,0.016009,0.000000,0.014131,0.000000,0.000000,0.000000,-0.001576,0.000003,0.030282,-0.000013,0.001415,0.000000,-0.015060,0.000007,0.051153,0.030323,0.053324
