t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
8.060000,0.000000,0.000001,-0.000002,1.025430,-0.000000,-0.000000,-0.000000,0.000001,-0.000002,0.057367,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,-0.000002,0.025430,0.000000,0.000000,0.000000,-0.000073,-0.000002,0.057366,0.025430,0.057366
8.071000,0.011000,0.000001,-0.000002,1.025498,-0.000000,-0.000000,-0.000000,0.000001,-0.000002,0.057366,0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,-0.000002,0.025498,0.000000,0.000000,0.000000,-0.000073,-0.000002,0.057365,0.025498,0.057365
8.080000,0.020000,0.000001,-0.000002,1.026072,-0.000000,-0.000000,-0.000000,0.000001,-0.000002,0.058850,0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,-0.000002,0.026072,0.000000,0.000000,0.000000,-0.000073,-0.000002,0.058849,0.026072,0.058849
8.092000,0.032000,0.000001,-0.000002,1.025468,-0.000000,-0.000000,-0.000000,0.000001,-0.000002,0.056918,-0.000000,0.008661,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,-0.000002,0.025468,0.000000,0.000000,0.000000,-0.000073,-0.000002,0.056917,0.025468,0.056917
8.101000,0.041000,0.000001,-0.000002,1.026038,-0.000000,-0.000003,-0.000000,-0.000001,-0.000002,0.058448,0.000000,0.009432,0.000000,0.000004,0.000000,1.000000,0.000000,0.000000,0.000000,0.000312,0.000000,0.000011,0.000000,0.000000,0.000000,-0.000003,-0.000002,0.026038,0.000000,-0.000003,0.000000,-0.000313,-0.000002,0.058437,0.026038,0.058438
8.112000,0.052000,0.000001,-0.000002,1.025574,-0.000000,0.000050,-0.000000,0.000002,-0.000002,0.056929,-0.000004,0.014125,0.000000,0.000004,0.000000,1.000000,0.000000,0.000000,0.000000,0.000312,0.000000,0.000011,0.000000,0.000000,0.000000,-0.000003,-0.000002,0.025574,0.000000,0.000050,0.000000,-0.000310,-0.000002,0.056918,0.025574,0.056919
8.122000,0.062000,0.000001,-0.000003,1.025750,-0.000001,0.000187,-0.000000,0.000011,-0.000002,0.057360,-0.000021,0.019264,0.000000,0.000013,0.000000,1.000001,0.000000,0.000000,0.000000,0.000669,0.000000,0.000034,0.000000,0.000000,0.000000,-0.000012,-0.000003,0.025749,-0.000001,0.000187,0.000000,-0.000658,-0.000002,0.057326,0.025749,0.057330
8.130000,0.070000,0.000001,-0.000003,1.025850,-0.000001,0.000380,-0.000000,0.000036,-0.000002,0.057545,-0.000041,0.024062,0.000000,0.000013,0.000000,1.000001,0.000000,0.000000,0.000000,0.000669,0.000000,0.000034,0.000000,0.000000,0.000000,-0.000012,-0.000003,0.025849,-0.000001,0.000380,0.000000,-0.000633,-0.000002,0.057511,0.025849,0.057514
8.140000,0.080000,0.000002,-0.000003,1.025928,-0.000002,0.000628,-0.000000,0.000081,-0.000002,0.057662,-0.000072,0.029410,0.000000,0.000032,0.000000,1.000002,0.000000,0.000000,0.000000,0.001187,0.000000,0.000080,0.000000,0.000000,0.000000,-0.000030,-0.000003,0.025926,-0.000002,0.000628,0.000000,-0.001106,-0.000002,0.057582,0.025926,0.057593
8.153000,0.093000,0.000003,-0.000003,1.026001,-0.000003,0.000928,-0.000000,0.000152,-0.000002,0.057648,-0.000093,0.031754,0.000000,0.000032,0.000000,1.000002,0.000000,0.000000,0.000000,0.001187,0.000000,0.000080,0.000000,0.000000,0.000000,-0.000029,-0.000003,0.025999,-0.000003,0.000928,0.000000,-0.001035,-0.000002,0.057568,0.025999,0.057577
