t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.684000,0.024000,14.757922,0.006465,0.869889,-0.008761,488.945365,795.394665,482.425390,788.609506,-1.725720,0.669430,0.094618,-0.008761,1.768641,-0.662966,0.775270,0.000000,14.757922,0.006465,0.869889,-0.008761,1.000000,0.366441,0.075498,1.000000,0.386905,0.332334,0.589547
8.703000,0.043000,14.768879,-0.017808,0.984139,-0.012823,467.923502,810.782803,449.541171,805.749837,-1.711434,0.644565,0.205513,-0.012823,1.765314,-0.662373,0.778626,0.000000,14.768879,-0.017808,0.984139,-0.012823,1.000000,0.348414,0.075076,1.000000,0.388574,0.332053,0.588438
8.726000,0.066000,14.764815,-0.006997,0.710996,-0.013871,528.450461,773.204189,514.230895,765.263223,-1.712153,0.654730,-0.070914,-0.013871,1.761969,-0.661727,0.781911,0.000000,14.764815,-0.006997,0.710996,-0.013871,1.000000,0.395139,0.072704,1.000000,0.390225,0.331725,0.587323
8.741000,0.081000,14.766550,-0.012922,0.617986,-0.014953,549.146105,759.407003,532.991936,751.683352,-1.707072,0.648129,-0.167214,-0.014953,1.758622,-0.661051,0.785200,0.000000,14.766550,-0.012922,0.617986,-0.014953,1.000000,0.418144,0.073966,1.000000,0.391874,0.331386,0.586207
8.764000,0.104000,14.746553,0.005580,0.262562,-0.011408,613.767389,704.929405,606.360556,695.500231,-1.723700,0.665915,-0.525863,-0.011408,1.755253,-0.660334,0.788426,0.000000,14.746553,0.005580,0.262562,-0.011408,1.000000,0.527291,0.101722,1.000000,0.393517,0.330996,0.585084
8.786000,0.126000,14.746490,-0.005000,0.253169,-0.011735,616.803646,702.498413,606.761247,694.918849,-1.720384,0.654569,-0.538482,-0.011735,1.751874,-0.659569,0.791651,0.000000,14.746490,-0.005000,0.253169,-0.011735,1.000000,0.513500,0.101453,1.000000,0.395160,0.330582,0.583958
8.802000,0.142000,14.753724,-0.025295,0.365043,-0.013436,599.255595,718.974960,582.741493,714.316810,-1.709764,0.633478,-0.429852,-0.013436,1.748488,-0.658773,0.794895,0.000000,14.753724,-0.025295,0.365043,-0.013436,1.000000,0.458981,0.087858,1.000000,0.396808,0.330157,0.582829
8.824000,0.164000,14.736511,-0.024386,0.449353,-0.008129,580.557557,729.934388,568.074330,728.899919,-1.723567,0.633539,-0.348765,-0.008129,1.745078,-0.657926,0.798119,0.000000,14.736511,-0.024386,0.449353,-0.008129,1.000000,0.426383,0.082014,1.000000,0.398454,0.329697,0.581693
8.843000,0.183000,14.718692,-0.003949,0.317973,-0.003626,600.953324,709.418766,597.225734,707.581722,-1.737951,0.653058,-0.483358,-0.003626,1.741642,-0.657007,0.801331,0.000000,14.718692,-0.003949,0.317973,-0.003626,1.000000,0.460795,0.096218,1.000000,0.400103,0.329189,0.580547
8.861000,0.201000,14.726585,-0.028532,0.408881,-0.003705,586.843710,721.507662,577.060443,724.386752,-1.726610,0.627538,-0.395704,-0.003705,1.738195,-0.656070,0.804585,0.000000,14.726585,-0.028532,0.408881,-0.003705,1.000000,0.429414,0.084852,1.000000,0.401767,0.328678,0.579398
8.888000,0.228000,14.721139,-0.022043,0.632436,-0.005036,541.894325,756.497094,531.822241,757.155494,-1.728588,0.633015,-0.175431,-0.005036,1.734727,-0.655058,0.807868,0.000000,14.721139,-0.022043,0.632436,-0.005036,1.000000,0.383366,0.073031,1.000000,0.403436,0.328142,0.578242
8.904000,0.244000,14.719475,-0.020925,0.657142,-0.005702,536.839392,760.455712,526.378940,760.458909,-1.726765,0.633039,-0.154050,-0.005702,1.731240,-0.653964,0.811193,0.000000,14.719475,-0.020925,0.657142,-0.005702,1.000000,0.384234,0.072267,1.000000,0.405118,0.327575,0.577080
