t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
9.287000,0.016000,17.289939,-0.000168,0.015151,-0.000000,708.697929,713.458296,708.664960,713.491041,0.514567,-0.000167,0.015149,-0.000000,2.060372,-0.000000,0.000002,0.000000,17.289939,-0.000168,0.015151,-0.000000,1.000000,0.050013,0.002671,1.000000,0.000001,0.000000,0.686791
9.302000,0.031000,16.920305,-0.000094,0.010100,-0.000000,701.832611,705.043885,701.813918,705.062490,0.146395,-0.000094,0.010097,-0.000000,2.058910,-0.000000,0.000003,0.000000,16.920305,-0.000094,0.010100,-0.000000,1.000000,0.036999,0.000225,1.000000,0.000002,0.000000,0.686303
9.323000,0.052000,16.432545,-0.000769,0.028528,0.000000,688.660348,697.763631,688.504790,697.917143,-0.340089,-0.000769,0.028518,0.000000,2.057634,-0.000001,0.000010,0.000000,16.432545,-0.000769,0.028528,0.000000,1.000000,0.019094,0.001238,1.000000,0.000005,0.000000,0.685878
9.342000,0.071000,16.023636,-0.001389,0.030574,0.000000,679.647446,689.412565,679.362828,689.693080,-0.747846,-0.001388,0.030548,0.000000,2.056481,-0.000001,0.000027,0.000000,16.023636,-0.001389,0.030574,0.000000,1.000000,0.010877,0.005686,1.000000,0.000013,0.000001,0.685494
9.362000,0.091000,15.720899,-0.002398,0.035676,0.000000,672.354051,683.698364,671.857363,684.186653,-1.049533,-0.002395,0.035619,0.000000,2.055432,-0.000003,0.000057,0.000000,15.720899,-0.002398,0.035676,0.000000,1.000000,0.008368,0.011143,1.000000,0.000029,0.000001,0.685144
9.382000,0.111000,15.504435,-0.003005,0.031522,0.000000,668.392533,678.302258,667.766340,678.918990,-1.265018,-0.002999,0.031418,0.000000,2.054453,-0.000006,0.000104,0.000000,15.504435,-0.003005,0.031522,0.000000,1.000000,0.008952,0.016102,1.000000,0.000052,0.000003,0.684818
9.401000,0.130000,15.358411,-0.004011,0.030764,0.000000,665.423842,674.917010,664.584011,675.744056,-1.410128,-0.004000,0.030591,0.000000,2.053539,-0.000011,0.000173,0.000000,15.358411,-0.004011,0.030764,0.000000,1.000000,0.010733,0.019980,1.000000,0.000086,0.000005,0.684513
9.425000,0.154000,15.271138,-0.004237,0.020789,-0.000001,665.216051,671.331423,664.327817,672.209065,-1.496554,-0.004218,0.020523,-0.000001,2.052692,-0.000019,0.000266,0.000000,15.271138,-0.004237,0.020789,-0.000001,1.000000,0.013127,0.022441,1.000000,0.000133,0.000009,0.684231
9.442000,0.171000,15.128574,-0.002271,-0.000003,0.000031,665.381033,664.903398,664.927451,665.402730,-1.638269,-0.002240,-0.000391,0.000031,2.051843,-0.000031,0.000388,0.000000,15.128574,-0.002271,-0.000003,0.000031,1.000000,0.017485,0.026840,1.000000,0.000194,0.000015,0.683948
9.462000,0.191000,15.036947,-0.003007,-0.003132,0.000027,663.973365,662.278291,663.361446,662.931262,-1.729052,-0.002959,-0.003674,0.000027,2.051000,-0.000048,0.000542,0.000000,15.036947,-0.003007,-0.003132,0.000027,1.000000,0.020979,0.029898,1.000000,0.000271,0.000024,0.683667
9.482000,0.211000,14.958232,-0.002005,-0.008737,0.000012,663.089095,659.694866,662.676022,660.126875,-1.806913,-0.001933,-0.009468,0.000012,2.050145,-0.000072,0.000731,0.000000,14.958232,-0.002005,-0.008737,0.000012,1.000000,0.024758,0.032659,1.000000,0.000365,0.000036,0.683382
9.501000,0.230000,14.998554,-0.002438,-0.010825,0.000006,664.378373,660.188801,663.871719,660.707745,-1.765794,-0.002334,-0.011783,0.000006,2.049349,-0.000104,0.000958,0.000000,14.998554,-0.002438,-0.010825,0.000006,1.000000,0.026312,0.031195,1.000000,0.000479,0.000052,0.683116
9.522000,0.251000,15.053324,-0.002574,-0.013564,-0.000000,666.062055,660.923019,665.523524,661.464785,-1.710293,-0.002429,-0.014791,-0.000000,2.048616,-0.000145,0.001227,0.000000,15.053324,-0.002574,-0.013564,-0.000000,1.000000,0.027751,0.029273,1.000000,0.000614,0.000072,0.682872
9.545000,0.274000,15.035325,-0.006995,0.010088,-0.000021,662.130842,664.084715,660.642853,665.533530,-1.727711,-0.006785,0.008497,-0.000021,2.048036,-0.000210,0.001591,0.000000,15.035325,-0.006995,0.010088,-0.000021,1.000000,0.033488,0.029862,1.000000,0.000795,0.000105,0.682679
9.564000,0.293000,14.890538,0.001729,-0.009629,-0.000026,661.366415,658.449718,661.712175,658.063935,-1.871715,0.002003,-0.011577,-0.000026,2.047253,-0.000274,0.001948,0.000000,14.890538,0.001729,-0.009629,-0.000026,1.000000,0.035437,0.035047,1.000000,0.000974,0.000137,0.682418
9.583000,0.312000,14.932795,-0.001534,-0.004788,-0.000066,661.834874,659.884088,661.465504,660.156680,-1.828722,-0.001181,-0.007143,-0.000066,2.046518,-0.000353,0.002355,0.000000,14.932795,-0.001534,-0.004788,-0.000066,1.000000,0.036915,0.033447,1.000000,0.001178,0.000176,0.682173
9.602000,0.331000,14.953392,0.004192,-0.007607,-0.000137,662.191513,660.491329,662.976409,659.500631,-1.807413,0.004640,-0.010418,-0.000137,2.045805,-0.000448,0.002811,0.000000,14.953392,0.004192,-0.007607,-0.000137,1.000000,0.039253,0.032680,1.000000,0.001405,0.000224,0.681935
