metric,value
duration_s,10.0
n_state_samples,1000
n_ctrl_samples,501
trajectory_type,cone_helix
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.20490094020076616
max_err_x,0.5107136395591885
rmse_y,0.2237580625144708
max_err_y,0.49656670622675814
rmse_z,0.04826387600112887
max_err_z,1.5094463256171178
rmse_3d,0.3072156694604624
max_err_3d,1.599943335187891
rmse_vx,0.2856464932228557
rmse_vy,0.27815411876414786
rmse_vz,0.037901755808590176
rmse_vel_3d,0.40049990757720355
settling_time_s,
ss_err_x,0.263417244638655
ss_err_y,0.36707367148966674
ss_err_z,0.018267495362535385
ss_err_3d,0.48852031226603615
mean_thrust,14.96237623532426
max_thrust,17.269675358905737
min_thrust,14.788573479676302
thrust_dev,0.2473762353242609
rms_tau_phi,0.11316282484376552
max_tau_phi,0.3389207178555843
rms_tau_theta,0.13092139692355037
max_tau_theta,0.37913334010552147
rms_tau_psi,0.0022737231571866297
max_tau_psi,0.009607624855286025
mean_motor_util,44.07307319321272
max_motor_util,48.95247773811667
mean_util_r0,44.14671303464594
mean_util_r1,44.04382210983097
mean_util_r2,43.95585669039275
mean_util_r3,44.14590093798124
sat_events,0
sat_pct,0.0
ctrl_energy,2237.5650097028124
max_phi_deg,8.030582625614796
max_theta_deg,8.87212815211158
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.013698253802563603
ss_offset_y,0.36707367148966674
ss_offset_z,0.018267495362535385
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,501
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,2.6853397784118433
cost_state_max,8.229547394863271
cost_input_mean,0.04011934405642141
cost_input_max,0.08732114991273832
cost_total_mean,2.7254591224682643
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.6506201319453029
ui_thrust_rms,1.8884892658861543
ud_tau_phi_rms,0.26549281330028734
ui_tau_phi_rms,0.34622885245289065
ud_tau_theta_rms,0.24134447338773773
ui_tau_theta_rms,0.33862010353652483
ud_tau_psi_rms,0.0022737231571866297
ui_tau_psi_rms,0.0
int_err_mag_final,0.7149160570370992
int_err_mag_max,0.7149160570370992
