t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.652000,0.012000,14.887295,-0.000002,0.000000,-0.000000,710.665457,710.665125,710.665098,710.665458,-1.784425,0.000003,0.000003,-0.000000,1.956720,-0.000005,-0.000003,0.000000,14.887295,-0.000002,0.000000,-0.000000,1.000000,0.030350,0.031842,1.000000,-0.000001,0.000003,0.652240
7.668000,0.028000,17.269675,-0.000002,0.000000,-0.000000,710.665457,710.665125,710.665098,710.665458,0.599446,0.000003,0.000002,-0.000000,1.955229,-0.000005,-0.000002,0.000000,17.269675,-0.000002,0.000000,-0.000000,1.000000,0.055776,0.003593,1.000000,-0.000001,0.000002,0.651743
7.687000,0.047000,17.088099,-0.000981,0.036772,-0.000000,701.141582,712.650350,700.946662,712.842048,0.419000,-0.000977,0.036766,-0.000000,1.954099,-0.000005,0.000006,0.000000,17.088099,-0.000981,0.036772,-0.000000,1.000000,0.038023,0.001891,1.000000,0.000003,0.000002,0.651366
7.703000,0.063000,16.404215,-0.000550,0.024517,-0.000000,688.691748,696.544231,688.580527,696.654162,-0.263680,-0.000546,0.024502,-0.000000,1.952895,-0.000004,0.000015,0.000000,16.404215,-0.000550,0.024517,-0.000000,1.000000,0.019288,0.000755,1.000000,0.000007,0.000002,0.650965
7.724000,0.084000,16.023662,-0.001674,0.037699,-0.000012,678.501159,690.550232,678.149448,690.878940,-0.643196,-0.001669,0.037665,-0.000012,1.951858,-0.000005,0.000034,0.000000,16.023662,-0.001674,0.037699,-0.000012,1.000000,0.010304,0.004279,1.000000,0.000017,0.000002,0.650619
7.746000,0.106000,15.718328,-0.002255,0.032508,-0.000020,672.820224,683.144064,672.339285,683.588528,-0.947588,-0.002249,0.032441,-0.000020,1.950916,-0.000006,0.000067,0.000000,15.718328,-0.002255,0.032508,-0.000020,1.000000,0.007632,0.009085,1.000000,0.000033,0.000003,0.650305
7.764000,0.124000,15.456635,-0.002632,0.021452,-0.000021,669.009557,675.643125,668.446954,676.169415,-1.208378,-0.002623,0.021335,-0.000021,1.950012,-0.000009,0.000117,0.000000,15.456635,-0.002632,0.021452,-0.000021,1.000000,0.008512,0.014648,1.000000,0.000058,0.000004,0.650004
7.782000,0.142000,15.337400,-0.003569,0.020083,-0.000019,666.726605,672.730855,665.967670,673.455107,-1.326791,-0.003555,0.019894,-0.000019,1.949191,-0.000014,0.000189,0.000000,15.337400,-0.003569,0.020083,-0.000019,1.000000,0.010026,0.017645,1.000000,0.000095,0.000007,0.649730
7.807000,0.167000,15.236888,-0.003910,0.010911,-0.000014,666.103341,668.965070,665.275459,669.767697,-1.426540,-0.003888,0.010623,-0.000014,1.948427,-0.000022,0.000288,0.000000,15.236888,-0.003910,0.010911,-0.000014,1.000000,0.012659,0.020363,1.000000,0.000144,0.000011,0.649476
7.823000,0.183000,15.102211,-0.003097,-0.000608,-0.000009,665.004429,664.149787,664.349170,664.791886,-1.560452,-0.003062,-0.001025,-0.000009,1.947663,-0.000035,0.000416,0.000000,15.102211,-0.003097,-0.000608,-0.000009,1.000000,0.016486,0.024351,1.000000,0.000208,0.000017,0.649221
7.844000,0.204000,14.992545,-0.004411,-0.000331,-0.000008,662.679230,661.639565,661.745899,662.560940,-1.669336,-0.004358,-0.000906,-0.000008,1.946881,-0.000053,0.000575,0.000000,14.992545,-0.004411,-0.000331,-0.000008,1.000000,0.019969,0.027869,1.000000,0.000288,0.000026,0.648960
7.867000,0.227000,15.102768,-0.005207,0.003816,-0.000008,664.488620,664.689580,663.390815,665.773438,-1.558493,-0.005130,0.003045,-0.000008,1.946261,-0.000077,0.000771,0.000000,15.102768,-0.005207,0.003816,-0.000008,1.000000,0.020622,0.024293,1.000000,0.000386,0.000039,0.648754
7.882000,0.242000,14.978452,0.000035,-0.012901,-0.000015,664.035807,659.658819,664.032359,659.639600,-1.682091,0.000144,-0.013905,-0.000015,1.945542,-0.000110,0.001005,0.000000,14.978452,0.000035,-0.012901,-0.000015,1.000000,0.025114,0.028314,1.000000,0.000502,0.000055,0.648514
7.901000,0.261000,14.939710,-0.001320,-0.010032,-0.000030,662.842769,659.151562,662.544639,659.407355,-1.720122,-0.001168,-0.011311,-0.000030,1.944833,-0.000152,0.001279,0.000000,14.939710,-0.001320,-0.010032,-0.000030,1.000000,0.027900,0.029601,1.000000,0.000640,0.000076,0.648278
7.922000,0.282000,14.994812,-0.000809,-0.010663,-0.000061,664.121524,660.331465,663.908998,660.454580,-1.664371,-0.000604,-0.012262,-0.000061,1.944183,-0.000205,0.001599,0.000000,14.994812,-0.000809,-0.010663,-0.000061,1.000000,0.029548,0.027716,1.000000,0.000799,0.000102,0.648061
7.943000,0.303000,14.947350,0.000605,-0.005959,-0.000103,662.143048,660.246802,662.198361,660.039805,-1.711172,0.000876,-0.007923,-0.000103,1.943522,-0.000271,0.001964,0.000000,14.947350,0.000605,-0.005959,-0.000103,1.000000,0.032550,0.029287,1.000000,0.000982,0.000135,0.647841
