metric,value
duration_s,9.979000000000001
n_state_samples,999
n_ctrl_samples,500
trajectory_type,straight_3d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.028130934088182596
max_err_x,0.06249900000000003
rmse_y,0.02318091171669089
max_err_y,0.04538299999999995
rmse_z,0.02811401219922083
max_err_z,0.041053000000000006
rmse_3d,0.04603370289938262
max_err_3d,0.0733397532174741
rmse_vx,0.02790730354848615
rmse_vy,0.02413030247324825
rmse_vz,0.038271485820436914
rmse_vel_3d,0.05315821400030011
settling_time_s,
ss_err_x,0.00920383999999997
ss_err_y,0.00921565499999999
ss_err_z,0.013306325000000006
ss_err_3d,0.020048735802516208
mean_thrust,14.906362799999998
max_thrust,15.186634
min_thrust,14.766084
thrust_dev,0.1913628000000001
rms_tau_phi,0.09257993898678049
max_tau_phi,0.159466
rms_tau_theta,0.07017992601607671
max_tau_theta,0.447696
rms_tau_psi,0.0010463788826233066
max_tau_psi,0.006508
mean_motor_util,44.00516902233333
max_motor_util,50.086527933333336
mean_util_r0,42.87710277880001
mean_util_r1,45.13468142666666
mean_util_r2,44.0964500776
mean_util_r3,43.91244180626666
sat_events,0
sat_pct,0.0
ctrl_energy,2216.9091943270805
max_phi_deg,1.8037857306308578
max_theta_deg,2.970385097296727
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.00850507999999998
ss_offset_y,-0.0032255150000000034
ss_offset_z,0.013306325000000006
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.06254325399999999
cost_state_max,0.139485
cost_input_mean,0.021985576000000003
cost_input_max,0.048732
cost_total_mean,0.08452883
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.3822070789325815
ui_thrust_rms,1.5742944862826262
ud_tau_phi_rms,0.070399941828172
ui_tau_phi_rms,0.10839158644718694
ud_tau_theta_rms,0.15443052084470868
ui_tau_theta_rms,0.18727187914142368
ud_tau_psi_rms,0.0010463788826233066
ui_tau_psi_rms,0.0
int_err_mag_final,0.4196275734803422
int_err_mag_max,0.678990000005891
