t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.887000,0.016000,15.128721,-0.152963,0.447696,0.000000,602.513295,722.388534,566.055577,751.297919,-1.623250,-0.152959,0.447693,0.000000,2.036971,-0.000004,0.000004,0.000000,15.128721,-0.152963,0.447696,0.000000,1.000000,0.031922,0.048732,1.000000,0.000002,0.000002,0.678990
8.902000,0.031000,15.161847,-0.098395,0.334468,-0.000000,617.951183,710.592319,595.364194,729.620720,-1.588513,-0.098389,0.334461,-0.000000,2.035360,-0.000006,0.000007,0.000000,15.161847,-0.098395,0.334468,-0.000000,1.000000,0.037449,0.037388,1.000000,0.000004,0.000003,0.678453
8.923000,0.052000,15.152584,-0.065773,0.249426,-0.001940,630.143960,700.766284,613.971416,712.327664,-1.596157,-0.065759,0.249405,-0.001940,2.033741,-0.000013,0.000021,0.000000,15.152584,-0.065773,0.249426,-0.001940,1.000000,0.050648,0.032130,1.000000,0.000010,0.000007,0.677914
8.949000,0.078000,15.126912,0.030282,0.012888,-0.002828,660.739863,671.521465,665.121072,663.037774,-1.620189,0.030311,0.012835,-0.002828,2.032101,-0.000029,0.000053,0.000000,15.126912,0.030282,0.012888,-0.002828,1.000000,0.098642,0.026359,1.000000,0.000026,0.000015,0.677367
8.960000,0.089000,15.090819,0.046919,-0.056100,-0.003277,670.024300,660.993452,677.464584,648.458194,-1.654612,0.046977,-0.056210,-0.003277,2.030431,-0.000058,0.000110,0.000000,15.090819,0.046919,-0.056100,-0.003277,1.000000,0.113702,0.027915,1.000000,0.000055,0.000029,0.676810
8.982000,0.111000,15.073396,0.080017,-0.170550,-0.004222,685.564971,644.785448,698.831681,623.818748,-1.670344,0.080117,-0.170744,-0.004222,2.028740,-0.000100,0.000194,0.000000,15.073396,0.080017,-0.170550,-0.004222,1.000000,0.134668,0.031459,1.000000,0.000097,0.000050,0.676247
9.009000,0.138000,15.052182,0.083110,-0.243887,-0.006033,697.342423,632.444003,709.812037,608.832097,-1.689834,0.083270,-0.244203,-0.006033,2.027016,-0.000160,0.000317,0.000000,15.052182,0.083110,-0.243887,-0.006033,1.000000,0.131783,0.035216,1.000000,0.000158,0.000080,0.675672
9.028000,0.157000,15.095745,0.091368,-0.251135,-0.006508,698.757090,633.262704,712.507566,607.393868,-1.644560,0.091603,-0.251605,-0.006508,2.025305,-0.000235,0.000471,0.000000,15.095745,0.091368,-0.251135,-0.006508,1.000000,0.132277,0.034220,1.000000,0.000235,0.000118,0.675102
9.042000,0.171000,15.081973,0.063465,-0.226017,-0.005637,696.914142,633.986252,705.785190,615.228325,-1.656592,0.063796,-0.226683,-0.005637,2.023566,-0.000330,0.000667,0.000000,15.081973,0.063465,-0.226017,-0.005637,1.000000,0.117396,0.032992,1.000000,0.000333,0.000165,0.674522
9.063000,0.192000,15.040268,-0.006524,-0.067617,-0.002686,676.175595,651.996113,672.980367,651.285611,-1.696513,-0.006080,-0.068521,-0.002686,2.021781,-0.000444,0.000904,0.000000,15.040268,-0.006524,-0.067617,-0.002686,1.000000,0.087807,0.029255,1.000000,0.000452,0.000222,0.673927
9.084000,0.213000,14.973149,-0.018030,0.001802,-0.000290,663.418400,660.247447,659.418860,663.816581,-1.761770,-0.017462,0.000636,-0.000290,2.019919,-0.000568,0.001166,0.000000,14.973149,-0.018030,0.001802,-0.000290,1.000000,0.079697,0.031069,1.000000,0.000583,0.000284,0.673306
9.104000,0.233000,15.050493,-0.037740,0.043694,-0.001210,660.404599,667.336281,651.536062,674.249803,-1.682593,-0.037020,0.042206,-0.001210,2.018086,-0.000719,0.001487,0.000000,15.050493,-0.037740,0.043694,-0.001210,1.000000,0.079379,0.028627,1.000000,0.000744,0.000360,0.672695
9.123000,0.252000,15.062528,-0.036761,0.058119,-0.001104,658.069526,670.087080,649.454933,676.851502,-1.668708,-0.035860,0.056247,-0.001104,2.016236,-0.000902,0.001872,0.000000,15.062528,-0.036761,0.058119,-0.001104,1.000000,0.084072,0.028291,1.000000,0.000936,0.000451,0.672079
