t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
8.871000,0.000000,0.000002,-0.000004,1.026806,-0.000000,-0.000000,0.000000,0.000000,0.000003,0.059245,0.000001,0.000000,-0.000000,0.000086,0.000043,1.000026,0.000000,0.000000,0.000000,0.008639,0.004319,0.002592,0.000000,0.000000,0.000000,-0.000084,-0.000047,0.026780,0.000000,0.000000,0.000000,-0.008639,-0.004316,0.056653,0.026780,0.057470
8.880000,0.009000,0.000002,-0.000004,1.027399,-0.000000,-0.000000,0.000000,0.000000,0.000003,0.060662,0.000001,0.000000,-0.000000,0.000086,0.000043,1.000026,0.000000,0.000000,0.000000,0.008639,0.004319,0.002592,0.000000,0.000000,0.000000,-0.000084,-0.000047,0.027373,0.000000,0.000000,0.000000,-0.008639,-0.004316,0.058070,0.027373,0.058868
8.890000,0.019000,0.000002,-0.000004,1.026869,-0.000001,0.000000,0.000000,0.000001,0.000004,0.060114,-0.044009,0.063957,-0.000000,0.000086,0.000043,1.000026,0.000000,0.000000,0.000000,0.008639,0.004319,0.002592,0.000000,0.000000,0.000000,-0.000084,-0.000047,0.026843,-0.000001,0.000000,0.000000,-0.008638,-0.004315,0.057522,0.026843,0.058327
8.900000,0.029000,0.000002,-0.000004,1.027470,-0.000046,0.000070,0.000002,-0.000006,-0.000001,0.062872,-0.053226,0.077721,0.000193,0.000346,0.000173,1.000104,0.000000,0.000000,0.000000,0.017277,0.008639,0.005183,0.000000,0.000000,0.000000,-0.000344,-0.000177,0.027366,-0.000046,0.000070,0.000002,-0.017283,-0.008640,0.057689,0.027369,0.060839
8.910000,0.039000,0.000002,-0.000004,1.027092,-0.000476,0.000720,0.000010,0.000038,0.000028,0.062920,-0.070891,0.111893,0.000757,0.000346,0.000173,1.000104,0.000000,0.000000,0.000000,0.017277,0.008639,0.005183,0.000000,0.000000,0.000000,-0.000344,-0.000177,0.026988,-0.000476,0.000720,0.000010,-0.017239,-0.008611,0.057737,0.026991,0.060868
8.920000,0.049000,0.000003,-0.000004,1.027721,-0.001319,0.002016,0.000022,0.000112,0.000077,0.065899,-0.111979,0.176481,0.001193,0.000804,0.000402,1.000241,0.000000,0.000000,0.000000,0.026348,0.013174,0.007904,0.000000,0.000000,0.000000,-0.000801,-0.000406,0.027480,-0.001319,0.002016,0.000022,-0.026236,-0.013097,0.057995,0.027495,0.064987
8.930000,0.059000,0.000004,-0.000003,1.027566,-0.002439,0.003781,0.000031,0.000317,0.000212,0.066443,-0.130905,0.212112,0.001066,0.000804,0.000402,1.000241,0.000000,0.000000,0.000000,0.026348,0.013174,0.007904,0.000000,0.000000,0.000000,-0.000800,-0.000405,0.027325,-0.002439,0.003781,0.000031,-0.026031,-0.012962,0.058539,0.027340,0.065364
8.940000,0.069000,0.000012,0.000002,1.027603,-0.003660,0.005678,0.000044,0.000765,0.000503,0.067530,-0.142730,0.231124,0.001375,0.001452,0.000726,1.000436,0.000000,0.000000,0.000000,0.035419,0.017709,0.010626,0.000000,0.000000,0.000000,-0.001440,-0.000724,0.027167,-0.003660,0.005678,0.000044,-0.034654,-0.017206,0.056904,0.027215,0.068811
8.950000,0.079000,0.000019,0.000007,1.028278,-0.005087,0.007989,0.000049,0.001337,0.000872,0.070274,-0.134020,0.232963,0.001204,0.001452,0.000726,1.000436,0.000000,0.000000,0.000000,0.035419,0.017709,0.010626,0.000000,0.000000,0.000000,-0.001433,-0.000719,0.027842,-0.005087,0.007989,0.000049,-0.034082,-0.016837,0.059648,0.027888,0.070732
8.960000,0.089000,0.000045,0.000024,1.028122,-0.006912,0.010900,0.000058,0.002282,0.001474,0.070509,-0.154787,0.269371,0.001753,0.002160,0.001080,1.000648,0.000000,0.000000,0.000000,0.043193,0.021597,0.012958,0.000000,0.000000,0.000000,-0.002115,-0.001056,0.027474,-0.006912,0.010900,0.000058,-0.040911,-0.020123,0.057551,0.027576,0.073422
