t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
9.311000,0.000000,-0.105895,-0.002205,1.053116,-0.023058,-0.000319,0.002540,0.041671,0.173729,0.030767,-0.003611,0.117486,-0.000428,0.000086,0.000043,1.000026,0.000000,0.000000,0.000000,0.008639,0.004319,0.002592,0.000000,0.000000,0.000000,-0.105981,-0.002248,0.053090,-0.023058,-0.000319,0.002540,0.033032,0.169410,0.028175,0.118556,0.174885
9.320000,0.009000,-0.105478,-0.000468,1.053424,-0.023094,0.000855,0.002509,0.041633,0.175992,0.030818,-0.006972,0.206470,-0.001878,0.000086,0.000043,1.000026,0.000000,0.000000,0.000000,0.008639,0.004319,0.002592,0.000000,0.000000,0.000000,-0.105564,-0.000511,0.053398,-0.023094,0.000855,0.002509,0.032994,0.171673,0.028226,0.118302,0.177079
9.330000,0.019000,-0.105329,-0.000787,1.053411,-0.022701,0.000251,0.002530,0.040628,0.171174,0.031201,-0.047199,0.187488,-0.000557,0.000086,0.000043,1.000026,0.000000,0.000000,0.000000,0.008639,0.004319,0.002592,0.000000,0.000000,0.000000,-0.105415,-0.000830,0.053385,-0.022701,0.000251,0.002530,0.031989,0.166855,0.028609,0.118165,0.172286
9.340000,0.029000,-0.105006,-0.000175,1.053559,-0.022623,0.000646,0.002533,0.040309,0.169846,0.032038,-0.052547,0.205307,-0.000671,0.000328,0.000164,1.000099,0.000000,0.000000,0.000000,0.016845,0.008423,0.005054,0.000000,0.000000,0.000000,-0.105334,-0.000339,0.053460,-0.022623,0.000646,0.002533,0.023464,0.161423,0.026984,0.118124,0.165336
9.351000,0.040000,-0.104499,0.000690,1.053777,-0.023033,0.001496,0.002537,0.040753,0.169868,0.033291,-0.055094,0.218991,-0.000328,0.000328,0.000164,1.000099,0.000000,0.000000,0.000000,0.016845,0.008423,0.005054,0.000000,0.000000,0.000000,-0.104827,0.000526,0.053678,-0.023033,0.001496,0.002537,0.023908,0.161445,0.028237,0.117772,0.165630
9.360000,0.049000,-0.104091,0.002389,1.054110,-0.023497,0.002783,0.002523,0.040888,0.172163,0.034841,-0.080198,0.263447,0.000287,0.000777,0.000389,1.000233,0.000000,0.000000,0.000000,0.025916,0.012958,0.007775,0.000000,0.000000,0.000000,-0.104868,0.002000,0.053877,-0.023497,0.002783,0.002523,0.014972,0.159205,0.027066,0.117915,0.162182
9.370000,0.059000,-0.103776,0.002657,1.054235,-0.024067,0.004542,0.002510,0.040822,0.169642,0.035723,-0.108492,0.304845,0.000876,0.000777,0.000389,1.000233,0.000000,0.000000,0.000000,0.025916,0.012958,0.007775,0.000000,0.000000,0.000000,-0.104553,0.002268,0.054002,-0.024067,0.004542,0.002510,0.014906,0.156684,0.027948,0.117697,0.159854
9.384000,0.073000,-0.103251,0.003462,1.054495,-0.025504,0.007129,0.002491,0.041801,0.169660,0.036970,-0.151757,0.372868,0.001856,0.001417,0.000708,1.000425,0.000000,0.000000,0.000000,0.034987,0.017493,0.010496,0.000000,0.000000,0.000000,-0.104668,0.002754,0.054070,-0.025504,0.007129,0.002491,0.006814,0.152167,0.026474,0.117841,0.154603
9.390000,0.079000,-0.102833,0.005159,1.054864,-0.027022,0.010857,0.002415,0.042505,0.172202,0.038468,-0.161548,0.463969,0.000337,0.001417,0.000708,1.000425,0.000000,0.000000,0.000000,0.034987,0.017493,0.010496,0.000000,0.000000,0.000000,-0.104250,0.004451,0.054439,-0.027022,0.010857,0.002415,0.007518,0.154709,0.027972,0.117692,0.157397
9.400000,0.089000,-0.102499,0.005423,1.055009,-0.028467,0.013320,0.002390,0.043186,0.170022,0.039259,-0.172124,0.414669,0.002418,0.001417,0.000708,1.000425,0.000000,0.000000,0.000000,0.034987,0.017493,0.010496,0.000000,0.000000,0.000000,-0.103916,0.004715,0.054584,-0.028467,0.013320,0.002390,0.008199,0.152529,0.028763,0.117474,0.155434
9.410000,0.099000,-0.101933,0.006236,1.055305,-0.030547,0.016889,0.002339,0.045138,0.170521,0.040371,-0.161029,0.383350,0.003100,0.002117,0.001058,1.000635,0.000000,0.000000,0.000000,0.042761,0.021381,0.012828,0.000000,0.000000,0.000000,-0.104050,0.005178,0.054670,-0.030547,0.016889,0.002339,0.002377,0.149140,0.027543,0.117652,0.151681
9.420000,0.109000,-0.101327,0.007628,1.055719,-0.032660,0.020631,0.002276,0.047508,0.172882,0.041781,-0.170420,0.394873,0.003553,0.003162,0.001581,1.000949,0.000000,0.000000,0.000000,0.052264,0.026132,0.015679,0.000000,0.000000,0.000000,-0.104489,0.006047,0.054770,-0.032660,0.020631,0.002276,-0.004756,0.146750,0.026102,0.118128,0.149129
9.430000,0.119000,-0.100748,0.008783,1.056110,-0.034620,0.024071,0.002214,0.050053,0.174498,0.043074,-0.159817,0.389128,0.003005,0.003162,0.001581,1.000949,0.000000,0.000000,0.000000,0.052264,0.026132,0.015679,0.000000,0.000000,0.000000,-0.103910,0.007202,0.055161,-0.034620,0.024071,0.002214,-0.002211,0.148366,0.027395,0.117864,0.150890
9.442000,0.131000,-0.100177,0.009834,1.056503,-0.036322,0.027092,0.002152,0.052805,0.175870,0.044320,-0.138863,0.348501,0.002230,0.004173,0.002086,1.001252,0.000000,0.000000,0.000000,0.060039,0.030019,0.018012,0.000000,0.000000,0.000000,-0.104350,0.007748,0.055251,-0.036322,0.027092,0.002152,-0.007234,0.145851,0.026308,0.118328,0.148381
9.450000,0.139000,-0.099594,0.010848,1.056906,-0.037805,0.029735,0.002088,0.055785,0.177219,0.045473,-0.108317,0.302446,0.001505,0.004173,0.002086,1.001252,0.000000,0.000000,0.000000,0.060039,0.030019,0.018012,0.000000,0.000000,0.000000,-0.103767,0.008762,0.055654,-0.037805,0.029735,0.002088,-0.004254,0.147200,0.027461,0.118075,0.149800
9.460000,0.149000,-0.099037,0.012620,1.057361,-0.038981,0.031937,0.002029,0.058727,0.180984,0.046729,-0.081607,0.265262,0.000550,0.005529,0.002764,1.001659,0.000000,0.000000,0.000000,0.069109,0.034555,0.020733,0.000000,0.000000,0.000000,-0.104566,0.009856,0.055702,-0.038981,0.031937,0.002029,-0.010382,0.146429,0.025996,0.118886,0.149081
