metric,value
duration_s,9.98
n_state_samples,999
n_ctrl_samples,500
trajectory_type,straight_3d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.05061620722307875
max_err_x,0.10908200000000001
rmse_y,0.05605210600146259
max_err_y,0.10883199999999998
rmse_z,0.0499855894129494
max_err_z,0.07192700000000007
rmse_3d,0.09056709209094001
max_err_3d,0.14455424406775474
rmse_vx,0.03863181179517185
rmse_vy,0.1119874558305724
rmse_vz,0.011494992998955938
rmse_vel_3d,0.11901992274416931
settling_time_s,
ss_err_x,0.037005275
ss_err_y,0.012780690000000004
ss_err_z,0.03457913499999999
ss_err_3d,0.0529199717745896
mean_thrust,14.728642235999999
max_thrust,15.013139
min_thrust,14.559124
thrust_dev,0.06568513199999994
rms_tau_phi,0.12007839087391202
max_tau_phi,0.215212
rms_tau_theta,0.7225575198929454
max_tau_theta,1.184482
rms_tau_psi,0.01757873148927419
max_tau_psi,0.031088
mean_motor_util,42.9172784067
max_motor_util,57.04531506666667
mean_util_r0,34.2440502328
mean_util_r1,52.133850841733334
mean_util_r2,35.252679180666675
mean_util_r3,50.0385333716
sat_events,0
sat_pct,0.0
ctrl_energy,2170.1708066478204
max_phi_deg,2.952279630970593
max_theta_deg,3.1924062429099207
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.037005275
ss_offset_y,0.01102488
ss_offset_z,0.03457913499999999
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.27598593
cost_state_max,0.650802
cost_input_mean,0.06748432600000001
cost_input_max,0.128911
cost_total_mean,0.343470256
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.0563905347583193
ui_thrust_rms,1.0870091472267747
ud_tau_phi_rms,0.554612393016559
ui_tau_phi_rms,0.4531896848756424
ud_tau_theta_rms,0.5053149401870144
ui_tau_theta_rms,1.1754988573257577
ud_tau_psi_rms,0.01757873148927419
ui_tau_psi_rms,0.0
int_err_mag_final,0.7263121580656625
int_err_mag_max,0.8136079995950137
