t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
9.323000,0.012000,14.916097,-0.160482,1.017564,-0.013775,485.848365,806.108175,422.566982,824.888250,-1.620469,0.556820,0.220068,-0.013775,1.821565,-0.717302,0.797496,0.000000,14.916097,-0.160482,1.017564,-0.013775,1.000000,0.464321,0.062126,1.000000,0.397836,0.359663,0.607188
9.342000,0.031000,14.951434,-0.115002,0.890203,-0.013398,509.141323,792.675336,463.417167,804.165207,-1.581928,0.602330,0.088497,-0.013398,1.818362,-0.717332,0.801706,0.000000,14.951434,-0.115002,0.890203,-0.013398,1.000000,0.470271,0.062106,1.000000,0.399944,0.359679,0.606121
9.373000,0.062000,14.949366,-0.113551,0.836981,-0.014004,553.308161,764.449067,530.135764,759.379782,-1.580776,0.603744,0.031078,-0.014004,1.815142,-0.717295,0.805904,0.000000,14.949366,-0.113551,0.836981,-0.014004,1.000000,0.470961,0.061555,1.000000,0.402041,0.359669,0.605047
9.388000,0.077000,14.944917,-0.034009,0.637724,-0.016839,553.308161,764.449067,530.135764,759.379782,-1.581984,0.683206,-0.172342,-0.016839,1.811901,-0.717215,0.810066,0.000000,14.944917,-0.034009,0.637724,-0.016839,1.000000,0.515583,0.074702,1.000000,0.404132,0.359623,0.603967
9.410000,0.099000,14.931422,0.070766,0.217766,-0.014941,620.287063,709.320906,624.975753,684.228278,-1.592213,0.787871,-0.596401,-0.014941,1.808635,-0.717105,0.814167,0.000000,14.931422,0.070766,0.217766,-0.014941,1.000000,0.650802,0.123017,1.000000,0.406217,0.359534,0.602878
9.426000,0.115000,14.931866,0.086473,0.352076,-0.021357,596.109177,734.048393,599.668654,702.090824,-1.588489,0.803423,-0.466199,-0.021357,1.805355,-0.716950,0.818274,0.000000,14.931866,0.086473,0.352076,-0.021357,1.000000,0.577010,0.111562,1.000000,0.408298,0.359431,0.601785
9.443000,0.132000,14.920694,0.121750,0.267391,-0.020396,607.215841,723.789801,619.423257,684.932376,-1.596351,0.838504,-0.554950,-0.020396,1.802045,-0.716754,0.822341,0.000000,14.920694,0.121750,0.267391,-0.020396,1.000000,0.586479,0.126631,1.000000,0.410376,0.359287,0.600682
9.463000,0.152000,14.905019,0.070683,0.407833,-0.015934,584.550528,738.658819,588.721363,713.903074,-1.608687,0.787182,-0.418568,-0.015934,1.798706,-0.716499,0.826401,0.000000,14.905019,0.070683,0.407833,-0.015934,1.000000,0.517423,0.105390,1.000000,0.412451,0.359111,0.599569
9.486000,0.175000,14.924685,0.013692,0.504505,-0.011471,571.307225,746.808963,565.292727,736.339364,-1.585671,0.729897,-0.325981,-0.011471,1.795356,-0.716205,0.830486,0.000000,14.924685,0.013692,0.504505,-0.011471,1.000000,0.481217,0.089058,1.000000,0.414537,0.358920,0.598452
9.508000,0.197000,14.921671,-0.009553,0.553810,-0.008812,563.218621,751.087415,553.510078,746.855864,-1.585310,0.706347,-0.280744,-0.008812,1.791981,-0.715900,0.834554,0.000000,14.921671,-0.009553,0.553810,-0.008812,1.000000,0.465143,0.082914,1.000000,0.416624,0.358709,0.597327
9.529000,0.218000,14.895426,-0.033302,0.604427,-0.006904,554.511064,755.294510,540.182949,756.765830,-1.608141,0.682204,-0.234192,-0.006904,1.788567,-0.715506,0.838619,0.000000,14.895426,-0.033302,0.604427,-0.006904,1.000000,0.456280,0.077891,1.000000,0.418707,0.358458,0.596189
