t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
9.182000,0.000000,0.000004,-0.000009,1.022771,-0.000001,-0.000001,-0.000000,-0.000000,0.000001,0.060856,0.000018,0.000004,0.000000,0.000001,0.000001,1.000000,0.000000,0.000000,0.000000,0.000090,0.000090,0.000000,0.000000,0.000000,0.000000,0.000003,-0.000010,0.022771,-0.000001,-0.000001,0.000000,-0.000090,-0.000089,0.060856,0.022771,0.060856
9.190000,0.008000,0.000004,-0.000009,1.023380,-0.000001,-0.000001,-0.000000,-0.000000,0.000002,0.062018,0.000017,0.000004,0.000000,0.000001,0.000001,1.000000,0.000000,0.000000,0.000000,0.000090,0.000090,0.000000,0.000000,0.000000,0.000000,0.000003,-0.000010,0.023380,-0.000001,-0.000001,0.000000,-0.000090,-0.000088,0.062018,0.023380,0.062018
9.202000,0.020000,0.000004,-0.000009,1.022980,-0.000001,-0.000001,-0.000000,-0.000000,0.000002,0.060208,0.000021,0.000005,0.000001,0.000001,0.000001,1.000000,0.000000,0.000000,0.000000,0.000090,0.000090,0.000000,0.000000,0.000000,0.000000,0.000003,-0.000010,0.022980,-0.000001,-0.000001,0.000000,-0.000090,-0.000088,0.060208,0.022980,0.060208
9.210000,0.028000,0.000004,-0.000009,1.023582,-0.000001,-0.000001,-0.000000,-0.000000,0.000002,0.061369,-0.008989,0.007627,0.000001,0.000001,0.000001,1.000000,0.000000,0.000000,0.000000,0.000090,0.000090,0.000000,0.000000,0.000000,0.000000,0.000003,-0.000010,0.023582,-0.000001,-0.000001,0.000000,-0.000090,-0.000088,0.061369,0.023582,0.061369
9.220000,0.038000,0.000004,-0.000009,1.023349,0.000041,-0.000035,0.000000,-0.000003,-0.000001,0.060063,-0.009452,0.008025,0.000012,0.000004,0.000004,1.000000,0.000000,0.000000,0.000000,0.000297,0.000297,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000013,0.023349,0.000041,-0.000035,0.000000,-0.000300,-0.000298,0.060063,0.023349,0.060064
9.231000,0.049000,0.000004,-0.000009,1.023374,0.000015,-0.000013,0.000001,-0.000006,-0.000004,0.059595,-0.009488,0.009053,0.000099,0.000004,0.000004,1.000000,0.000000,0.000000,0.000000,0.000297,0.000297,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000013,0.023374,0.000015,-0.000013,0.000001,-0.000303,-0.000301,0.059595,0.023374,0.059597
9.241000,0.059000,0.000004,-0.000009,1.023318,-0.000095,0.000085,0.000004,0.000001,0.000004,0.058903,-0.016626,0.015576,0.000226,0.000014,0.000014,1.000000,0.000000,0.000000,0.000000,0.000691,0.000688,0.000000,0.000000,0.000000,0.000000,-0.000010,-0.000023,0.023318,-0.000095,0.000085,0.000004,-0.000690,-0.000684,0.058903,0.023318,0.058911
9.252000,0.070000,0.000004,-0.000008,1.023558,-0.000287,0.000264,0.000007,0.000018,0.000022,0.059351,-0.026925,0.025380,0.000274,0.000014,0.000014,1.000000,0.000000,0.000000,0.000000,0.000691,0.000688,0.000000,0.000000,0.000000,0.000000,-0.000010,-0.000022,0.023558,-0.000287,0.000264,0.000007,-0.000673,-0.000666,0.059351,0.023558,0.059359
9.263000,0.081000,0.000004,-0.000008,1.023701,-0.000547,0.000510,0.000010,0.000054,0.000061,0.059502,-0.033784,0.032160,0.000313,0.000032,0.000032,1.000000,0.000000,0.000000,0.000000,0.001187,0.001177,0.000000,0.000000,0.000000,0.000000,-0.000028,-0.000040,0.023701,-0.000547,0.000510,0.000010,-0.001133,-0.001116,0.059502,0.023701,0.059523
9.270000,0.088000,0.000006,-0.000006,1.023813,-0.000876,0.000825,0.000014,0.000116,0.000128,0.059553,-0.032242,0.033082,0.000309,0.000032,0.000032,1.000000,0.000000,0.000000,0.000000,0.001187,0.001177,0.000000,0.000000,0.000000,0.000000,-0.000026,-0.000038,0.023813,-0.000876,0.000825,0.000014,-0.001071,-0.001049,0.059553,0.023813,0.059572
