t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
9.206000,0.024000,14.889159,-0.031316,0.053357,-0.000000,654.053478,665.635041,647.351209,672.154604,-1.800174,-0.031322,0.053352,-0.000000,1.974333,0.000007,0.000004,0.000000,14.889159,-0.031316,0.053357,-0.000000,1.000000,0.030163,0.032789,1.000000,0.000002,-0.000003,0.658111
9.223000,0.041000,14.896651,-0.021701,0.043583,-0.000001,654.877911,665.153953,650.245993,669.681283,-1.791267,-0.021708,0.043579,-0.000001,1.972918,0.000006,0.000004,0.000000,14.896651,-0.021701,0.043583,-0.000001,1.000000,0.030092,0.032323,1.000000,0.000002,-0.000003,0.657639
9.248000,0.066000,14.936494,-0.028664,0.056074,-0.000252,654.451139,667.505330,648.142853,673.267984,-1.750021,-0.028669,0.056070,-0.000252,1.971516,0.000005,0.000005,0.000000,14.936494,-0.028664,0.056074,-0.000252,1.000000,0.028861,0.031022,1.000000,0.000002,-0.000003,0.657172
9.265000,0.083000,14.936013,0.000688,0.014231,-0.000719,658.661155,663.673221,658.300079,662.975578,-1.749089,0.000684,0.014226,-0.000719,1.970102,0.000004,0.000005,0.000000,14.936013,0.000688,0.014231,-0.000719,1.000000,0.030088,0.030613,1.000000,0.000003,-0.000002,0.656701
9.293000,0.111000,14.924763,0.010597,-0.003259,-0.000847,659.714173,662.040698,661.469391,658.767271,-1.758911,0.010594,-0.003265,-0.000847,1.968673,0.000003,0.000006,0.000000,14.924763,0.010597,-0.003259,-0.000847,1.000000,0.031233,0.030950,1.000000,0.000003,-0.000001,0.656224
9.306000,0.124000,14.917586,0.011753,-0.000547,-0.001028,659.714173,662.040698,661.469391,658.767271,-1.764645,0.011755,-0.000557,-0.001028,1.967231,-0.000002,0.000010,0.000000,14.917586,0.011753,-0.000547,-0.001028,1.000000,0.031810,0.031154,1.000000,0.000005,0.000001,0.655744
9.322000,0.140000,14.922374,0.021724,-0.029410,-0.001345,663.787797,658.403524,667.395011,652.741384,-1.758408,0.021729,-0.029423,-0.001345,1.965782,-0.000005,0.000013,0.000000,14.922374,0.021724,-0.029410,-0.001345,1.000000,0.032324,0.031054,1.000000,0.000007,0.000003,0.655261
9.347000,0.165000,14.913458,0.018585,-0.024545,-0.001288,663.076238,658.682632,666.070699,653.736002,-1.765859,0.018596,-0.024564,-0.001288,1.964317,-0.000011,0.000019,0.000000,14.913458,0.018585,-0.024545,-0.001288,1.000000,0.032160,0.031278,1.000000,0.000009,0.000005,0.654772
9.364000,0.182000,14.919185,0.010884,-0.022451,-0.001105,663.591480,658.281829,665.101145,655.114960,-1.758661,0.010902,-0.022478,-0.001105,1.962846,-0.000019,0.000026,0.000000,14.919185,0.010884,-0.022451,-0.001105,1.000000,0.031510,0.030991,1.000000,0.000013,0.000009,0.654282
9.380000,0.198000,14.927874,0.000093,-0.008458,-0.000823,662.443727,659.613985,661.886398,658.956949,-1.748502,0.000122,-0.008494,-0.000823,1.961376,-0.000029,0.000037,0.000000,14.927874,0.000093,-0.008458,-0.000823,1.000000,0.030756,0.030580,1.000000,0.000018,0.000014,0.653792
