metric,value
duration_s,9.998
n_state_samples,1001
n_ctrl_samples,499
trajectory_type,figure8_3d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.05447049806261927
max_err_x,0.12156199999999999
rmse_y,0.06283039317143355
max_err_y,0.156087
rmse_z,0.02401222218447854
max_err_z,0.02925500000000003
rmse_3d,0.08655218240751354
max_err_3d,0.17093144268975205
rmse_vx,0.0732354327751822
rmse_vy,0.11123848884473189
rmse_vz,0.040303481890036984
rmse_vel_3d,0.13914668758791318
settling_time_s,8.469
ss_err_x,0.045900930348258706
ss_err_y,0.06911112437810944
ss_err_z,0.01777625870646766
ss_err_3d,0.08625810275163884
mean_thrust,14.961601114228456
max_thrust,15.102408
min_thrust,14.833904
thrust_dev,0.246601114228457
rms_tau_phi,0.08841666175463575
max_tau_phi,0.280283
rms_tau_theta,0.08047431649460933
max_tau_theta,0.244314
rms_tau_psi,0.0016085822028751946
max_tau_psi,0.008451
mean_motor_util,44.08381128026052
max_motor_util,48.363264666666666
mean_util_r0,44.11859301549766
mean_util_r1,44.06554339692718
mean_util_r2,44.10510284235137
mean_util_r3,44.04600586626587
sat_events,0
sat_pct,0.0
ctrl_energy,2229.3052737529943
max_phi_deg,8.837759398333922
max_theta_deg,4.84286846756377
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,0.00935899004975124
ss_offset_y,-0.06911112437810944
ss_offset_z,0.01777625870646766
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,499
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.37949709218436867
cost_state_max,0.94796
cost_input_mean,0.022578945891783567
cost_input_max,0.03442
cost_total_mean,0.4020760380761523
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.3620963770838295
ui_thrust_rms,1.6018023994820636
ud_tau_phi_rms,0.15963896071221634
ui_tau_phi_rms,0.08955559086309282
ud_tau_theta_rms,0.12153909986474255
ui_tau_theta_rms,0.09383629680147672
ud_tau_psi_rms,0.0016085822028751946
ui_tau_psi_rms,0.0
int_err_mag_final,0.43330287154945096
int_err_mag_max,0.6581110000098768
