t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.121000,0.010000,18.015343,-0.047417,0.248013,0.000000,691.131337,758.973846,681.510145,767.624756,1.345401,-0.047420,0.248015,0.000000,1.954942,0.000004,-0.000003,0.000000,18.015343,-0.047417,0.248013,0.000000,1.000000,0.056495,0.024477,1.000000,-0.000001,-0.000002,0.651647
7.143000,0.032000,17.661524,-0.031425,0.176199,0.000023,693.709456,742.801514,687.387538,748.685454,0.992950,-0.031428,0.176199,0.000023,1.953573,0.000004,-0.000001,0.000000,17.661524,-0.031425,0.176199,0.000023,1.000000,0.038646,0.013063,1.000000,-0.000000,-0.000002,0.651191
7.165000,0.054000,16.920498,-0.020910,0.119068,0.000089,686.235152,720.181656,682.039288,724.276495,0.253152,-0.020913,0.119061,0.000089,1.952346,0.000004,0.000007,0.000000,16.920498,-0.020910,0.119068,0.000089,1.000000,0.019891,0.002102,1.000000,0.000004,-0.000002,0.650782
7.185000,0.074000,16.314751,-0.005361,0.042478,0.000025,684.323045,697.076269,683.248008,698.164608,-0.351464,-0.005364,0.042453,0.000025,1.951216,0.000003,0.000025,0.000000,16.314751,-0.005361,0.042478,0.000025,1.000000,0.019507,0.001418,1.000000,0.000013,-0.000002,0.650405
7.202000,0.091000,15.900982,0.019817,-0.080656,-0.000155,693.162821,670.606139,697.029670,666.359674,-0.764182,0.019815,-0.080713,-0.000155,1.950164,0.000002,0.000057,0.000000,15.900982,0.019817,-0.080656,-0.000155,1.000000,0.033517,0.006530,1.000000,0.000028,-0.000001,0.650055
7.226000,0.115000,15.591084,0.031604,-0.153655,-0.000495,697.388044,652.719967,703.343956,645.550411,-1.073061,0.031605,-0.153760,-0.000495,1.949145,-0.000001,0.000105,0.000000,15.591084,0.031604,-0.153655,-0.000495,1.000000,0.044361,0.013979,1.000000,0.000052,0.000000,0.649715
7.247000,0.136000,15.362923,0.015407,-0.116471,-0.000680,688.225359,652.360696,690.879253,648.528220,-1.300181,0.015411,-0.116643,-0.000680,1.948105,-0.000004,0.000171,0.000000,15.362923,0.015407,-0.116471,-0.000680,1.000000,0.039762,0.018289,1.000000,0.000086,0.000002,0.649368
7.264000,0.153000,15.190997,0.019449,-0.157405,-0.001503,691.124957,642.122564,694.028394,636.686313,-1.471054,0.019458,-0.157663,-0.001503,1.947051,-0.000008,0.000258,0.000000,15.190997,0.019449,-0.157405,-0.001503,1.000000,0.045573,0.024164,1.000000,0.000129,0.000004,0.649017
7.289000,0.178000,15.096889,0.001871,-0.100204,-0.001358,681.479448,648.008339,680.936791,646.534854,-1.564089,0.001885,-0.100571,-0.001358,1.945978,-0.000014,0.000367,0.000000,15.096889,0.001871,-0.100204,-0.001358,1.000000,0.040005,0.025476,1.000000,0.000183,0.000007,0.648659
7.304000,0.193000,15.096366,0.000851,-0.099644,-0.001254,681.444610,647.943463,680.764019,646.771205,-1.563574,0.000873,-0.100144,-0.001254,1.944940,-0.000022,0.000501,0.000000,15.096366,0.000851,-0.099644,-0.001254,1.000000,0.039329,0.025451,1.000000,0.000250,0.000011,0.648313
7.322000,0.211000,15.067526,-0.011257,-0.034827,-0.000928,671.175897,657.050790,668.191750,658.713465,-1.591381,-0.011224,-0.035487,-0.000928,1.943907,-0.000033,0.000661,0.000000,15.067526,-0.011257,-0.034827,-0.000928,1.000000,0.036042,0.025464,1.000000,0.000330,0.000016,0.647969
7.341000,0.230000,14.955229,-0.011686,0.024816,-0.000523,658.519411,664.516629,655.673070,666.560421,-1.702585,-0.011641,0.023973,-0.000523,1.942814,-0.000045,0.000842,0.000000,14.955229,-0.011686,0.024816,-0.000523,1.000000,0.037970,0.029059,1.000000,0.000421,0.000022,0.647605
7.363000,0.252000,14.983059,-0.023548,0.060080,-0.000427,654.320928,669.797300,648.984354,674.352015,-1.673817,-0.023476,0.058981,-0.000427,1.941876,-0.000072,0.001100,0.000000,14.983059,-0.023548,0.060080,-0.000427,1.000000,0.039359,0.028420,1.000000,0.000550,0.000036,0.647292
7.383000,0.272000,14.842008,0.006302,0.056827,-0.000317,648.486382,669.232502,649.611917,667.677560,-1.813690,0.006391,0.055497,-0.000317,1.940698,-0.000089,0.001331,0.000000,14.842008,0.006302,0.056827,-0.000317,1.000000,0.042817,0.033207,1.000000,0.000665,0.000045,0.646899
7.402000,0.291000,14.723312,0.017844,0.034196,-0.000345,648.506083,664.026586,652.081387,660.007018,-1.931102,0.017952,0.032615,-0.000345,1.939414,-0.000108,0.001581,0.000000,14.723312,0.017844,0.034196,-0.000345,1.000000,0.047591,0.037430,1.000000,0.000790,0.000054,0.646471
