t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.111000,0.000000,-0.000000,0.000002,1.025783,0.000000,0.000000,0.000000,-0.000001,-0.000002,0.057049,-0.000000,-0.000000,-0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,0.000001,0.022783,0.000000,0.000000,0.000000,-0.005026,-0.000097,-0.092951,0.022783,0.093087
7.122000,0.011000,-0.000000,0.000002,1.025624,0.000000,0.000000,0.000000,-0.000001,-0.000002,0.056408,-0.000000,-0.000000,-0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,0.000001,0.022624,0.000000,0.000000,0.000000,-0.005026,-0.000097,-0.093592,0.022624,0.093726
7.132000,0.021000,-0.000000,0.000002,1.025817,-0.000018,0.000046,-0.000000,0.000002,-0.000002,0.077318,-0.014776,0.038417,-0.000009,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,0.000001,0.022817,-0.000018,0.000046,-0.000000,-0.005024,-0.000096,-0.072682,0.022817,0.072856
7.140000,0.029000,-0.000000,0.000002,1.026590,-0.000165,0.000431,-0.000000,0.000007,0.000001,0.099320,-0.028419,0.073848,-0.000007,0.000201,0.000005,1.006000,0.000000,0.000000,0.000000,0.010045,0.000379,0.150000,0.000000,0.000000,0.000000,-0.000201,-0.000003,0.020590,-0.000165,0.000431,-0.000000,-0.010038,-0.000378,-0.050680,0.020591,0.051666
7.153000,0.042000,0.000000,0.000002,1.026460,-0.000258,0.000681,-0.000001,0.000046,0.000015,0.115694,-0.024954,0.067113,-0.000034,0.000201,0.000005,1.006000,0.000000,0.000000,0.000000,0.010045,0.000379,0.150000,0.000000,0.000000,0.000000,-0.000201,-0.000003,0.020460,-0.000258,0.000681,-0.000001,-0.009998,-0.000363,-0.034306,0.020461,0.035735
7.160000,0.049000,0.000001,0.000002,1.027617,-0.000508,0.001352,-0.000001,0.000126,0.000046,0.135338,-0.033996,0.092284,-0.000026,0.000452,0.000017,1.009000,0.000000,0.000000,0.000000,0.015051,0.000852,0.150000,0.000000,0.000000,0.000000,-0.000451,-0.000015,0.018617,-0.000508,0.001352,-0.000001,-0.014925,-0.000806,-0.014662,0.018623,0.020938
7.170000,0.059000,0.000002,0.000003,1.027835,-0.000799,0.002119,-0.000002,0.000273,0.000101,0.146735,-0.036873,0.099241,-0.000005,0.000452,0.000017,1.009000,0.000000,0.000000,0.000000,0.015051,0.000852,0.150000,0.000000,0.000000,0.000000,-0.000450,-0.000014,0.018835,-0.000799,0.002119,-0.000002,-0.014778,-0.000751,-0.003265,0.018841,0.015153
7.180000,0.069000,0.000005,0.000004,1.028521,-0.001199,0.003193,-0.000003,0.000520,0.000195,0.159159,-0.045587,0.123186,0.000024,0.000803,0.000040,1.012000,0.000000,0.000000,0.000000,0.020039,0.001514,0.150000,0.000000,0.000000,0.000000,-0.000798,-0.000037,0.016521,-0.001199,0.003193,-0.000003,-0.019518,-0.001319,0.009159,0.016540,0.021601
7.191000,0.080000,0.000016,0.000008,1.029533,-0.001732,0.004630,-0.000004,0.000954,0.000357,0.168130,-0.052818,0.144399,0.000072,0.000803,0.000040,1.012000,0.000000,0.000000,0.000000,0.020039,0.001514,0.150000,0.000000,0.000000,0.000000,-0.000787,-0.000032,0.017533,-0.001732,0.004630,-0.000004,-0.019084,-0.001157,0.018130,0.017551,0.026349
7.201000,0.090000,0.000026,0.000012,1.031215,-0.002335,0.006261,-0.000006,0.001459,0.000546,0.178794,-0.061512,0.168359,0.000133,0.001253,0.000079,1.015000,0.000000,0.000000,0.000000,0.025001,0.002364,0.150000,0.000000,0.000000,0.000000,-0.001228,-0.000067,0.016215,-0.002335,0.006261,-0.000006,-0.023542,-0.001818,0.028794,0.016261,0.037237
