t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.651000,0.000000,0.000000,-0.000002,1.024331,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.058882,0.000001,-0.000000,0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,-0.000002,0.021331,-0.000000,-0.000000,-0.000000,-0.005024,-0.000098,-0.091118,0.021331,0.091257
7.660000,0.009000,0.000000,-0.000002,1.024919,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.060286,0.000001,-0.000000,0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,-0.000002,0.021919,-0.000000,-0.000000,-0.000000,-0.005024,-0.000098,-0.089714,0.021919,0.089855
7.670000,0.019000,0.000000,-0.000002,1.024327,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.073701,0.000001,-0.000000,0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,-0.000002,0.021327,-0.000000,-0.000000,-0.000000,-0.005024,-0.000098,-0.076299,0.021327,0.076465
7.680000,0.029000,0.000000,-0.000002,1.024697,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.089513,0.000001,-0.000000,0.000000,0.000201,0.000005,1.006000,0.000000,0.000000,0.000000,0.010045,0.000379,0.150000,0.000000,0.000000,0.000000,-0.000200,-0.000007,0.018697,-0.000000,-0.000000,-0.000000,-0.010043,-0.000382,-0.060487,0.018698,0.061317
7.690000,0.039000,0.000000,-0.000002,1.025142,-0.000000,-0.000000,-0.000000,0.000001,-0.000003,0.103474,-0.000066,0.002548,0.000000,0.000201,0.000005,1.006000,0.000000,0.000000,0.000000,0.010045,0.000379,0.150000,0.000000,0.000000,0.000000,-0.000200,-0.000007,0.019142,-0.000000,-0.000000,-0.000000,-0.010043,-0.000382,-0.046526,0.019143,0.047599
7.700000,0.049000,0.000001,-0.000002,1.026176,0.000000,-0.000007,-0.000000,-0.000000,-0.000003,0.118759,-0.000078,0.003006,0.000000,0.000452,0.000017,1.009000,0.000000,0.000000,0.000000,0.015051,0.000852,0.150000,0.000000,0.000000,0.000000,-0.000451,-0.000019,0.017176,0.000000,-0.000007,-0.000000,-0.015051,-0.000855,-0.031241,0.017182,0.034689
7.710000,0.059000,0.000001,-0.000002,1.026009,-0.000001,0.000012,-0.000000,0.000001,-0.000003,0.126327,-0.000290,0.006221,0.000000,0.000452,0.000017,1.009000,0.000000,0.000000,0.000000,0.015051,0.000852,0.150000,0.000000,0.000000,0.000000,-0.000451,-0.000019,0.017009,-0.000001,0.000012,-0.000000,-0.015050,-0.000855,-0.023673,0.017015,0.028065
7.720000,0.069000,0.000001,-0.000002,1.026942,-0.000002,0.000067,-0.000000,0.000006,-0.000003,0.136861,-0.000415,0.009668,-0.000000,0.000803,0.000040,1.012000,0.000000,0.000000,0.000000,0.020039,0.001514,0.150000,0.000000,0.000000,0.000000,-0.000802,-0.000042,0.014942,-0.000002,0.000067,-0.000000,-0.020033,-0.001516,-0.013139,0.014964,0.024005
7.730000,0.079000,0.000001,-0.000002,1.027866,-0.000006,0.000169,-0.000000,0.000017,-0.000002,0.143079,-0.001290,0.016982,-0.000000,0.000803,0.000040,1.012000,0.000000,0.000000,0.000000,0.020039,0.001514,0.150000,0.000000,0.000000,0.000000,-0.000802,-0.000042,0.015866,-0.000006,0.000169,-0.000000,-0.020021,-0.001516,-0.006921,0.015886,0.021238
7.740000,0.089000,0.000001,-0.000002,1.028809,-0.000019,0.000342,-0.000000,0.000040,-0.000001,0.149173,-0.002185,0.023972,0.000000,0.001278,0.000081,1.015150,0.000000,0.000000,0.000000,0.025248,0.002411,0.150000,0.000000,0.000000,0.000000,-0.001277,-0.000083,0.013659,-0.000019,0.000342,-0.000000,-0.025208,-0.002412,-0.000827,0.013719,0.025336
