metric,value
duration_s,9.98
n_state_samples,999
n_ctrl_samples,500
trajectory_type,cone_helix
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.2050017837565782
max_err_x,0.503404342631897
rmse_y,0.22584787925916064
max_err_y,0.5036372142450959
rmse_z,0.007391332656158905
max_err_z,0.021919317875170652
rmse_3d,0.3051026510990576
max_err_3d,0.5320871393684543
rmse_vx,0.2839778381293812
rmse_vy,0.27963387942795787
rmse_vz,0.03717167775544776
rmse_vel_3d,0.4002752211912718
settling_time_s,
ss_err_x,0.26295868577416526
ss_err_y,0.3723277499966889
ss_err_z,0.011615449612203076
ss_err_3d,0.48732250425354406
mean_thrust,14.96204759797271
max_thrust,17.24805729282941
min_thrust,14.806218555095743
thrust_dev,0.24704759797271061
rms_tau_phi,0.11281239163638386
max_tau_phi,0.306565753824238
rms_tau_theta,0.133390729897989
max_tau_theta,0.3893490190931309
rms_tau_psi,0.0019901794734454342
max_tau_psi,0.007957174187789306
mean_motor_util,44.06551559313406
max_motor_util,49.32229938600348
mean_util_r0,44.1435960903505
mean_util_r1,44.03437163778973
mean_util_r2,43.93740593336051
mean_util_r3,44.14668871103545
sat_events,0
sat_pct,0.0
ctrl_energy,2232.6578892891393
max_phi_deg,7.936622817815584
max_theta_deg,9.063411720357022
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.01192330370063427
ss_offset_y,0.3723277499966889
ss_offset_z,0.011615449612203076
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,2.7266635193513404
cost_state_max,8.818138055590149
cost_input_mean,0.040589885994267445
cost_input_max,0.08869843292824336
cost_total_mean,2.7672534053456075
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.6534501286797938
ui_thrust_rms,1.891400375127539
ud_tau_phi_rms,0.2690454578638729
ui_tau_phi_rms,0.3489419095180639
ud_tau_theta_rms,0.24519320530560007
ui_tau_theta_rms,0.3418858368815034
ud_tau_psi_rms,0.0019901794734454342
ui_tau_psi_rms,0.0
int_err_mag_final,0.7221677683636972
int_err_mag_max,0.7221677683636972
