t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.669000,0.018000,17.248057,-0.000001,-0.000001,-0.000000,710.220505,710.220186,710.220347,710.220331,0.568143,-0.000010,-0.000005,-0.000000,1.964914,0.000009,0.000004,0.000000,17.248057,-0.000001,-0.000001,-0.000000,1.000000,0.053352,0.003228,1.000000,0.000002,-0.000005,0.654971
7.683000,0.032000,17.007674,-0.000233,0.017839,-0.000000,702.426115,708.070333,702.379869,708.116196,0.329039,-0.000243,0.017833,-0.000000,1.963635,0.000009,0.000006,0.000000,17.007674,-0.000233,0.017839,-0.000000,1.000000,0.038331,0.001114,1.000000,0.000003,-0.000005,0.654545
7.706000,0.055000,16.440505,-0.000832,0.029918,-0.000000,688.608611,698.148232,688.440365,698.314127,-0.236981,-0.000841,0.029904,-0.000000,1.962486,0.000009,0.000014,0.000000,16.440505,-0.000832,0.029918,-0.000000,1.000000,0.018664,0.000651,1.000000,0.000007,-0.000005,0.654162
7.728000,0.077000,15.843789,-0.003108,0.048934,0.000000,672.882110,688.419108,672.238575,689.047655,-0.832801,-0.003116,0.048888,0.000000,1.961590,0.000007,0.000046,0.000000,15.843789,-0.003108,0.048934,0.000000,1.000000,0.007453,0.007176,1.000000,0.000023,-0.000004,0.653863
7.746000,0.095000,15.693945,-0.001738,0.030505,0.000000,672.564573,682.336993,672.204677,682.691786,-0.981692,-0.001744,0.030427,0.000000,1.960638,0.000006,0.000078,0.000000,15.693945,-0.001738,0.030505,0.000000,1.000000,0.007593,0.009730,1.000000,0.000039,-0.000003,0.653546
7.762000,0.111000,15.488832,-0.003488,0.035734,0.000001,667.391851,678.614537,666.663961,679.330416,-1.185926,-0.003491,0.035605,0.000001,1.959758,0.000002,0.000129,0.000000,15.488832,-0.003488,0.035734,0.000001,1.000000,0.008076,0.014192,1.000000,0.000065,-0.000001,0.653253
7.785000,0.134000,15.318145,-0.002804,0.016512,-0.000000,666.820365,671.786811,666.234326,672.367742,-1.355773,-0.002801,0.016311,-0.000000,1.958917,-0.000003,0.000201,0.000000,15.318145,-0.002804,0.016512,-0.000000,1.000000,0.010494,0.018409,1.000000,0.000101,0.000002,0.652972
7.804000,0.153000,15.242818,-0.003829,0.014595,-0.000001,665.598317,669.717206,664.795662,670.511977,-1.430329,-0.003818,0.014296,-0.000001,1.958147,-0.000012,0.000299,0.000000,15.242818,-0.003829,0.014595,-0.000001,1.000000,0.012569,0.020480,1.000000,0.000149,0.000006,0.652716
7.823000,0.172000,15.093606,-0.003325,0.003609,-0.000005,664.123808,664.648961,663.422525,665.341343,-1.578772,-0.003300,0.003180,-0.000005,1.957377,-0.000025,0.000429,0.000000,15.093606,-0.003325,0.003609,-0.000005,1.000000,0.016842,0.024927,1.000000,0.000214,0.000013,0.652459
7.842000,0.191000,15.051729,-0.003349,-0.002428,-0.000008,664.227602,662.701670,663.519752,663.399030,-1.619904,-0.003305,-0.003016,-0.000008,1.956633,-0.000043,0.000588,0.000000,15.051729,-0.003349,-0.002428,-0.000008,1.000000,0.019415,0.026243,1.000000,0.000294,0.000022,0.652211
7.867000,0.216000,15.037865,-0.001277,-0.019348,-0.000014,666.568262,659.737377,666.292014,659.996259,-1.633019,-0.001208,-0.020131,-0.000014,1.955884,-0.000068,0.000783,0.000000,15.037865,-0.001277,-0.019348,-0.000014,1.000000,0.022109,0.026708,1.000000,0.000391,0.000034,0.651961
7.881000,0.230000,15.027663,-0.004626,-0.005888,-0.000015,664.420083,661.450805,663.439273,662.412626,-1.642556,-0.004525,-0.006907,-0.000015,1.955219,-0.000102,0.001019,0.000000,15.027663,-0.004626,-0.005888,-0.000015,1.000000,0.024478,0.026987,1.000000,0.000510,0.000051,0.651740
7.906000,0.255000,14.970334,-0.002764,-0.005817,-0.000033,662.955972,660.397544,662.352107,660.954813,-1.699209,-0.002620,-0.007113,-0.000033,1.954543,-0.000144,0.001295,0.000000,14.970334,-0.002764,-0.005817,-0.000033,1.000000,0.027620,0.028879,1.000000,0.000648,0.000072,0.651514
7.923000,0.272000,14.876718,-0.002403,-0.005585,-0.000063,660.820658,658.410969,660.270147,658.870555,-1.792122,-0.002203,-0.007205,-0.000063,1.953839,-0.000199,0.001620,0.000000,14.876718,-0.002403,-0.005585,-0.000063,1.000000,0.032120,0.032123,1.000000,0.000810,0.000100,0.651280
7.942000,0.291000,14.897846,-0.002486,-0.001711,-0.000068,660.639570,659.534445,660.067227,660.006424,-1.770323,-0.002218,-0.003706,-0.000068,1.953169,-0.000268,0.001995,0.000000,14.897846,-0.002486,-0.001711,-0.000068,1.000000,0.034377,0.031342,1.000000,0.000998,0.000134,0.651056
7.962000,0.311000,14.891045,0.002079,-0.002966,-0.000067,660.221162,659.651072,660.612296,659.160014,-1.776431,0.002428,-0.005376,-0.000067,1.952477,-0.000350,0.002410,0.000000,14.891045,0.002079,-0.002966,-0.000067,1.000000,0.036505,0.031561,1.000000,0.001205,0.000175,0.650826
7.982000,0.331000,14.839864,0.001185,-0.003377,-0.000049,659.244624,658.343613,659.460624,658.055328,-1.826888,0.001632,-0.006251,-0.000049,1.951752,-0.000447,0.002874,0.000000,14.839864,0.001185,-0.003377,-0.000049,1.000000,0.040062,0.033379,1.000000,0.001437,0.000224,0.650584
8.002000,0.351000,14.894928,0.002512,-0.003737,-0.000028,660.378906,659.636193,660.888839,659.084206,-1.771137,0.003075,-0.007128,-0.000028,1.951066,-0.000563,0.003391,0.000000,14.894928,0.002512,-0.003737,-0.000028,1.000000,0.041711,0.031375,1.000000,0.001696,0.000282,0.650355
8.021000,0.370000,14.882422,0.002033,-0.005901,-0.000011,660.515253,658.932425,660.935948,658.494188,-1.782947,0.002732,-0.009862,-0.000011,1.950369,-0.000699,0.003961,0.000000,14.882422,0.002033,-0.005901,-0.000011,1.000000,0.044559,0.031799,1.000000,0.001980,0.000350,0.650123
8.042000,0.391000,14.849381,-0.000270,-0.007408,-0.000003,660.280390,657.694546,660.221054,657.749274,-1.815270,0.000587,-0.011993,-0.000003,1.949652,-0.000858,0.004585,0.000000,14.849381,-0.000270,-0.007408,-0.000003,1.000000,0.047835,0.032966,1.000000,0.002292,0.000429,0.649884
8.063000,0.412000,14.982493,-0.010009,0.009356,0.000004,661.395992,662.469660,659.288137,664.573503,-1.681668,-0.008937,0.004013,0.000004,1.949161,-0.001072,0.005343,0.000000,14.982493,-0.010009,0.009356,0.000004,1.000000,0.053863,0.028290,1.000000,0.002671,0.000536,0.649720
8.083000,0.432000,14.999354,0.005516,-0.013615,0.000015,664.031910,660.566657,665.197964,659.414023,-1.664208,0.006799,-0.019702,0.000015,1.948563,-0.001282,0.006087,0.000000,14.999354,0.005516,-0.013615,0.000015,1.000000,0.051787,0.027739,1.000000,0.003043,0.000641,0.649521
8.102000,0.451000,14.912331,0.009147,-0.015828,-0.000158,662.167456,658.710324,663.977931,656.650765,-1.750596,0.010668,-0.022711,-0.000158,1.947927,-0.001520,0.006882,0.000000,14.912331,0.009147,-0.015828,-0.000158,1.000000,0.055521,0.030709,1.000000,0.003441,0.000760,0.649309
8.122000,0.471000,14.867543,0.012241,-0.019343,-0.000371,661.524374,657.524537,663.836968,654.637508,-1.794731,0.014030,-0.027075,-0.000371,1.947275,-0.001788,0.007733,0.000000,14.867543,0.012241,-0.019343,-0.000371,1.000000,0.058884,0.032304,1.000000,0.003866,0.000894,0.649092
8.142000,0.491000,14.868853,0.012184,-0.017540,-0.000417,661.268852,657.873928,663.538135,654.964525,-1.792772,0.014273,-0.026180,-0.000417,1.946625,-0.002089,0.008640,0.000000,14.868853,0.012184,-0.017540,-0.000417,1.000000,0.061327,0.032229,1.000000,0.004320,0.001044,0.648875
8.165000,0.514000,14.993387,0.003682,-0.006257,-0.000358,662.975902,661.637379,663.498362,660.585084,-1.667740,0.006150,-0.015945,-0.000358,1.946127,-0.002468,0.009687,0.000000,14.993387,0.003682,-0.006257,-0.000358,1.000000,0.067531,0.027843,1.000000,0.004844,0.001234,0.648709
8.184000,0.533000,14.957480,0.012247,-0.015491,-0.000316,662.836249,660.157387,665.183982,657.323426,-1.703070,0.015090,-0.026209,-0.000316,1.945551,-0.002842,0.010717,0.000000,14.957480,0.012247,-0.015491,-0.000316,1.000000,0.065943,0.029096,1.000000,0.005359,0.001421,0.648517
8.200000,0.549000,14.966233,0.005488,-0.004968,-0.000185,661.907118,661.379809,662.931108,660.079846,-1.693782,0.008751,-0.016786,-0.000185,1.945014,-0.003262,0.011819,0.000000,14.966233,0.005488,-0.004968,-0.000185,1.000000,0.069420,0.028725,1.000000,0.005909,0.001631,0.648338
8.222000,0.571000,14.895568,0.011802,-0.007659,-0.000150,660.124348,660.009367,662.504429,657.398237,-1.763864,0.015517,-0.020617,-0.000150,1.944432,-0.003715,0.012958,0.000000,14.895568,0.011802,-0.007659,-0.000150,1.000000,0.071785,0.031179,1.000000,0.006479,0.001857,0.648144
8.242000,0.591000,14.834985,0.011991,-0.007130,-0.000159,658.673942,658.779704,661.092613,656.116346,-1.823829,0.016201,-0.021280,-0.000159,1.943814,-0.004210,0.014150,0.000000,14.834985,0.011991,-0.007130,-0.000159,1.000000,0.075288,0.033335,1.000000,0.007075,0.002105,0.647938
8.262000,0.611000,14.897272,0.005862,-0.003401,-0.000108,660.048387,660.129692,661.208506,658.808490,-1.760973,0.010617,-0.018809,-0.000108,1.943245,-0.004755,0.015407,0.000000,14.897272,0.005862,-0.003401,-0.000108,1.000000,0.077781,0.031057,1.000000,0.007704,0.002377,0.647748
