t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
9.868000,0.006000,14.727414,0.003665,0.634048,-0.010256,540.660286,760.972715,532.740842,753.382306,-1.723064,0.747605,-0.224541,-0.010256,1.735479,-0.743939,0.858589,0.000000,14.727414,0.003665,0.634048,-0.010256,1.000000,0.531038,0.090633,1.000000,0.428342,0.373066,0.578493
9.884000,0.022000,14.757137,-0.004670,2.677157,-0.011268,0.000000,1019.274093,0.000000,1014.255040,-1.690025,0.738964,1.813984,-0.011268,1.732162,-0.743633,0.863173,0.000000,14.757137,-0.004670,2.677157,-0.011268,1.000000,1.517680,0.412235,1.000000,0.430631,0.372923,0.577387
9.902000,0.040000,14.765458,-0.007888,1.996360,-0.011384,0.000000,941.075526,0.000000,936.052368,-1.678375,0.735402,1.128259,-0.011384,1.728833,-0.743291,0.868100,0.000000,14.765458,-0.007888,1.996360,-0.011384,1.000000,1.713090,0.209561,1.000000,0.433105,0.372747,0.576278
9.930000,0.068000,14.756673,-0.011519,1.263288,-0.027423,402.119168,853.310858,364.735421,838.655001,-1.683809,0.731336,0.389904,-0.027423,1.725482,-0.742855,0.873384,0.000000,14.756673,-0.011519,1.263288,-0.027423,1.000000,2.075856,0.097115,1.000000,0.435755,0.372527,0.575161
9.943000,0.081000,14.723229,-0.020645,0.345409,-0.043070,612.976869,726.220097,574.459965,699.400151,-1.713860,0.721724,-0.533596,-0.043070,1.722088,-0.742369,0.879006,0.000000,14.723229,-0.020645,0.345409,-0.043070,1.000000,2.663245,0.110120,1.000000,0.438591,0.372261,0.574029
9.966000,0.104000,14.694495,-0.027825,-0.181994,-0.045990,704.201238,639.063582,667.422386,607.606424,-1.739155,0.714053,-1.066918,-0.045990,1.718650,-0.741878,0.884925,0.000000,14.694495,-0.027825,-0.181994,-0.045990,1.000000,2.945179,0.195277,1.000000,0.441599,0.371966,0.572883
9.986000,0.124000,14.678431,0.008777,-0.749799,-0.030371,781.546362,526.613488,764.894136,493.823073,-1.751732,0.750154,-1.640911,-0.030371,1.715163,-0.741377,0.891113,0.000000,14.678431,0.008777,-0.749799,-0.030371,1.000000,3.218967,0.356310,1.000000,0.444789,0.371608,0.571721
10.001000,0.139000,14.622374,0.019431,-0.631361,-0.019990,759.097781,546.359966,750.388045,522.190022,-1.804214,0.760324,-1.529026,-0.019990,1.711588,-0.740893,0.897665,0.000000,14.622374,0.019431,-0.631361,-0.019990,1.000000,2.812874,0.324193,1.000000,0.448187,0.371227,0.570529
10.023000,0.161000,14.576250,0.036516,-0.389505,-0.000094,713.342576,586.334048,720.375647,577.513163,-1.846671,0.776950,-1.293847,-0.000094,1.707921,-0.740434,0.904342,0.000000,14.576250,0.036516,-0.389505,-0.000094,1.000000,2.377439,0.261871,1.000000,0.451691,0.370802,0.569307
10.045000,0.183000,14.559237,0.031228,0.004388,0.013655,643.509896,651.262682,659.908626,655.278638,-1.859923,0.771149,-0.906933,0.013655,1.704160,-0.739921,0.911322,0.000000,14.559237,0.031228,0.004388,0.013655,1.000000,2.025530,0.176332,1.000000,0.455355,0.370337,0.568053
10.071000,0.209000,14.547559,0.036158,0.390901,0.021602,510.714178,754.937592,539.353757,761.480795,-1.867743,0.775453,-0.527693,0.021602,1.700302,-0.739294,0.918595,0.000000,14.547559,0.036158,0.390901,0.021602,1.000000,1.816550,0.122910,1.000000,0.459147,0.369834,0.566767
10.083000,0.221000,14.545539,0.039595,0.664625,0.020514,510.714178,754.937592,539.353757,761.480795,-1.865811,0.778096,-0.261577,0.020514,1.696350,-0.738501,0.926202,0.000000,14.545539,0.039595,0.664625,0.020514,1.000000,1.726056,0.102240,1.000000,0.463068,0.369291,0.565450
10.108000,0.246000,14.561454,0.035364,0.801459,0.012608,484.532433,777.577115,506.287109,779.520663,-1.845862,0.772895,-0.132719,0.012608,1.692316,-0.737531,0.934178,0.000000,14.561454,0.035364,0.801459,0.012608,1.000000,1.692007,0.095586,1.000000,0.467123,0.368722,0.564105
10.128000,0.266000,14.602487,0.038046,0.768180,0.008341,495.040769,775.172406,513.230645,773.830465,-1.800734,0.774460,-0.174290,0.008341,1.688221,-0.736414,0.942470,0.000000,14.602487,0.038046,0.768180,0.008341,1.000000,1.676607,0.095450,1.000000,0.471305,0.368117,0.562740
10.150000,0.288000,14.594500,0.037592,0.735008,-0.004451,508.227934,774.380408,514.424971,764.623382,-1.804536,0.772715,-0.216063,-0.004451,1.684036,-0.735123,0.951071,0.000000,14.594500,0.037592,0.735008,-0.004451,1.000000,1.658825,0.096943,1.000000,0.475599,0.367480,0.561345
10.166000,0.304000,14.585518,0.039442,0.341803,-0.014257,592.268266,718.478883,590.365350,700.476292,-1.809248,0.773082,-0.618086,-0.014257,1.679766,-0.733640,0.959888,0.000000,14.585518,0.039442,0.341803,-0.014257,1.000000,1.657119,0.130723,1.000000,0.479968,0.366788,0.559922
