t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
8.130000,0.000000,0.000000,-0.000000,1.025265,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.061434,0.000000,0.000000,-0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,-0.000001,0.022265,0.000000,-0.000000,0.000000,-0.005026,-0.000095,-0.088566,0.022265,0.088709
8.140000,0.010000,0.000000,-0.000000,1.025292,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.061173,0.000000,0.000000,-0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,-0.000001,0.022292,0.000000,-0.000000,0.000000,-0.005026,-0.000095,-0.088827,0.022292,0.088969
8.150000,0.020000,0.000000,-0.000000,1.025244,-0.000000,0.000000,0.000000,0.000001,0.000001,0.081238,-0.013642,0.035431,-0.000000,0.000050,0.000001,1.003000,0.000000,0.000000,0.000000,0.005025,0.000095,0.150000,0.000000,0.000000,0.000000,-0.000050,-0.000001,0.022244,-0.000000,0.000000,0.000000,-0.005025,-0.000094,-0.068762,0.022244,0.068946
8.160000,0.030000,0.000000,-0.000000,1.025756,-0.000031,0.000082,-0.000000,0.000007,0.000003,0.102346,-0.017459,0.045470,-0.000019,0.000201,0.000005,1.006000,0.000000,0.000000,0.000000,0.010045,0.000379,0.150000,0.000000,0.000000,0.000000,-0.000201,-0.000005,0.019756,-0.000031,0.000082,-0.000000,-0.010038,-0.000376,-0.047654,0.019757,0.048701
8.171000,0.041000,0.000001,0.000000,1.026378,-0.000200,0.000531,-0.000001,0.000037,0.000014,0.120870,-0.026120,0.070128,-0.000039,0.000201,0.000005,1.006000,0.000000,0.000000,0.000000,0.010045,0.000379,0.150000,0.000000,0.000000,0.000000,-0.000200,-0.000005,0.020378,-0.000200,0.000531,-0.000001,-0.010007,-0.000365,-0.029130,0.020379,0.030803
8.180000,0.050000,0.000002,0.000001,1.027129,-0.000468,0.001250,-0.000001,0.000132,0.000050,0.139230,-0.035704,0.096381,-0.000032,0.000452,0.000017,1.009000,0.000000,0.000000,0.000000,0.015051,0.000852,0.150000,0.000000,0.000000,0.000000,-0.000450,-0.000016,0.018129,-0.000468,0.001250,-0.000001,-0.014919,-0.000802,-0.010770,0.018134,0.018418
8.190000,0.060000,0.000005,0.000002,1.028035,-0.000773,0.002063,-0.000002,0.000312,0.000117,0.152324,-0.037435,0.101326,-0.000020,0.000452,0.000017,1.009000,0.000000,0.000000,0.000000,0.015051,0.000852,0.150000,0.000000,0.000000,0.000000,-0.000447,-0.000015,0.019035,-0.000773,0.002063,-0.000002,-0.014739,-0.000735,0.002324,0.019040,0.014939
8.200000,0.070000,0.000008,0.000003,1.029558,-0.001184,0.003164,-0.000003,0.000545,0.000205,0.166844,-0.046311,0.125427,0.000001,0.000803,0.000040,1.012000,0.000000,0.000000,0.000000,0.020039,0.001514,0.150000,0.000000,0.000000,0.000000,-0.000795,-0.000038,0.017558,-0.001184,0.003164,-0.000003,-0.019493,-0.001309,0.016844,0.017576,0.025796
8.211000,0.081000,0.000019,0.000007,1.029667,-0.001731,0.004635,-0.000005,0.000986,0.000370,0.172697,-0.053761,0.146458,0.000045,0.000803,0.000040,1.012000,0.000000,0.000000,0.000000,0.020039,0.001514,0.150000,0.000000,0.000000,0.000000,-0.000784,-0.000033,0.017667,-0.001731,0.004635,-0.000005,-0.019052,-0.001144,0.022697,0.017684,0.029655
8.220000,0.090000,0.000029,0.000011,1.031394,-0.002269,0.006100,-0.000007,0.001489,0.000558,0.183078,-0.055111,0.151914,0.000079,0.001253,0.000079,1.015000,0.000000,0.000000,0.000000,0.025001,0.002364,0.150000,0.000000,0.000000,0.000000,-0.001225,-0.000068,0.016394,-0.002269,0.006100,-0.000007,-0.023512,-0.001806,0.033078,0.016440,0.040623
8.230000,0.100000,0.000046,0.000017,1.031893,-0.002916,0.007834,-0.000010,0.002167,0.000810,0.186977,-0.054994,0.153029,0.000092,0.001253,0.000079,1.015000,0.000000,0.000000,0.000000,0.025001,0.002364,0.150000,0.000000,0.000000,0.000000,-0.001207,-0.000062,0.016893,-0.002916,0.007834,-0.000010,-0.022833,-0.001553,0.036977,0.016936,0.043486
8.242000,0.112000,0.000086,0.000032,1.033252,-0.003582,0.009672,-0.000013,0.003143,0.001173,0.191404,-0.055813,0.156518,0.000261,0.001803,0.000136,1.018000,0.000000,0.000000,0.000000,0.029931,0.003400,0.150000,0.000000,0.000000,0.000000,-0.001717,-0.000104,0.015252,-0.003582,0.009672,-0.000013,-0.026788,-0.002227,0.041404,0.015349,0.049364
8.250000,0.120000,0.000138,0.000052,1.035200,-0.004201,0.011443,-0.000015,0.004299,0.001600,0.197415,-0.052343,0.152895,0.000469,0.001803,0.000136,1.018000,0.000000,0.000000,0.000000,0.029931,0.003400,0.150000,0.000000,0.000000,0.000000,-0.001665,-0.000085,0.017200,-0.004201,0.011443,-0.000015,-0.025632,-0.001800,0.047415,0.017281,0.053930
8.260000,0.130000,0.000181,0.000068,1.037174,-0.004724,0.012972,-0.000017,0.005490,0.002037,0.203326,-0.044772,0.134317,0.000480,0.002450,0.000216,1.021000,0.000000,0.000000,0.000000,0.034824,0.004623,0.150000,0.000000,0.000000,0.000000,-0.002269,-0.000149,0.016174,-0.004724,0.012972,-0.000017,-0.029334,-0.002586,0.053326,0.016333,0.060916
8.270000,0.140000,0.000235,0.000088,1.037741,-0.005339,0.014765,-0.000018,0.006849,0.002532,0.203476,-0.047507,0.138412,0.000507,0.002450,0.000216,1.021000,0.000000,0.000000,0.000000,0.034824,0.004623,0.150000,0.000000,0.000000,0.000000,-0.002215,-0.000129,0.016741,-0.005339,0.014765,-0.000018,-0.027975,-0.002091,0.053476,0.016887,0.060387
8.280000,0.150000,0.000311,0.000115,1.039063,-0.005847,0.016288,-0.000019,0.008402,0.003093,0.205818,-0.042372,0.125790,0.000567,0.003195,0.000322,1.024000,0.000000,0.000000,0.000000,0.039672,0.006030,0.150000,0.000000,0.000000,0.000000,-0.002885,-0.000207,0.015063,-0.005847,0.016288,-0.000019,-0.031270,-0.002936,0.055818,0.015339,0.064048
8.291000,0.161000,0.000446,0.000165,1.041054,-0.006278,0.017580,-0.000020,0.010302,0.003776,0.209260,-0.034988,0.099992,0.000558,0.003195,0.000322,1.024000,0.000000,0.000000,0.000000,0.039672,0.006030,0.150000,0.000000,0.000000,0.000000,-0.002749,-0.000157,0.017054,-0.006278,0.017580,-0.000020,-0.029370,-0.002254,0.059260,0.017275,0.066178
8.300000,0.170000,0.000549,0.000203,1.043146,-0.006628,0.018580,-0.000021,0.012091,0.004414,0.212899,-0.028442,0.075484,0.000453,0.004037,0.000459,1.027000,0.000000,0.000000,0.000000,0.044470,0.007620,0.150000,0.000000,0.000000,0.000000,-0.003488,-0.000256,0.016146,-0.006628,0.018580,-0.000021,-0.032380,-0.003206,0.062899,0.016521,0.070817
8.310000,0.180000,0.000724,0.000267,1.044742,-0.006950,0.019487,-0.000021,0.014206,0.005169,0.214130,-0.028390,0.066255,0.000432,0.004037,0.000459,1.027000,0.000000,0.000000,0.000000,0.044470,0.007620,0.150000,0.000000,0.000000,0.000000,-0.003313,-0.000192,0.017742,-0.006950,0.019487,-0.000021,-0.030264,-0.002451,0.064130,0.018050,0.070955
8.320000,0.190000,0.000926,0.000340,1.047079,-0.007202,0.020048,-0.000020,0.016415,0.005960,0.217491,-0.022640,0.037182,0.000325,0.004974,0.000628,1.030000,0.000000,0.000000,0.000000,0.049212,0.009392,0.150000,0.000000,0.000000,0.000000,-0.004047,-0.000288,0.017079,-0.007202,0.020048,-0.000020,-0.032797,-0.003432,0.067491,0.017554,0.075116
