metric,value
duration_s,9.990000000000002
n_state_samples,998
n_ctrl_samples,500
trajectory_type,straight_2d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.029703342983354145
max_err_x,0.06827899999999998
rmse_y,0.029890927076639862
max_err_y,0.057562
rmse_z,0.028339659307838702
max_err_z,0.039060000000000095
rmse_3d,0.05078279625593833
max_err_3d,0.08566683776701463
rmse_vx,0.03290619858661653
rmse_vy,0.025044773437127237
rmse_vz,0.037145802433462806
rmse_vel_3d,0.05558659209166118
settling_time_s,6.659999999999999
ss_err_x,0.018596949999999987
ss_err_y,0.01091604
ss_err_z,0.014414685
ss_err_3d,0.026810153413604126
mean_thrust,14.879244928
max_thrust,14.928366
min_thrust,14.773239
thrust_dev,0.16424492800000012
rms_tau_phi,0.10733916257598622
max_tau_phi,0.181635
rms_tau_theta,0.05654359682963226
max_tau_theta,0.518218
rms_tau_psi,0.0010269031541484328
max_tau_psi,0.00331
mean_motor_util,43.96544800259999
max_motor_util,49.53267826666667
mean_util_r0,43.217088194800006
mean_util_r1,44.704450007866676
mean_util_r2,44.648656977066665
mean_util_r3,43.29159683066667
sat_events,0
sat_pct,0.0
ctrl_energy,2209.4135711031427
max_phi_deg,0.4207229089645635
max_theta_deg,3.5730221062153267
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.018596949999999987
ss_offset_y,0.0066307399999999996
ss_offset_z,0.014414685
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.07337225000000001
cost_state_max,0.172152
cost_input_mean,0.022420722
cost_input_max,0.059817
cost_total_mean,0.095792972
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.3741419414272704
ui_thrust_rms,1.535212432473202
ud_tau_phi_rms,0.0949910611303611
ui_tau_phi_rms,0.1696922408846144
ud_tau_theta_rms,0.16234604570435338
ui_tau_theta_rms,0.15355551533662995
ud_tau_psi_rms,0.0010269031541484328
ui_tau_psi_rms,0.0
int_err_mag_final,0.4088139817875607
int_err_mag_max,0.6635530000037676
