t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
10.585000,0.014000,14.756174,0.001655,0.810374,-0.013427,505.213183,787.988488,493.189392,778.943529,-1.679230,0.756039,-0.158527,-0.013427,1.720404,-0.754385,0.968902,0.000000,14.756174,0.001655,0.810374,-0.013427,1.000000,0.501201,0.087889,1.000000,0.483371,0.378575,0.573468
10.602000,0.031000,14.750355,0.007143,0.767885,-0.014601,514.207397,782.662681,502.835334,771.790651,-1.681404,0.760073,-0.205134,-0.014601,1.716759,-0.752930,0.973018,0.000000,14.750355,0.007143,0.767885,-0.014601,1.000000,0.497007,0.090272,1.000000,0.485425,0.377862,0.572253
10.620000,0.049000,14.741846,0.025490,0.700046,-0.016510,527.022330,774.971656,519.157145,759.355732,-1.686258,0.776836,-0.277063,-0.016510,1.713104,-0.751346,0.977109,0.000000,14.741846,0.025490,0.700046,-0.016510,1.000000,0.504119,0.096486,1.000000,0.487456,0.377097,0.571035
10.641000,0.070000,14.749289,0.014099,0.624606,-0.017666,545.035750,763.434259,533.469735,748.908421,-1.675158,0.763835,-0.356563,-0.017666,1.709448,-0.749736,0.981169,0.000000,14.749289,0.014099,0.624606,-0.017666,1.000000,0.505127,0.099151,1.000000,0.489478,0.376312,0.569816
10.668000,0.097000,14.751741,0.022240,0.554022,-0.018146,558.661912,753.925671,549.045476,737.345526,-1.669047,0.770311,-0.431175,-0.018146,1.705788,-0.748071,0.985197,0.000000,14.751741,0.022240,0.554022,-0.018146,1.000000,0.514774,0.105819,1.000000,0.491489,0.375492,0.568596
10.683000,0.112000,14.757005,0.023372,0.509294,-0.016851,567.063084,746.988913,558.950343,730.940324,-1.660122,0.769722,-0.479899,-0.016851,1.702128,-0.746350,0.989193,0.000000,14.757005,0.023372,0.509294,-0.016851,1.000000,0.522705,0.109866,1.000000,0.493492,0.374634,0.567376
10.702000,0.131000,14.754559,0.021853,0.495356,-0.015002,569.190335,744.063010,562.259983,729.535757,-1.658903,0.766454,-0.497790,-0.015002,1.698462,-0.744601,0.993146,0.000000,14.754559,0.021853,0.495356,-0.015002,1.000000,0.526045,0.111067,1.000000,0.495493,0.373736,0.566154
10.725000,0.154000,14.762072,0.018070,0.531216,-0.012018,561.490909,748.241840,556.010212,736.586481,-1.647728,0.760851,-0.465883,-0.012018,1.694800,-0.742781,0.997098,0.000000,14.762072,0.018070,0.531216,-0.012018,1.000000,0.519237,0.106759,1.000000,0.497491,0.372806,0.564933
10.742000,0.171000,14.759562,0.013964,0.548599,-0.010092,557.643161,749.765094,552.707660,740.237779,-1.646571,0.754888,-0.452435,-0.010092,1.691133,-0.740923,1.001034,0.000000,14.759562,0.013964,0.548599,-0.010092,1.000000,0.521426,0.104577,1.000000,0.499496,0.371837,0.563711
10.761000,0.190000,14.766238,0.017857,0.613563,-0.008172,543.243341,759.288233,540.832937,750.466562,-1.636232,0.756823,-0.391418,-0.008172,1.687470,-0.738966,1.004981,0.000000,14.766238,0.017857,0.613563,-0.008172,1.000000,0.516842,0.099378,1.000000,0.501500,0.370827,0.562490
