t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
8.462000,0.000000,-0.095124,-0.002098,1.051551,-0.021798,0.003810,0.002070,0.045820,0.158728,0.029321,-0.009723,0.095498,-0.001262,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.105124,-0.002098,0.051551,-0.021798,0.003810,0.002070,-0.454180,0.158728,0.029321,0.117102,0.482010
8.470000,0.008000,-0.094666,-0.000511,1.051844,-0.021839,0.003983,0.002062,0.046185,0.160878,0.029834,-0.004720,0.065823,-0.001134,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104666,-0.000511,0.051844,-0.021839,0.003983,0.002062,-0.453815,0.160878,0.029834,0.116803,0.482410
8.481000,0.019000,-0.094294,-0.000824,1.051547,-0.021724,0.003934,0.002066,0.046216,0.156809,0.028614,-0.002436,0.048073,-0.001160,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104294,-0.000824,0.051547,-0.021724,0.003934,0.002066,-0.453784,0.156809,0.028614,0.116340,0.480965
8.490000,0.028000,-0.093717,0.000316,1.051631,-0.021780,0.004094,0.002068,0.046998,0.157738,0.028413,0.001252,0.391585,-0.000969,0.010000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.103717,0.000316,0.051631,-0.021780,0.004094,0.002068,-0.453002,0.157738,0.028413,0.115858,0.480520
8.500000,0.038000,-0.093177,0.001275,1.051701,-0.021711,0.005602,0.002057,0.047647,0.157979,0.028180,0.007979,0.543543,0.001004,0.019500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.112677,0.001275,0.051701,-0.021711,0.005602,0.002057,-0.452353,0.157979,0.028180,0.123979,0.479974
8.515000,0.053000,-0.092657,0.002158,1.051825,-0.021563,0.009036,0.002029,0.048380,0.157933,0.028315,0.008687,0.625672,0.003298,0.029500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.122157,0.002158,0.051825,-0.021563,0.009036,0.002029,-0.451620,0.157933,0.028315,0.132713,0.479276
8.523000,0.061000,-0.092144,0.003011,1.052020,-0.021405,0.014493,0.001983,0.049446,0.157767,0.028652,0.008816,0.816435,0.005624,0.029500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121644,0.003011,0.052020,-0.021405,0.014493,0.001983,-0.450554,0.157767,0.028652,0.132334,0.478237
8.530000,0.068000,-0.091650,0.004589,1.052306,-0.021319,0.022656,0.001864,0.050872,0.159882,0.029206,0.000186,1.000489,0.003547,0.029500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121150,0.004589,0.052306,-0.021319,0.022656,0.001864,-0.449128,0.159882,0.029206,0.132039,0.477631
8.540000,0.078000,-0.091437,0.004272,1.052374,-0.020763,0.028596,0.001838,0.051771,0.155442,0.029098,0.005735,0.935090,0.007392,0.039500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.130937,0.004272,0.052374,-0.020763,0.028596,0.001838,-0.448229,0.155442,0.029098,0.141088,0.475308
8.550000,0.088000,-0.091001,0.004815,1.052615,-0.020546,0.037580,0.001765,0.054203,0.154208,0.029266,0.010502,0.944376,0.008977,0.039500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.130501,0.004815,0.052615,-0.020546,0.037580,0.001765,-0.445797,0.154208,0.029266,0.140791,0.472622
