t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.964000,0.014000,14.741672,-0.064843,0.667678,-0.007077,541.506898,758.879469,518.265903,765.983877,-1.772743,0.639081,-0.090407,-0.007077,1.799416,-0.703925,0.758085,0.000000,14.741672,-0.064843,0.667678,-0.007077,1.000000,0.427516,0.073091,1.000000,0.378244,0.352821,0.599805
8.981000,0.031000,14.736028,-0.034062,0.680717,-0.008794,535.389784,764.087531,518.643010,764.418588,-1.775422,0.670170,-0.081492,-0.008794,1.796450,-0.704233,0.762209,0.000000,14.736028,-0.034062,0.680717,-0.008794,1.000000,0.424787,0.077106,1.000000,0.380303,0.352982,0.598817
9.005000,0.055000,14.715025,-0.018926,0.663583,-0.009574,536.783528,762.802251,523.427664,759.842798,-1.793421,0.685510,-0.102695,-0.009574,1.793446,-0.704436,0.766279,0.000000,14.715025,-0.018926,0.663583,-0.009574,1.000000,0.429909,0.080220,1.000000,0.382343,0.353082,0.597815
9.021000,0.071000,14.734008,-0.012859,0.602738,-0.012125,550.198525,755.567288,536.544791,749.720879,-1.771422,0.691730,-0.167611,-0.012125,1.790431,-0.704590,0.770349,0.000000,14.734008,-0.012859,0.602738,-0.012125,1.000000,0.425257,0.082053,1.000000,0.384372,0.353171,0.596810
9.046000,0.096000,14.735729,0.002041,0.543935,-0.013194,560.730407,748.548635,550.215900,739.109023,-1.766664,0.706728,-0.230438,-0.013194,1.787392,-0.704687,0.774373,0.000000,14.735729,0.002041,0.543935,-0.013194,1.000000,0.427964,0.086485,1.000000,0.386383,0.353225,0.595797
9.064000,0.114000,14.726967,0.022161,0.450849,-0.013836,576.713647,736.381581,570.899119,722.465302,-1.772359,0.726846,-0.327507,-0.013836,1.784326,-0.704685,0.778356,0.000000,14.726967,0.022161,0.450849,-0.013836,1.000000,0.438532,0.094988,1.000000,0.388373,0.353229,0.594775
9.084000,0.134000,14.730193,0.015159,0.436945,-0.013453,580.188355,733.521581,573.018721,721.174661,-1.766046,0.719774,-0.345352,-0.013453,1.781239,-0.704615,0.782296,0.000000,14.730193,0.015159,0.436945,-0.013453,1.000000,0.434695,0.094941,1.000000,0.390346,0.353196,0.593746
9.109000,0.159000,14.724329,0.013368,0.271184,-0.009305,609.967328,705.851123,605.924365,696.419091,-1.768797,0.717845,-0.514990,-0.009305,1.778126,-0.704477,0.786174,0.000000,14.724329,0.013368,0.271184,-0.009305,1.000000,0.458926,0.109347,1.000000,0.392303,0.353111,0.592709
9.122000,0.172000,14.754904,-0.015735,0.519137,-0.012084,567.906521,743.145380,554.000476,737.771641,-1.735109,0.688560,-0.270928,-0.012084,1.775013,-0.704295,0.790065,0.000000,14.754904,-0.015735,0.519137,-0.012084,1.000000,0.410027,0.084872,1.000000,0.394250,0.353023,0.591671
9.147000,0.197000,14.749330,-0.014476,0.403614,-0.007493,588.248405,723.840483,578.833378,721.335641,-1.737547,0.689566,-0.390283,-0.007493,1.771878,-0.704042,0.793897,0.000000,14.749330,-0.014476,0.403614,-0.007493,1.000000,0.423507,0.092979,1.000000,0.396179,0.352887,0.590626
