t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
8.950000,0.000000,-0.103844,-0.009920,1.048998,-0.022663,0.004266,0.002266,0.037159,0.167490,0.033090,0.000278,0.061986,-0.002482,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000054,0.000054,0.000000,0.000000,0.000000,0.000000,-0.103844,-0.009920,0.048998,-0.022663,0.004266,0.002266,0.037105,0.167436,0.033090,0.115251,0.174661
8.962000,0.012000,-0.103465,-0.009056,1.049197,-0.022576,0.003755,0.002266,0.037564,0.167147,0.032863,-0.003843,0.049226,-0.002229,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000054,0.000054,0.000000,0.000000,0.000000,0.000000,-0.103465,-0.009056,0.049197,-0.022576,0.003755,0.002266,0.037510,0.167093,0.032863,0.114923,0.174376
8.971000,0.021000,-0.102932,-0.008082,1.049435,-0.022809,0.003395,0.002274,0.038432,0.167567,0.032749,-0.019433,0.062621,-0.001810,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000054,0.000054,0.000000,0.000000,0.000000,0.000000,-0.102932,-0.008082,0.049435,-0.022809,0.003395,0.002274,0.038378,0.167513,0.032749,0.114473,0.174946
8.980000,0.030000,-0.102410,-0.006696,1.049738,-0.023128,0.004037,0.002247,0.039225,0.169109,0.032827,-0.038089,0.158004,-0.002529,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000,0.000268,0.000268,0.000000,0.000000,0.000000,0.000000,-0.102413,-0.006699,0.049738,-0.023128,0.004037,0.002247,0.038957,0.168841,0.032827,0.114049,0.176359
8.990000,0.040000,-0.102018,-0.005005,1.050066,-0.023079,0.002805,0.002258,0.039511,0.171366,0.032941,-0.020412,0.075742,-0.001457,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000,0.000268,0.000268,0.000000,0.000000,0.000000,0.000000,-0.102021,-0.005008,0.050066,-0.023079,0.002805,0.002258,0.039243,0.171098,0.032941,0.113754,0.178605
9.000000,0.050000,-0.101771,-0.005066,1.050096,-0.022975,0.002551,0.002267,0.039207,0.167591,0.032183,-0.028721,0.088915,-0.001014,0.000011,0.000011,1.000000,0.000000,0.000000,0.000000,0.000603,0.000601,0.000000,0.000000,0.000000,0.000000,-0.101782,-0.005077,0.050096,-0.022975,0.002551,0.002267,0.038604,0.166990,0.032183,0.113556,0.174389
9.010000,0.060000,-0.101422,-0.004401,1.050253,-0.023198,0.002588,0.002276,0.039271,0.166567,0.031675,-0.034723,0.108007,-0.000471,0.000011,0.000011,1.000000,0.000000,0.000000,0.000000,0.000603,0.000601,0.000000,0.000000,0.000000,0.000000,-0.101433,-0.004412,0.050253,-0.023198,0.002588,0.002276,0.038668,0.165966,0.031675,0.113285,0.173330
9.020000,0.070000,-0.101040,-0.003583,1.050432,-0.023522,0.003654,0.002252,0.039460,0.166147,0.031248,-0.040168,0.202804,-0.001438,0.000028,0.000028,1.000000,0.000000,0.000000,0.000000,0.001100,0.001091,0.000000,0.000000,0.000000,0.000000,-0.101068,-0.003611,0.050432,-0.023522,0.003654,0.002252,0.038360,0.165056,0.031248,0.113010,0.172312
9.031000,0.081000,-0.100498,-0.002647,1.050637,-0.024135,0.003357,0.002278,0.040247,0.166581,0.031030,-0.042541,0.135621,-0.000045,0.000028,0.000028,1.000000,0.000000,0.000000,0.000000,0.001100,0.001091,0.000000,0.000000,0.000000,0.000000,-0.100526,-0.002675,0.050637,-0.024135,0.003357,0.002278,0.039147,0.165490,0.031030,0.112591,0.172865
9.041000,0.091000,-0.099957,-0.001280,1.050901,-0.024690,0.004097,0.002281,0.041073,0.168236,0.030991,-0.045997,0.160387,0.000202,0.000056,0.000056,1.000000,0.000000,0.000000,0.000000,0.001742,0.001721,0.000000,0.000000,0.000000,0.000000,-0.100013,-0.001336,0.050901,-0.024690,0.004097,0.002281,0.039331,0.166515,0.030991,0.112229,0.173881
