metric,value
duration_s,24.330000000000002
n_state_samples,2433
n_ctrl_samples,1199
trajectory_type,cone_helix
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.4515603328625772
max_err_x,1.0652570140905555
rmse_y,0.4658511729554895
max_err_y,1.1487365032895822
rmse_z,0.031034039076003904
max_err_z,0.07245245787553922
rmse_3d,0.6495284144210611
max_err_3d,1.1741105304163673
rmse_vx,0.5997808896941256
rmse_vy,0.6168148915573838
rmse_vz,0.031252126101788125
rmse_vel_3d,0.8609148746973222
settling_time_s,
ss_err_x,0.645209945487092
ss_err_y,0.6747188453964211
ss_err_z,0.026804414345537774
ss_err_3d,1.0343539632110814
mean_thrust,14.960356785193351
max_thrust,17.037039837619254
min_thrust,14.529538741635822
thrust_dev,0.2710166076352213
rms_tau_phi,0.26214877990154245
max_tau_phi,0.9385399313844581
rms_tau_theta,0.8610823126533665
max_tau_theta,2.102973635443853
rms_tau_psi,0.032510925034851285
max_tau_psi,0.11734739083303178
mean_motor_util,42.76187142389709
max_motor_util,68.65803682022938
mean_util_r0,34.036299520551005
mean_util_r1,52.94581168550617
mean_util_r2,32.489873066256465
mean_util_r3,51.575501423274744
sat_events,0
sat_pct,0.0
ctrl_energy,5366.337634367251
max_phi_deg,21.59547237610554
max_theta_deg,20.079798812484107
pct_within_linear,81.42211261816688
linearization_valid,False
ss_offset_x,-0.03299457569378137
ss_offset_y,-0.038032668791334226
ss_offset_z,-0.009807681458599962
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,1199
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,12.390717820600194
cost_state_max,41.93024999835709
cost_input_mean,0.18824815330683
cost_input_max,0.8712811274326258
cost_total_mean,12.578965973907026
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,0.8891263272393173
ui_thrust_rms,1.0146051042017667
ud_tau_phi_rms,1.1348694283844625
ui_tau_phi_rms,1.226239316425122
ud_tau_theta_rms,0.7172457247191294
ui_tau_theta_rms,1.4404136927807432
ud_tau_psi_rms,0.0325103272783693
ui_tau_psi_rms,0.0
int_err_mag_final,1.6075231476724021
int_err_mag_max,1.6632911822857244
