metric,value
duration_s,9.991
n_state_samples,999
n_ctrl_samples,500
trajectory_type,helix
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.15997311951265455
max_err_x,0.3166121067267499
rmse_y,0.15619410323949348
max_err_y,0.2766754339239102
rmse_z,0.04794635427515052
max_err_z,1.5027048753777459
rmse_3d,0.2286631796806776
max_err_3d,1.5284736604109777
rmse_vx,0.2162124126508035
rmse_vy,0.20924705290026888
rmse_vz,0.03967263120509126
rmse_vel_3d,0.30348979257705594
settling_time_s,
ss_err_x,0.16129430841754278
ss_err_y,0.2005445167591725
ss_err_z,0.01253245749126747
ss_err_3d,0.2835995190935515
mean_thrust,14.946014673317805
max_thrust,17.210328805496864
min_thrust,14.782467565800326
thrust_dev,0.23101467331780573
rms_tau_phi,0.08626397188803597
max_tau_phi,0.23764381726899603
rms_tau_theta,0.0955134639735584
max_tau_theta,0.2330989898403325
rms_tau_psi,0.001115373227084258
max_tau_psi,0.00425590207760701
mean_motor_util,44.056505346892315
max_motor_util,47.296298028672
mean_util_r0,44.11346626947941
mean_util_r1,44.026431981007434
mean_util_r2,44.006116348312005
mean_util_r3,44.080006788770405
sat_events,0
sat_pct,0.0
ctrl_energy,2229.0463578200743
max_phi_deg,4.797045241974846
max_theta_deg,5.256549706757033
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,0.003591341576401206
ss_offset_y,0.2005445167591725
ss_offset_z,0.01253245749126747
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,1.4994360045340176
cost_state_max,2.7031284859581435
cost_input_mean,0.03644033710749305
cost_input_max,0.058033315035739164
cost_total_mean,1.5358763416415107
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.6993963658903974
ui_thrust_rms,1.9224618875907595
ud_tau_phi_rms,0.17475235740835857
ui_tau_phi_rms,0.23987226116630375
ud_tau_theta_rms,0.21229446473605293
ui_tau_theta_rms,0.2776698621389646
ud_tau_psi_rms,0.001115373227084258
ui_tau_psi_rms,0.0
int_err_mag_final,0.6568709551575306
int_err_mag_max,0.6877656950395945
