t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
11.405000,0.014000,17.901291,0.005547,0.768129,-0.011670,596.124228,838.477969,588.280966,830.410800,1.481340,0.767831,-0.274135,-0.011670,1.704951,-0.762284,1.042263,0.000000,17.901291,0.005547,0.768129,-0.011670,1.000000,0.600002,0.088429,1.000000,0.520023,0.382653,0.568317
11.427000,0.036000,17.161183,0.017440,0.490246,-0.010285,627.640709,787.297807,623.892381,777.481123,0.744245,0.777641,-0.555837,-0.010285,1.701938,-0.760201,1.046083,0.000000,17.161183,0.017440,0.490246,-0.010285,1.000000,0.574533,0.096918,1.000000,0.521938,0.381614,0.567313
11.441000,0.050000,16.840001,0.017415,0.818951,-0.014840,559.207303,828.681222,551.167644,816.521152,0.426089,0.775492,-0.230955,-0.014840,1.698912,-0.758077,1.049906,0.000000,16.840001,0.017415,0.818951,-0.014840,1.000000,0.523784,0.067310,1.000000,0.523842,0.380573,0.566304
11.464000,0.073000,16.295966,0.036462,0.728611,-0.015649,561.113873,808.421494,557.202985,792.091052,-0.115043,0.792338,-0.325070,-0.015649,1.696009,-0.755876,1.053682,0.000000,16.295966,0.036462,0.728611,-0.015649,1.000000,0.503955,0.073504,1.000000,0.525718,0.379499,0.565336
11.480000,0.089000,15.814813,0.056289,0.734387,-0.015939,544.841090,802.298326,545.647719,782.129886,-0.593349,0.809858,-0.322996,-0.015939,1.693162,-0.753569,1.057383,0.000000,15.814813,0.056289,0.734387,-0.015939,1.000000,0.496035,0.079566,1.000000,0.527553,0.378377,0.564387
11.505000,0.114000,15.523042,0.045567,0.469915,-0.011915,589.439670,756.377189,590.820544,739.761815,-0.882478,0.796773,-0.591055,-0.011915,1.690519,-0.751206,1.060970,0.000000,15.523042,0.045567,0.469915,-0.011915,1.000000,0.527422,0.106221,1.000000,0.529354,0.377195,0.563506
11.521000,0.130000,15.241899,0.034705,0.524802,-0.013126,573.537355,758.510239,571.335955,743.146481,-1.160836,0.783487,-0.539719,-0.013126,1.687735,-0.748782,1.064520,0.000000,15.241899,0.034705,0.524802,-0.013126,1.000000,0.511601,0.104007,1.000000,0.531127,0.375997,0.562578
11.545000,0.154000,15.049912,0.044947,0.557664,-0.013743,561.068449,760.826671,560.854125,743.171321,-1.350026,0.791205,-0.510329,-0.013743,1.684937,-0.746258,1.067993,0.000000,15.049912,0.044947,0.557664,-0.013743,1.000000,0.513706,0.106889,1.000000,0.532867,0.374740,0.561646
11.562000,0.171000,14.969083,0.026758,0.792482,-0.015532,512.808872,792.274102,505.970261,777.421182,-1.428091,0.770416,-0.278964,-0.015532,1.682175,-0.743658,1.071447,0.000000,14.969083,0.026758,0.792482,-0.015532,1.000000,0.478080,0.087555,1.000000,0.534581,0.373469,0.560725
11.583000,0.192000,14.854658,0.025073,0.772386,-0.014353,513.648638,786.762056,507.437525,772.886276,-1.539693,0.766071,-0.302437,-0.014353,1.679351,-0.740998,1.074823,0.000000,14.854658,0.025073,0.772386,-0.014353,1.000000,0.481713,0.091560,1.000000,0.536263,0.372159,0.559784
