timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771080300807799495,16.60178394363756,-6.978940378193172,-1.3563723633440379,0.087228962331514,-0.009073595914963067,9.999999997387993,9.999999945052389,0.999999592988435
1771080300857110479,16.60269840686571,-6.983130930164096,-1.3558474196381585,0.08382424069525762,0.016649976958172028,9.999999997491093,9.999999947300664,0.9999996073627314
1771080300907259898,16.6036159146531,-6.987327930170727,-1.3552351702571284,0.12184003587370364,0.00782779952214708,9.999999997401556,9.9999999456931,0.999999597242577
1771080300957107231,16.604897412224826,-6.993167886302956,-1.3544276156336792,0.08212216752471747,0.013288377971832039,9.999999997395557,9.999999945996027,0.9999996003157577
1771080301007974660,16.60581313061292,-6.9973333084179234,-1.3542191586319905,0.11772176405941964,0.029710306942929927,9.99999999730027,9.999999944161754,0.9999995861411796
1771080301057225905,16.607051071793126,-7.002927729088129,-1.3520087914667147,0.08874736108159975,0.0396062414722248,9.99999999741179,9.99999994719201,0.9999996074064165
1771080301107892120,16.60802525599392,-7.007292296591158,-1.3502909640910659,0.0798513124258258,0.032013419079416384,9.999999997243721,9.999999944715615,0.9999995898840054
1771080301157102295,16.6089081498573,-7.011227559698024,-1.3496276347572753,0.12391031812313946,0.018444684945633703,9.999999997348022,9.99999994736835,0.9999996084135366
1771080301207275796,16.610253409221446,-7.017204955537022,-1.3491351151600293,0.08509159304002265,0.017002007462599972,9.999999997249484,9.999999945786344,0.9999995970270527
1771080301257283295,16.611186548805463,-7.021356923863178,-1.3498102897918274,0.08455228526127405,0.002490291903478584,9.99999999726909,9.999999946052416,0.9999995980238703
1771080301307762949,16.612142613835204,-7.0256165781965265,-1.3500982532769576,0.12588357026622454,-0.0154753413948299,9.999999997228146,9.999999945080454,0.999999591424162
1771080301357011879,16.613476410801937,-7.031580345495156,-1.3513288925509468,0.08912115375019959,-0.015448986637366813,9.99999999737015,9.999999947545623,0.9999996080497677
1771080301407927637,16.614475398438852,-7.036090408224752,-1.3537918448413857,0.12220278393435374,-0.05323971928337646,9.999999997250441,9.999999944176068,0.9999995863826151
1771080301457701364,16.615761778515562,-7.041943591449346,-1.355382546613289,0.08419402066578902,-0.027578108415313045,9.999999997403142,9.999999946348316,0.9999996000833828
1771080301507845207,16.616662485432563,-7.046066649013662,-1.3562310530403507,0.0866926202905203,-0.013934409861535275,9.999999997403828,9.999999945655,0.9999995964523585
1771080301557606470,16.61759858174071,-7.05037347905246,-1.3572361123269974,0.12435003982116105,-0.03372375325180904,9.999999997461547,9.999999946392542,0.9999996014380028
1771080301607463397,16.61889009856608,-7.056341760661136,-1.3582795113823394,0.08561252105514591,-0.00046643664934507834,9.999999997477222,9.999999946204035,0.9999996006762576
1771080301656933596,16.61978047646036,-7.060483836798615,-1.359455245284884,0.08788878461715341,-0.01473089681906357,9.99999999754275,9.999999946964323,0.9999996060300729
1771080301707631843,16.620741628957443,-7.064937083683562,-1.3576576388327335,0.12837217959124753,0.011777133345375463,9.99999999741352,9.999999944471597,0.9999995892588626
1771080301757223407,16.62207105459112,-7.071064528073034,-1.3567175651710863,0.08865831681020878,0.03350164016764238,9.999999997487476,9.999999946675855,0.9999996029883068
1771080301807639046,16.623017607440396,-7.075413916008802,-1.3559902132450168,0.08118459460903024,0.008732316898850206,9.99999999739378,9.999999945092743,0.9999995929317765
1771080301857059248,16.623894949026564,-7.079427779342528,-1.3552914652100858,0.12150580744182088,0.01785276273158672,9.999999997471427,9.999999947089407,0.9999996058250226
1771080301907848412,16.62519415140772,-7.085374061859851,-1.3557849088574956,0.08592049162205462,0.022232536340903046,9.999999997339083,9.99999994434664,0.9999995879306708
1771080301957253023,16.626125191672482,-7.089618209917792,-1.3541046742593763,0.12713895228571828,-0.00206613518035869,9.999999997450692,9.999999947107515,0.9999996054628075
