metric,value
duration_s,10.009
n_state_samples,1002
n_ctrl_samples,501
trajectory_type,lemniscate_2d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.047790452497576894
max_err_x,0.09611
rmse_y,0.054645748498333466
max_err_y,0.119039
rmse_z,0.026419570725984734
max_err_z,0.047787000000000024
rmse_3d,0.07725334229799755
max_err_3d,0.13103076213622508
rmse_vx,0.06556918357384754
rmse_vy,0.07102393547666036
rmse_vz,0.04676383296360665
rmse_vel_3d,0.10738050716299415
settling_time_s,9.96
ss_err_x,0.0523135472636816
ss_err_y,0.08403183084577115
ss_err_z,0.020920970149253735
ss_err_3d,0.10989876611701904
mean_thrust,14.999860998003992
max_thrust,17.954995
min_thrust,11.768794
thrust_dev,1.2404415489021956
rms_tau_phi,0.0774302851500056
max_tau_phi,0.176703
rms_tau_theta,0.041672594973272144
max_tau_theta,0.149485
rms_tau_psi,0.0006308524268251155
max_tau_psi,0.002475
mean_motor_util,44.09373314038589
max_motor_util,49.76634213333334
mean_util_r0,44.104827647904195
mean_util_r1,44.08128073865602
mean_util_r2,44.096119862541585
mean_util_r3,44.09270431244178
sat_events,0
sat_pct,0.0
ctrl_energy,2272.575000797795
max_phi_deg,1.1126267423645455
max_theta_deg,4.839316129233959
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.012978960199004982
ss_offset_y,-0.08377351243781095
ss_offset_z,0.020794661691542295
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,501
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.19933419361277446
cost_state_max,0.522063
cost_input_mean,0.04299781037924152
cost_input_max,0.200597
cost_total_mean,0.24233200399201596
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.9886837593363604
ui_thrust_rms,1.5842517560910485
ud_tau_phi_rms,0.16440465027533038
ui_tau_phi_rms,0.09523659772955875
ud_tau_theta_rms,0.08638638003873993
ui_tau_theta_rms,0.07611450816089434
ud_tau_psi_rms,0.0006308524268251155
ui_tau_psi_rms,0.0
int_err_mag_final,0.4223032565088742
int_err_mag_max,0.6546520000007637
