t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.150000,0.000000,-0.081524,-0.021736,1.047880,-0.020641,0.001735,0.001614,0.026714,0.127063,0.035411,-0.002217,0.038518,-0.001359,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.081525,-0.021737,0.047880,-0.020641,0.001735,0.001614,0.026639,0.126988,0.035411,0.097012,0.134497
7.160000,0.010000,-0.081257,-0.020466,1.048234,-0.020663,0.002120,0.001592,0.026881,0.129099,0.035951,-0.014926,0.106675,-0.001958,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.081257,-0.020466,0.048234,-0.020663,0.002120,0.001592,0.026807,0.129025,0.035951,0.096686,0.136596
7.170000,0.020000,-0.081014,-0.020421,1.048185,-0.020281,0.000994,0.001605,0.026884,0.126930,0.035158,0.000966,0.021531,-0.001025,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000074,0.000000,0.000000,0.000000,0.000000,-0.081015,-0.020421,0.048185,-0.020281,0.000994,0.001605,0.026810,0.126856,0.035158,0.096448,0.134340
7.183000,0.033000,-0.080617,-0.019960,1.048235,-0.020337,0.000508,0.001622,0.027367,0.126620,0.034675,-0.000672,0.014855,-0.000685,0.000004,0.000004,1.000000,0.000000,0.000000,0.000000,0.000312,0.000312,0.000000,0.000000,0.000000,0.000000,-0.080621,-0.019964,0.048235,-0.020337,0.000508,0.001622,0.027054,0.126308,0.034675,0.096047,0.133747
7.191000,0.041000,-0.080223,-0.019015,1.048447,-0.020365,0.000076,0.001637,0.027806,0.127753,0.034774,-0.012031,0.044479,-0.000604,0.000004,0.000004,1.000000,0.000000,0.000000,0.000000,0.000312,0.000312,0.000000,0.000000,0.000000,0.000000,-0.080228,-0.019020,0.048447,-0.020365,0.000076,0.001637,0.027494,0.127441,0.034774,0.095631,0.134931
7.202000,0.052000,-0.079860,-0.018258,1.048608,-0.020511,0.000520,0.001627,0.028079,0.128165,0.034720,-0.029186,0.130351,-0.001302,0.000014,0.000014,1.000000,0.000000,0.000000,0.000000,0.000691,0.000688,0.000000,0.000000,0.000000,0.000000,-0.079874,-0.018272,0.048608,-0.020511,0.000520,0.001627,0.027388,0.127477,0.034720,0.095270,0.134930
7.211000,0.061000,-0.079520,-0.017585,1.048751,-0.020397,-0.000551,0.001654,0.028214,0.128259,0.034611,-0.013550,0.058919,-0.000170,0.000014,0.000014,1.000000,0.000000,0.000000,0.000000,0.000691,0.000688,0.000000,0.000000,0.000000,0.000000,-0.079534,-0.017599,0.048751,-0.020397,-0.000551,0.001654,0.027523,0.127572,0.034611,0.094932,0.135019
7.220000,0.070000,-0.079238,-0.016302,1.049097,-0.020532,0.000038,0.001640,0.028156,0.130271,0.035100,-0.023895,0.138658,-0.000992,0.000033,0.000033,1.000000,0.000000,0.000000,0.000000,0.001217,0.001206,0.000000,0.000000,0.000000,0.000000,-0.079271,-0.016335,0.049097,-0.020532,0.000038,0.001640,0.026940,0.129064,0.035100,0.094664,0.136438
7.230000,0.080000,-0.078991,-0.016739,1.048916,-0.020363,-0.000919,0.001674,0.027871,0.126632,0.034001,-0.015743,0.070778,0.000043,0.000033,0.000033,1.000000,0.000000,0.000000,0.000000,0.001217,0.001206,0.000000,0.000000,0.000000,0.000000,-0.079024,-0.016772,0.048916,-0.020363,-0.000919,0.001674,0.026655,0.125426,0.034001,0.094440,0.132658
7.240000,0.090000,-0.078713,-0.015473,1.049256,-0.020520,-0.000212,0.001660,0.027777,0.128639,0.034448,-0.024787,0.147074,-0.000899,0.000068,0.000067,1.000000,0.000000,0.000000,0.000000,0.001963,0.001936,0.000000,0.000000,0.000000,0.000000,-0.078780,-0.015540,0.049256,-0.020520,-0.000212,0.001660,0.025814,0.126703,0.034448,0.094202,0.133816
7.252000,0.102000,-0.078393,-0.015589,1.049153,-0.020496,-0.000758,0.001690,0.027778,0.126215,0.033634,-0.019276,0.091856,0.000125,0.000068,0.000067,1.000000,0.000000,0.000000,0.000000,0.001963,0.001936,0.000000,0.000000,0.000000,0.000000,-0.078460,-0.015656,0.049153,-0.020496,-0.000758,0.001690,0.025814,0.124279,0.033634,0.093900,0.131313
