t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
9.442000,0.020000,18.001291,-0.047417,0.248013,-0.000000,690.834044,758.703045,681.208565,767.357035,1.216614,-0.047419,0.248011,-0.000000,2.069678,0.000002,0.000001,0.000000,18.001291,-0.047417,0.248013,-0.000000,1.000000,0.045081,0.021177,1.000000,0.000001,-0.000001,0.689893
9.464000,0.042000,17.656087,-0.031522,0.177040,0.000020,693.469106,742.813994,687.123188,748.713675,0.872607,-0.031524,0.177037,0.000020,2.068480,0.000002,0.000003,0.000000,17.656087,-0.031522,0.177040,0.000020,1.000000,0.030059,0.010848,1.000000,0.000002,-0.000001,0.689493
9.484000,0.062000,16.850265,-0.008251,0.069675,0.000072,691.535640,712.227434,689.920225,713.890162,0.067898,-0.008253,0.069664,0.000072,2.067367,0.000002,0.000011,0.000000,16.850265,-0.008251,0.069675,0.000072,1.000000,0.018644,0.000538,1.000000,0.000005,-0.000001,0.689122
9.503000,0.081000,16.322329,-0.012592,0.066143,0.000058,681.313032,700.311790,678.774020,702.853608,-0.459063,-0.012594,0.066115,0.000058,2.066392,0.000001,0.000028,0.000000,16.322329,-0.012592,0.066143,0.000058,1.000000,0.015477,0.002560,1.000000,0.000014,-0.000001,0.688797
9.521000,0.099000,15.871652,0.019004,-0.088641,-0.000626,694.078551,668.719824,697.464595,664.269369,-0.908810,0.019004,-0.088700,-0.000626,2.065462,-0.000000,0.000060,0.000000,15.871652,0.019004,-0.088641,-0.000626,1.000000,0.035203,0.009082,1.000000,0.000030,0.000000,0.688487
9.544000,0.122000,15.569238,0.011815,-0.106718,-0.000783,691.405714,658.296648,693.257230,655.182491,-1.210447,0.011820,-0.106847,-0.000783,2.064685,-0.000005,0.000129,0.000000,15.569238,0.011815,-0.106718,-0.000783,1.000000,0.043112,0.015807,1.000000,0.000064,0.000002,0.688228
9.564000,0.142000,15.178885,0.025804,-0.149910,-0.001285,688.932152,643.759814,693.268582,637.124466,-1.599766,0.025811,-0.150103,-0.001285,2.063651,-0.000008,0.000193,0.000000,15.178885,0.025804,-0.149910,-0.001285,1.000000,0.048723,0.027912,1.000000,0.000096,0.000004,0.687884
9.583000,0.161000,15.246064,0.016726,-0.155616,-0.001427,692.246751,643.362967,694.650784,638.592524,-1.531689,0.016739,-0.155896,-0.001427,2.062753,-0.000012,0.000279,0.000000,15.246064,0.016726,-0.155616,-0.001427,1.000000,0.047314,0.025919,1.000000,0.000140,0.000006,0.687584
9.602000,0.180000,15.185876,0.014107,-0.140921,-0.001262,688.787114,644.214665,690.786161,640.152432,-1.590983,0.014126,-0.141311,-0.001262,2.061859,-0.000019,0.000390,0.000000,15.185876,0.014107,-0.140921,-0.001262,1.000000,0.045400,0.027329,1.000000,0.000195,0.000010,0.687286
9.624000,0.202000,15.037113,0.002941,-0.095443,-0.000831,679.118326,647.393022,679.153367,646.103809,-1.738789,0.002969,-0.095967,-0.000831,2.060903,-0.000028,0.000524,0.000000,15.037113,0.002941,-0.095443,-0.000831,1.000000,0.044470,0.031156,1.000000,0.000262,0.000014,0.686968
