metric,value
duration_s,10.009999999999998
n_state_samples,1002
n_ctrl_samples,501
trajectory_type,cone_helix
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.039864622982600885
max_err_x,0.09250999999999998
rmse_y,0.03555660770641407
max_err_y,0.07635
rmse_z,0.028685132386898488
max_err_z,0.03666500000000017
rmse_3d,0.06063247757750484
max_err_3d,0.11524286016929637
rmse_vx,0.047812376959026584
rmse_vy,0.027603725869007202
rmse_vz,0.038111410289734166
rmse_vel_3d,0.06708553246860167
settling_time_s,
ss_err_x,0.052655258706467666
ss_err_y,0.04149099999999999
ss_err_z,0.02331337313432836
ss_err_3d,0.07762105119433071
mean_thrust,14.953309191616766
max_thrust,18.001291
min_thrust,14.708219
thrust_dev,0.23833626147704604
rms_tau_phi,0.1155885124439103
max_tau_phi,0.385673
rms_tau_theta,0.12115630473625098
max_tau_theta,0.373438
rms_tau_psi,0.0017667530267371924
max_tau_psi,0.007834
mean_motor_util,44.05620727401863
max_motor_util,51.15713566666666
mean_util_r0,44.09425161942781
mean_util_r1,44.06149479041916
mean_util_r2,44.04017162035928
mean_util_r3,44.028911065868265
sat_events,0
sat_pct,0.0
ctrl_energy,2235.983866150457
max_phi_deg,8.75668587032291
max_theta_deg,8.322899523629365
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,0.02186850248756219
ss_offset_y,0.028740810945273636
ss_offset_z,0.02331337313432836
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,501
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.1910512874251497
cost_state_max,0.507352
cost_input_mean,0.02193976447105788
cost_input_max,0.042144
cost_total_mean,0.21299105189620762
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.4161532429695993
ui_thrust_rms,1.6350583082963435
ud_tau_phi_rms,0.1113691438034744
ui_tau_phi_rms,0.061560240697519426
ud_tau_theta_rms,0.08026543787495018
ui_tau_theta_rms,0.07013291395048141
ud_tau_psi_rms,0.0017667530267371924
ui_tau_psi_rms,0.0
int_err_mag_final,0.4020135004126105
int_err_mag_max,0.6898930000014495
