t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.382000,0.011000,14.911594,0.000000,0.000000,0.000000,660.366486,660.366532,660.366509,660.366526,-1.805547,0.000002,0.000001,0.000000,2.002141,-0.000002,-0.000001,0.000000,14.911594,0.000000,0.000000,0.000000,1.000000,0.029650,0.032600,1.000000,-0.000001,0.000001,0.667380
8.405000,0.034000,14.910840,0.000000,0.035498,0.000000,654.275418,666.368856,654.275446,666.368843,-1.805173,0.000002,0.035495,0.000000,2.001013,-0.000002,0.000003,0.000000,14.910840,0.000000,0.035498,0.000000,1.000000,0.030144,0.032712,1.000000,0.000001,0.000001,0.667004
8.425000,0.054000,14.897605,0.000000,0.095912,0.000000,643.504875,676.203480,643.504901,676.203470,-1.817252,0.000002,0.095873,0.000000,1.999857,-0.000002,0.000039,0.000000,14.897605,0.000000,0.095912,0.000000,1.000000,0.034597,0.033943,1.000000,0.000019,0.000001,0.666619
8.443000,0.072000,14.873186,0.000001,0.059984,0.000000,649.204659,669.667637,649.204893,669.667423,-1.840477,0.000003,0.059909,0.000000,1.998663,-0.000001,0.000075,0.000000,14.873186,0.000001,0.059984,0.000000,1.000000,0.035769,0.034232,1.000000,0.000037,0.000001,0.666221
8.464000,0.093000,14.907132,0.000066,0.066782,-0.000000,648.784321,671.554765,648.798587,671.540974,-1.805338,0.000068,0.066643,-0.000000,1.997470,-0.000001,0.000139,0.000000,14.907132,0.000066,0.066782,-0.000000,1.000000,0.038732,0.033037,1.000000,0.000069,0.000001,0.665823
8.481000,0.110000,14.907877,0.000155,0.060740,0.000000,649.838194,670.567508,649.871520,670.535263,-1.803378,0.000157,0.060501,0.000000,1.996255,-0.000001,0.000239,0.000000,14.907877,0.000155,0.060740,0.000000,1.000000,0.044370,0.032888,1.000000,0.000119,0.000001,0.665418
8.501000,0.130000,14.883226,0.000247,0.031726,0.000000,654.280288,665.150777,654.333102,665.099486,-1.826779,0.000248,0.031344,0.000000,1.995005,-0.000001,0.000383,0.000000,14.883226,0.000247,0.031726,0.000000,1.000000,0.053174,0.033469,1.000000,0.000191,0.000001,0.665002
8.524000,0.153000,14.926281,0.000634,0.030793,-0.000002,655.361688,665.980250,655.495035,665.846405,-1.782485,0.000635,0.030215,-0.000002,1.993766,-0.000001,0.000578,0.000000,14.926281,0.000634,0.030793,-0.000002,1.000000,0.059397,0.031864,1.000000,0.000289,0.000001,0.664589
8.542000,0.171000,14.910733,0.000814,0.020270,-0.000004,656.800744,663.878153,656.970526,663.704264,-1.796765,0.000816,0.019438,-0.000004,1.992498,-0.000001,0.000832,0.000000,14.910733,0.000814,0.020270,-0.000004,1.000000,0.068946,0.032321,1.000000,0.000416,0.000001,0.664166
8.562000,0.191000,14.907817,0.001469,-0.003913,-0.000017,660.800276,659.777341,661.098089,659.454425,-1.798396,0.001470,-0.005065,-0.000017,1.991213,-0.000001,0.001152,0.000000,14.907817,0.001469,-0.003913,-0.000017,1.000000,0.079631,0.032345,1.000000,0.000576,0.000001,0.663738
8.582000,0.211000,14.860666,0.001237,-0.006857,-0.000019,660.283037,658.205024,660.530596,657.928660,-1.844211,0.001238,-0.008402,-0.000019,1.989877,-0.000001,0.001545,0.000000,14.860666,0.001237,-0.006857,-0.000019,1.000000,0.090651,0.034018,1.000000,0.000772,0.000001,0.663292
8.601000,0.230000,14.916703,0.002415,-0.007552,-0.000036,661.522966,659.461169,662.005966,658.923298,-1.786861,0.002416,-0.009569,-0.000036,1.988565,-0.000001,0.002017,0.000000,14.916703,0.002415,-0.007552,-0.000036,1.000000,0.098470,0.031938,1.000000,0.001009,0.000001,0.662855
8.622000,0.251000,14.859618,0.001607,-0.002848,-0.000026,659.539925,658.908439,659.860783,658.548524,-1.842579,0.001608,-0.005423,-0.000026,1.987197,-0.000001,0.002575,0.000000,14.859618,0.001607,-0.002848,-0.000026,1.000000,0.109828,0.033954,1.000000,0.001288,0.000001,0.662399
8.645000,0.274000,14.880916,0.003313,-0.003529,-0.000040,659.953145,659.450417,660.623381,658.719145,-1.819902,0.003314,-0.006754,-0.000040,1.985819,-0.000001,0.003225,0.000000,14.880916,0.003313,-0.003529,-0.000040,1.000000,0.119535,0.033126,1.000000,0.001612,0.000000,0.661940
8.664000,0.293000,14.924810,0.004786,0.002846,-0.000052,659.687688,661.667371,660.660666,660.619136,-1.774640,0.004787,-0.001133,-0.000052,1.984449,-0.000001,0.003979,0.000000,14.924810,0.004786,0.002846,-0.000052,1.000000,0.129425,0.031496,1.000000,0.001990,0.000000,0.661483
8.683000,0.312000,14.927330,0.006011,0.002345,-0.000038,659.694669,661.761323,660.935831,660.465951,-1.770736,0.006011,-0.002493,-0.000038,1.983066,-0.000000,0.004838,0.000000,14.927330,0.006011,0.002345,-0.000038,1.000000,0.140443,0.031359,1.000000,0.002419,0.000000,0.661022
8.701000,0.330000,14.922000,0.007095,-0.000992,0.000006,660.015416,661.173108,661.515318,659.682026,-1.774668,0.007095,-0.006790,0.000006,1.981668,0.000000,0.005798,0.000000,14.922000,0.007095,-0.000992,0.000006,1.000000,0.151062,0.031504,1.000000,0.002899,-0.000000,0.660556
8.723000,0.352000,14.917587,0.007891,-0.004151,0.000044,660.358948,660.607188,662.051540,658.975578,-1.777668,0.007890,-0.011022,0.000044,1.980256,0.000001,0.006871,0.000000,14.917587,0.007891,-0.004151,0.000044,1.000000,0.162738,0.031619,1.000000,0.003435,-0.000000,0.660085
8.742000,0.371000,14.884205,0.008551,-0.010804,0.000032,660.687228,658.806983,662.509906,657.022221,-1.809602,0.008549,-0.018861,0.000032,1.978807,0.000002,0.008056,0.000000,14.884205,0.008551,-0.010804,0.000032,1.000000,0.174931,0.032789,1.000000,0.004028,-0.000001,0.659602
8.763000,0.392000,14.927552,0.009344,-0.015390,-0.000001,662.353396,659.083032,664.314312,657.104689,-1.764821,0.009341,-0.024751,-0.000001,1.977373,0.000003,0.009361,0.000000,14.927552,0.009344,-0.015390,-0.000001,1.000000,0.184917,0.031216,1.000000,0.004681,-0.000002,0.659124
8.783000,0.412000,14.914257,0.010717,-0.019937,-0.000068,662.711006,658.182271,664.911981,655.857918,-1.776658,0.010712,-0.030720,-0.000068,1.975915,0.000005,0.010782,0.000000,14.914257,0.010717,-0.019937,-0.000068,1.000000,0.195388,0.031671,1.000000,0.005391,-0.000003,0.658638
8.805000,0.434000,14.871101,0.012242,-0.018380,-0.000095,661.342514,657.661379,663.848768,654.989602,-1.818313,0.012234,-0.030709,-0.000095,1.974414,0.000008,0.012329,0.000000,14.871101,0.012242,-0.018380,-0.000095,1.000000,0.207672,0.033172,1.000000,0.006165,-0.000004,0.658138
8.824000,0.453000,14.924709,0.013345,-0.013567,-0.000104,661.596006,659.793042,664.326513,656.889707,-1.763225,0.013333,-0.027588,-0.000104,1.972934,0.000011,0.014021,0.000000,14.924709,0.013345,-0.013567,-0.000104,1.000000,0.220343,0.031184,1.000000,0.007010,-0.000006,0.657645
