timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771063371449210730,0.0,0.0,0.0,0.0,0.0,0.11002308191983023,0.11,0.11
1771063371499497333,0.0,0.0,0.0,0.0,0.0,0.12002637978602515,0.12,0.12
1771063371549562597,0.0,0.0,0.0,0.0,0.0,0.13002772973652577,0.13,0.13
1771063371599447150,1.1551971889978225e-06,0.0,0.0,0.00048427443759090126,0.004981112063545008,0.14002897875935053,0.14,0.14
1771063371649575825,2.317290946577717e-05,1.011482318357e-09,9.557169517198898e-05,-0.0004598579221246754,-0.004366721870878382,0.15003023488855374,0.15000000008251155,0.15000306298947205
1771063371699606874,1.2137724884401118e-06,-1.9828278485934294e-11,-8.557673371094273e-07,-2.0945999468654293e-05,-0.0005173433016833558,0.16003148663960245,0.16000000000552786,0.16000679553529137
1771063371749635039,1.3664931006524893e-06,-1.0245825896931078e-10,2.124003938918422e-05,0.00048193020189192103,0.004905521369129459,0.17003273806354502,0.1700000000058136,0.17001060151365657
1771063371799674034,2.323052060701629e-05,9.249432402141306e-10,9.430212845895606e-05,-0.00046082839042684205,-0.004384561091187079,0.18003398999118417,0.18000000009407027,0.18001441762343948
1771063371849659698,1.2449673206432863e-06,-7.702685172794505e-11,-7.017002228923312e-07,-2.099020318367987e-05,-0.000519456786699585,0.19003523938933484,0.19000000001085238,0.19001822751442007
1771063371899876969,2.388983273029497e-07,-9.113953605028798e-11,-1.2018725394627799e-05,-9.56079614114203e-07,-6.154215841367214e-05,0.2000364997761075,0.2000000000116262,0.20002206895730762
1771063371950322582,1.9286465350135238e-07,-9.095821159539806e-11,-1.3365709874003102e-05,-4.3548326832561553e-08,-7.2911498303397535e-06,0.21003777163237244,0.21000000001167196,0.21002594501944838
1771063372000011045,1.9079943235334683e-07,-9.093673121487696e-11,-1.352241870345112e-05,-1.983576202147811e-09,-8.638121771928835e-07,0.22003900771609713,0.22000000001167425,0.2200297193822725
1771063372049953648,1.9070487878352982e-07,-9.093554427681872e-11,-1.3519533200366177e-05,-9.034961469025296e-11,-1.0233934219288136e-07,0.23004025436990358,0.2300000000116746,0.2300296649773476
1771063372100115274,1.9070055308820856e-07,-9.093548708257536e-11,-1.3519492699142848e-05,-4.115321037749009e-12,-1.2124558135434866e-08,0.24004151196476411,0.24000000001167482,0.24002966421371438
1771063372149792947,1.9070035796466614e-07,-9.09354844626713e-11,-1.3519492130663438e-05,-1.874481402250703e-13,-1.4364457190126945e-09,0.2500427469230093,0.25000000001167505,0.25002966420299594
1771063372200063949,1.9070034897045414e-07,-9.093548434132772e-11,-1.3519492122684203e-05,-8.538047202523148e-15,-1.7018156708239428e-10,0.2600440092602378,0.2600000000116753,0.2600296642028455
1771063372249662984,1.9070034856627564e-07,-9.0935484335867e-11,-1.3519492122572206e-05,-3.888982304384773e-16,-2.016210246672293e-11,0.2700452406851446,0.2700000000116755,0.2700296642028434
1771063372300155615,1.9070034854753287e-07,-9.093548433561365e-11,-1.3519492122570634e-05,-1.771386712332581e-17,-2.3886862886967145e-12,0.2800465135410304,0.28000000001167574,0.2800296642028434
1771063372349957021,1.344260351353941e-06,-1.065310300548898e-10,-1.3519481187798715e-05,0.00048508296812529945,0.0049894283506104545,0.2900477550423611,0.290000000011676,0.29002966420284343
1771063372399835803,2.3284763233745996e-05,6.00179269058881e-10,8.16367001838304e-05,-0.00046223549689717317,-0.004390570474949616,0.3000489988854017,0.30000000015836853,0.3000326967304933
1771063372449874528,1.2084629576395238e-06,-1.2365153993877886e-10,-1.5399176763477966e-05,-2.105429526508566e-05,-0.0005201687428371346,0.31005025046973383,0.3100000000163434,0.31003642713873275
1771063372500220442,1.9673315621951457e-07,-1.2291722020877015e-10,-2.6788638664861853e-05,-9.589989347097206e-07,-6.162650675317318e-05,0.320051517136736,0.3200000000175395,0.3200402768523399
1771063372549783428,1.513688102796253e-07,-1.2207705652613385e-10,-2.8110097185963057e-05,-4.3681298528167e-08,-7.3011429212077836e-06,0.33005274703760606,0.3300000000176104,0.3300440312823197
1771063372600082283,1.492717037210008e-07,-1.2202423645907025e-10,-2.8269631237882538e-05,-1.9896329099514563e-09,-8.649960993149719e-07,0.340054010492418,0.3400000000176146,0.34004787906436823
1771063372649714490,1.491774544117859e-07,-1.220216639784074e-10,-2.8266715867678074e-05,-9.06254907648692e-11,-1.0247960626229498e-07,0.3500552435399406,0.3500000000176157,0.35004782367927423
1771063372700048973,1.3013432644132015e-06,-1.5460402864110937e-10,-2.779899735176081e-05,0.00047994559974954117,0.004936574711434879,0.3600565088465173,0.36000000001761673,0.36004782290188325
1771063372750257938,2.3148232098780417e-05,2.251163932326972e-10,6.65643060331722e-05,-0.0004592844556266376,-0.004364071800292741,0.37005776952362746,0.3700000001908267,0.37005090729602735
