t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
36.247000,0.537000,14.806223,-0.000000,-0.000000,0.000000,659.438055,659.438099,659.438188,659.438113,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.248000,0.538000,14.766528,-0.000000,-0.000000,0.000000,659.438055,659.438099,659.438188,659.438113,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.249000,0.539000,14.807637,-0.000001,-0.000000,0.000000,659.438055,659.438099,659.438188,659.438113,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.250000,0.540000,14.844575,-0.000000,-0.000000,0.000000,659.438055,659.438099,659.438188,659.438113,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.251000,0.541000,14.863554,-0.000000,-0.000000,0.000000,659.438055,659.438099,659.438188,659.438113,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.253000,0.543000,14.877333,0.000000,-0.000000,0.000000,658.490870,658.490930,658.490978,658.490896,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.253000,0.543000,14.869695,0.000000,-0.000000,0.000000,658.490870,658.490930,658.490978,658.490896,-1.976339,-0.000000,-0.000000,0.000000,2.067562,-0.000000,-0.000000,0.000000,14.806223,-0.000000,-0.000000,0.000000,1.000000,0.093520,0.039059,1.000000,-0.000000,0.000000,0.689187
36.264000,0.554000,14.827009,0.000000,-0.000000,0.000000,658.490870,658.490930,658.490978,658.490896,-1.977899,-0.000000,-0.000000,0.000000,2.070536,-0.000000,-0.000000,0.000000,14.807637,-0.000001,-0.000000,0.000000,1.000000,0.086098,0.039121,1.000000,-0.000000,0.000000,0.690179
36.283000,0.573000,14.770200,0.000000,-0.000000,0.000000,657.228186,657.228224,657.228270,657.228222,-2.022521,0.000000,-0.000000,0.000000,2.077721,-0.000000,-0.000000,0.000000,14.770200,0.000000,-0.000000,0.000000,1.000000,0.071579,0.040906,1.000000,-0.000000,0.000000,0.692574
36.305000,0.595000,14.859451,0.000000,-0.000000,0.000000,659.210875,659.210931,659.210995,659.210922,-1.934214,0.000000,-0.000000,0.000000,2.078665,-0.000000,-0.000000,0.000000,14.859451,0.000000,-0.000000,0.000000,1.000000,0.066176,0.037412,1.000000,-0.000000,0.000000,0.692888
36.321000,0.611000,14.827684,0.000000,-0.000000,0.000000,658.505876,658.505889,658.505951,658.505926,-1.966825,0.000000,-0.000000,0.000000,2.079510,-0.000000,-0.000000,0.000000,14.827684,0.000000,-0.000000,0.000000,1.000000,0.064937,0.038684,1.000000,-0.000000,0.000000,0.693170
36.342000,0.632000,14.870299,-0.000000,-0.000000,0.000000,659.451472,659.451461,659.451526,659.451523,-1.925015,0.000000,-0.000000,0.000000,2.080314,-0.000000,-0.000000,0.000000,14.870299,-0.000000,-0.000000,0.000000,1.000000,0.061582,0.037057,1.000000,-0.000000,0.000000,0.693438
36.365000,0.655000,14.872372,-0.000000,-0.000000,0.000000,659.497472,659.497431,659.497486,659.497520,-1.923679,-0.000000,-0.000000,0.000000,2.081052,-0.000000,-0.000000,0.000000,14.872372,-0.000000,-0.000000,0.000000,1.000000,0.059668,0.037005,1.000000,-0.000000,0.000000,0.693684
36.387000,0.677000,14.865183,-0.000000,-0.000000,0.000000,659.338065,659.338009,659.338075,659.338115,-1.931538,-0.000000,-0.000000,0.000000,2.081722,-0.000000,-0.000000,0.000000,14.865183,-0.000000,-0.000000,0.000000,1.000000,0.058253,0.037308,1.000000,-0.000000,0.000000,0.693907
36.403000,0.693000,14.855809,-0.000000,-0.000000,0.000000,659.130137,659.130094,659.130150,659.130175,-1.941514,-0.000000,-0.000000,0.000000,2.082323,-0.000000,-0.000000,0.000000,14.855809,-0.000000,-0.000000,0.000000,1.000000,0.056969,0.037695,1.000000,-0.000000,0.000000,0.694108
36.424000,0.714000,14.845188,-0.000000,-0.000000,0.000000,658.894463,658.894442,658.894497,658.894501,-1.952664,0.000000,-0.000000,0.000000,2.082853,-0.000000,-0.000000,0.000000,14.845188,-0.000000,-0.000000,0.000000,1.000000,0.055747,0.038129,1.000000,-0.000000,0.000000,0.694284
36.441000,0.731000,14.844522,0.000000,-0.000000,0.000000,658.879666,658.879669,658.879721,658.879703,-1.953795,0.000000,-0.000000,0.000000,2.083317,-0.000000,-0.000000,0.000000,14.844522,0.000000,-0.000000,0.000000,1.000000,0.054229,0.038173,1.000000,-0.000000,0.000000,0.694439
36.467000,0.757000,14.820093,0.000000,-0.000000,0.000000,658.337297,658.337313,658.337368,658.337340,-1.978606,0.000000,-0.000000,0.000000,2.083699,-0.000000,-0.000000,0.000000,14.820093,0.000000,-0.000000,0.000000,1.000000,0.053552,0.039149,1.000000,-0.000000,0.000000,0.694566
36.482000,0.772000,14.843156,0.000000,-0.000000,0.000000,658.849340,658.849375,658.849424,658.849386,-1.955874,0.000000,-0.000000,0.000000,2.084031,-0.000000,-0.000000,0.000000,14.843156,0.000000,-0.000000,0.000000,1.000000,0.051318,0.038254,1.000000,-0.000000,0.000000,0.694677
36.506000,0.796000,14.805916,0.000000,0.000000,0.000000,658.022333,658.022350,658.022378,658.022366,-1.993324,0.000000,0.000000,0.000000,2.084240,-0.000000,-0.000000,0.000000,14.805916,0.000000,0.000000,0.000000,1.000000,0.050566,0.039733,1.000000,-0.000000,0.000000,0.694747
36.523000,0.813000,14.870208,0.000000,0.000000,0.000000,659.449457,659.449483,659.449518,659.449496,-1.929253,0.000000,0.000000,0.000000,2.084461,-0.000000,-0.000000,0.000000,14.870208,0.000000,0.000000,0.000000,1.000000,0.047736,0.037220,1.000000,-0.000000,0.000000,0.694820
36.541000,0.831000,14.818522,-0.000000,0.000000,0.000000,658.302409,658.302409,658.302438,658.302443,-1.981062,0.000000,0.000000,0.000000,2.084584,-0.000000,-0.000000,0.000000,14.818522,-0.000000,0.000000,0.000000,1.000000,0.048275,0.039246,1.000000,-0.000000,0.000000,0.694861
36.567000,0.857000,14.866784,-0.000000,0.000000,0.000000,659.373559,659.373545,659.373570,659.373590,-1.932899,0.000000,0.000000,0.000000,2.084683,-0.000000,-0.000000,0.000000,14.866784,-0.000000,0.000000,0.000000,1.000000,0.045572,0.037361,1.000000,-0.000000,0.000000,0.694894
36.580000,0.870000,14.882192,-0.000000,0.000000,0.000000,659.715146,659.715130,659.715164,659.715188,-1.917543,0.000000,0.000000,0.000000,2.084735,-0.000000,-0.000000,0.000000,14.882192,-0.000000,0.000000,0.000000,1.000000,0.044030,0.036770,1.000000,-0.000000,0.000000,0.694912
36.601000,0.891000,14.853533,-0.000000,0.000000,0.000000,659.079635,659.079618,659.079643,659.079665,-1.946184,0.000000,0.000000,0.000000,2.084716,-0.000000,-0.000000,0.000000,14.853533,-0.000000,0.000000,0.000000,1.000000,0.044129,0.037876,1.000000,-0.000000,0.000000,0.694905
