metric,value
duration_s,10.023000000000001
n_state_samples,1002
n_ctrl_samples,501
trajectory_type,circle_2d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.06396871935138368
max_err_x,0.12300399999999999
rmse_y,0.057215302870271746
max_err_y,0.104209
rmse_z,0.04597100610765334
max_err_z,0.0627089999999999
rmse_3d,0.09735975215941603
max_err_3d,0.1280681151653291
rmse_vx,0.07961209713082469
rmse_vy,0.1168978313428469
rmse_vz,0.010448254711098118
rmse_vel_3d,0.14181803485007302
settling_time_s,
ss_err_x,0.05148460199004975
ss_err_y,0.07687446766169154
ss_err_z,0.029661258706467665
ss_err_3d,0.10362705349485869
mean_thrust,14.762818518962074
max_thrust,16.282231
min_thrust,13.203142
thrust_dev,0.6554388263473054
rms_tau_phi,0.0814536689162138
max_tau_phi,0.240459
rms_tau_theta,0.6650902670003139
max_tau_theta,1.190382
rms_tau_psi,0.015373046856777569
max_tau_psi,0.032953
mean_motor_util,43.09690252857619
max_motor_util,58.331395466666656
mean_util_r0,35.81840767917499
mean_util_r1,51.062326531071186
mean_util_r2,35.41102829753826
mean_util_r3,50.095847606520294
sat_events,0
sat_pct,0.0
ctrl_energy,2189.5484594117024
max_phi_deg,2.8852435689402864
max_theta_deg,4.926978671888975
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.0008109601990049741
ss_offset_y,-0.07687446766169154
ss_offset_z,0.029661258706467665
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,501
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.3418347784431138
cost_state_max,0.589943
cost_input_mean,0.05975483233532935
cost_input_max,0.117772
cost_total_mean,0.40158961077844313
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.3342201953695343
ui_thrust_rms,1.1443311433195071
ud_tau_phi_rms,0.5422365013075949
ui_tau_phi_rms,0.5021589816647879
ud_tau_theta_rms,0.3539449837638878
ui_tau_theta_rms,0.9575276315993255
ud_tau_psi_rms,0.015373046856777569
ui_tau_psi_rms,0.0
int_err_mag_final,0.6579234908992078
int_err_mag_max,0.7931824812191707
