t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.622000,0.022000,14.697365,-0.032610,0.647444,-0.010520,541.844368,759.142439,524.162530,758.047930,-1.852009,0.641446,-0.105308,-0.010520,1.834374,-0.674055,0.752751,0.000000,14.697365,-0.032610,0.647444,-0.010520,1.000000,0.358694,0.076565,1.000000,0.375619,0.337871,0.611458
8.648000,0.048000,14.704567,-0.027629,0.607264,-0.010336,549.605338,753.703614,533.642564,751.803517,-1.841634,0.646295,-0.149060,-0.010336,1.831201,-0.673924,0.756324,0.000000,14.704567,-0.027629,0.607264,-0.010336,1.000000,0.359356,0.077918,1.000000,0.377407,0.337808,0.610400
8.661000,0.061000,14.699828,-0.025829,0.585559,-0.010850,553.893348,750.706743,538.080910,748.113757,-1.843184,0.647933,-0.174328,-0.010850,1.828012,-0.673761,0.759887,0.000000,14.699828,-0.025829,0.585559,-0.010850,1.000000,0.359257,0.079006,1.000000,0.379185,0.337734,0.609337
8.689000,0.089000,14.693018,0.007388,0.326805,-0.008147,599.105220,713.020572,594.492319,705.705691,-1.846765,0.680915,-0.436578,-0.008147,1.824783,-0.673527,0.763383,0.000000,14.693018,0.007388,0.326805,-0.008147,1.000000,0.398475,0.099537,1.000000,0.380946,0.337606,0.608261
8.703000,0.103000,14.700059,-0.014348,0.522144,-0.011891,565.645592,742.584986,552.194539,737.078376,-1.836469,0.658877,-0.244731,-0.011891,1.821528,-0.673224,0.766875,0.000000,14.700059,-0.014348,0.522144,-0.011891,1.000000,0.362253,0.083142,1.000000,0.382691,0.337461,0.607176
8.722000,0.122000,14.717116,-0.009163,0.447173,-0.011077,579.843967,731.691305,568.667804,725.680208,-1.816137,0.663732,-0.323146,-0.011077,1.818253,-0.672895,0.770319,0.000000,14.717116,-0.009163,0.447173,-0.011077,1.000000,0.366524,0.087492,1.000000,0.384423,0.337289,0.606084
8.742000,0.142000,14.721716,-0.013467,0.500614,-0.010566,569.819187,739.370148,557.793330,734.594201,-1.808234,0.659015,-0.273125,-0.010566,1.814950,-0.672483,0.773739,0.000000,14.721716,-0.013467,0.500614,-0.010566,1.000000,0.357883,0.083598,1.000000,0.386136,0.337083,0.604983
8.767000,0.167000,14.718205,-0.001381,0.322309,-0.006210,600.830479,711.275732,595.690480,707.075527,-1.808399,0.670597,-0.454761,-0.006210,1.811603,-0.671978,0.777069,0.000000,14.718205,-0.001381,0.322309,-0.006210,1.000000,0.381438,0.098358,1.000000,0.387822,0.336812,0.603868
8.782000,0.182000,14.744539,-0.031767,0.595764,-0.009476,553.171683,752.087296,536.985698,751.535795,-1.778720,0.639675,-0.184669,-0.009476,1.808258,-0.671442,0.780433,0.000000,14.744539,-0.031767,0.595764,-0.009476,1.000000,0.343268,0.075976,1.000000,0.389502,0.336549,0.602753
8.802000,0.202000,14.738692,0.002808,0.326501,-0.005700,599.860821,712.585575,596.090161,707.937326,-1.781192,0.673653,-0.457224,-0.005700,1.804884,-0.670845,0.783726,0.000000,14.738692,0.002808,0.326501,-0.005700,1.000000,0.377743,0.098016,1.000000,0.391165,0.336236,0.601628
