t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
13.502000,0.010000,14.943910,-0.000000,2.077991,-0.000000,0.000000,951.047304,0.000000,951.047360,-1.845675,0.000004,2.077992,-0.000000,2.074584,-0.000004,-0.000001,0.000000,14.943910,-0.000000,2.077991,-0.000000,1.000000,1.283471,0.465870,1.000000,-0.000000,0.000002,0.691528
13.523000,0.031000,14.943059,0.000004,1.371582,-0.000000,358.405420,863.454583,358.406844,863.453981,-1.844805,0.000008,1.371183,-0.000000,2.072864,-0.000004,0.000399,0.000000,14.943059,0.000004,1.371582,-0.000000,1.000000,1.381841,0.222047,1.000000,0.000200,0.000002,0.690955
13.545000,0.053000,14.921901,0.000185,1.154455,-0.000000,420.303475,834.335648,420.364547,834.304570,-1.864224,0.000190,1.153256,-0.000000,2.071124,-0.000004,0.001199,0.000000,14.921901,0.000185,1.154455,-0.000000,1.000000,1.448728,0.167753,1.000000,0.000600,0.000002,0.690375
13.564000,0.072000,14.881495,0.003250,-0.874802,-0.000043,794.710786,488.757486,795.255158,487.785810,-1.902848,0.003255,-0.877200,-0.000043,2.069343,-0.000004,0.002398,0.000000,14.881495,0.003250,-0.874802,-0.000043,1.000000,2.587905,0.113157,1.000000,0.001199,0.000002,0.689781
13.588000,0.096000,14.917686,0.004392,-0.406411,-0.000052,726.016751,587.771056,726.825432,586.683961,-1.864893,0.004397,-0.410405,-0.000052,2.067579,-0.000005,0.003994,0.000000,14.917686,0.004392,-0.406411,-0.000052,1.000000,2.089613,0.051623,1.000000,0.001997,0.000002,0.689193
13.604000,0.112000,14.923562,0.009872,-1.354692,-0.000159,860.164444,364.884238,861.675279,360.871407,-1.857241,0.009876,-1.360675,-0.000159,2.065803,-0.000005,0.005984,0.000000,14.923562,0.009872,-1.354692,-0.000159,1.000000,2.629324,0.219647,1.000000,0.002992,0.000002,0.688601
13.627000,0.135000,14.875628,0.021046,-1.108889,-0.000471,825.696196,434.453095,828.974323,427.090676,-1.903340,0.021051,-1.117221,-0.000471,2.063968,-0.000005,0.008332,0.000000,14.875628,0.021046,-1.108889,-0.000471,1.000000,1.935004,0.161090,1.000000,0.004166,0.000002,0.687989
13.643000,0.151000,14.847619,0.012893,-0.863187,-0.000413,791.701209,491.973881,793.723996,487.878241,-1.929478,0.012897,-0.874251,-0.000413,2.062097,-0.000004,0.011065,0.000000,14.847619,0.012893,-0.863187,-0.000413,1.000000,1.698741,0.113677,1.000000,0.005532,0.000002,0.687366
13.661000,0.169000,14.836326,0.017629,-0.789560,-0.000325,780.510730,508.808063,783.457110,503.630134,-1.938853,0.017633,-0.803696,-0.000325,2.060179,-0.000004,0.014136,0.000000,14.836326,0.017629,-0.789560,-0.000325,1.000000,1.476029,0.102215,1.000000,0.007068,0.000002,0.686726
13.685000,0.193000,14.807210,0.033754,-0.236541,-0.000307,694.035333,620.223001,700.572188,612.341463,-1.965983,0.033757,-0.254067,-0.000307,2.058193,-0.000003,0.017526,0.000000,14.807210,0.033754,-0.236541,-0.000307,1.000000,1.190648,0.045220,1.000000,0.008763,0.000001,0.686064
