t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.525000,0.015000,14.790159,-0.011410,2.316600,-0.012196,0.000000,978.933217,0.000000,974.183465,-1.716492,0.660167,1.561000,-0.012196,1.791651,-0.671577,0.755600,0.000000,14.790159,-0.011410,2.316600,-0.012196,1.000000,1.409032,0.316733,1.000000,0.377059,0.336620,0.597217
8.544000,0.034000,14.784616,-0.002626,1.500620,-0.008569,314.859953,879.748788,300.748165,875.178817,-1.719036,0.668805,0.740831,-0.008569,1.788653,-0.671432,0.759789,0.000000,14.784616,-0.002626,1.500620,-0.008569,1.000000,1.639757,0.129171,1.000000,0.379161,0.336543,0.596218
8.561000,0.051000,14.780613,-0.024721,1.145496,-0.023667,434.733295,835.813825,400.169218,825.409364,-1.720029,0.646472,0.381550,-0.023667,1.785642,-0.671193,0.763947,0.000000,14.780613,-0.024721,1.145496,-0.023667,1.000000,1.767819,0.085992,1.000000,0.381240,0.336429,0.595214
8.586000,0.076000,14.774728,-0.031085,0.554748,-0.028575,569.981800,753.086107,538.231132,739.333982,-1.722884,0.639885,-0.213680,-0.028575,1.782613,-0.670970,0.768428,0.000000,14.774728,-0.031085,0.554748,-0.028575,1.000000,2.074710,0.075276,1.000000,0.383512,0.336287,0.594204
8.601000,0.091000,14.745173,-0.021584,-0.204904,-0.030479,703.182907,630.618345,678.349388,610.380629,-1.749374,0.649138,-0.978077,-0.030479,1.779547,-0.670721,0.773173,0.000000,14.745173,-0.021584,-0.204904,-0.030479,1.000000,2.503121,0.168497,1.000000,0.385940,0.336104,0.593182
8.622000,0.112000,14.728239,-0.023301,-0.379789,-0.025095,728.733543,595.696424,708.000312,579.409998,-1.763208,0.647187,-1.158014,-0.025095,1.776447,-0.670488,0.778225,0.000000,14.728239,-0.023301,-0.379789,-0.025095,1.000000,2.455864,0.207137,1.000000,0.388549,0.335898,0.592149
8.642000,0.132000,14.702517,-0.008625,-0.478467,-0.014019,738.453567,572.967362,727.939697,562.473828,-1.785781,0.661620,-1.262051,-0.014019,1.773298,-0.670245,0.783584,0.000000,14.702517,-0.008625,-0.478467,-0.014019,1.000000,2.333884,0.234961,1.000000,0.391331,0.335661,0.591099
8.664000,0.154000,14.672086,-0.001086,-0.286745,-0.001136,703.038943,604.154323,702.073387,603.444518,-1.813002,0.668902,-1.075982,-0.001136,1.770088,-0.669988,0.789237,0.000000,14.672086,-0.001086,-0.286745,-0.001136,1.000000,2.040090,0.193387,1.000000,0.394280,0.335393,0.590029
8.683000,0.173000,14.670115,-0.000511,-0.149240,0.006894,677.839073,625.985255,682.439728,631.696630,-1.811713,0.669154,-0.944469,0.006894,1.766828,-0.669666,0.795229,0.000000,14.670115,-0.000511,-0.149240,0.006894,1.000000,1.858938,0.166807,1.000000,0.397396,0.335092,0.588943
8.702000,0.192000,14.653588,0.001563,0.214680,0.015077,610.760324,685.092735,622.463373,695.926503,-1.824912,0.670848,-0.586860,0.015077,1.763500,-0.669285,0.801540,0.000000,14.653588,0.001563,0.214680,0.015077,1.000000,1.653129,0.112770,1.000000,0.400668,0.334765,0.587833
