metric,value
duration_s,9.979999999999999
n_state_samples,999
n_ctrl_samples,499
trajectory_type,sine_2d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.10138448811387821
max_err_x,0.24509200000000003
rmse_y,0.06529217128501787
max_err_y,0.122656
rmse_z,0.06554012626029351
max_err_z,0.1122749999999999
rmse_3d,0.13724937235353915
max_err_3d,0.2612214740119962
rmse_vx,0.09950939748619746
rmse_vy,0.10929402884453697
rmse_vz,0.05259704917465206
rmse_vel_3d,0.15688771306580157
settling_time_s,
ss_err_x,0.056273424999999995
ss_err_y,0.02621593
ss_err_z,0.051773135000000005
ss_err_3d,0.08671472430585499
mean_thrust,14.771514449832948
max_thrust,15.678123553495455
min_thrust,13.872180875097397
thrust_dev,0.36328761511419355
rms_tau_phi,0.13468432311581746
max_tau_phi,0.22591637726671893
rms_tau_theta,0.6783523146691267
max_tau_theta,2.3166000688332247
rms_tau_psi,0.014652183646723358
max_tau_psi,0.03047908617882588
mean_motor_util,43.0760486083601
max_motor_util,65.2622144907338
mean_util_r0,34.840365573430674
mean_util_r1,51.66305868128434
mean_util_r2,36.30105242649945
mean_util_r3,49.49971775222593
sat_events,0
sat_pct,0.0
ctrl_energy,2179.029650991643
max_phi_deg,2.2191170730524648
max_theta_deg,6.429113468385
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.05627339509826134
ss_offset_y,0.026030736038768643
ss_offset_z,0.03761312121193152
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,499
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,0.5383632718966623
cost_state_max,2.5031205768055695
cost_input_mean,0.10641694490726555
cost_input_max,0.31673251158174537
cost_total_mean,0.6447802168039279
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.151635522832466
ui_thrust_rms,1.0450820117634294
ud_tau_phi_rms,0.5058938081060759
ui_tau_phi_rms,0.392833702027324
ud_tau_theta_rms,0.8218270984592868
ui_tau_theta_rms,1.433168554401974
ud_tau_psi_rms,0.014652183646723358
ui_tau_psi_rms,0.0
int_err_mag_final,0.8208330687444714
int_err_mag_max,0.9293507453727492
