metric,value
duration_s,10.000000000000002
n_state_samples,1001
n_ctrl_samples,500
trajectory_type,lissajous_3d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.08591221781641924
max_err_x,0.186906
rmse_y,0.19302252541558249
max_err_y,0.46402499999999997
rmse_z,0.045289357321190084
max_err_z,0.08232300000000015
rmse_3d,0.21607806546364552
max_err_3d,0.4985336464412407
rmse_vx,0.11938675339171254
rmse_vy,0.3175743248021327
rmse_vz,0.03439136365499266
rmse_vel_3d,0.3410123378310439
settling_time_s,
ss_err_x,0.08342772139303481
ss_err_y,0.23665438308457712
ss_err_z,0.032090213930348256
ss_err_3d,0.2697382039780592
mean_thrust,15.139357442
max_thrust,23.521191
min_thrust,7.349888
thrust_dev,3.1873551900000003
rms_tau_phi,0.1356188163831627
max_tau_phi,0.636196
rms_tau_theta,0.7101021015954593
max_tau_theta,1.670897
rms_tau_psi,0.018858476877149966
max_tau_psi,0.063746
mean_motor_util,43.2218978187
max_motor_util,69.47843673333334
mean_util_r0,35.830287446
mean_util_r1,51.3300987928
mean_util_r2,35.41234264893333
mean_util_r3,50.31486238706666
sat_events,0
sat_pct,0.0
ctrl_energy,2446.253833519703
max_phi_deg,20.475162471015583
max_theta_deg,7.749024996026332
pct_within_linear,79.92007992007993
linearization_valid,False
ss_offset_x,-0.02610203980099502
ss_offset_y,-0.23545307960199008
ss_offset_z,0.032090213930348256
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,2.092875924
cost_state_max,6.029739
cost_input_mean,0.224301378
cost_input_max,0.880441
cost_total_mean,2.317177302
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,4.00494300009348
ui_thrust_rms,1.1138605124278569
ud_tau_phi_rms,0.6564132613698858
ui_tau_phi_rms,0.6048388396681632
ud_tau_theta_rms,0.45587589291423386
ui_tau_theta_rms,1.0124664754587411
ud_tau_psi_rms,0.018858476877149966
ui_tau_psi_rms,0.0
int_err_mag_final,0.8441030899268169
int_err_mag_max,0.8441030899268169
