t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
9.450000,0.019000,14.754719,-0.042637,0.541856,-0.013320,567.205171,744.482966,545.417750,743.322077,-1.704073,0.687303,-0.285895,-0.013320,1.743792,-0.729940,0.827751,0.000000,14.754719,-0.042637,0.541856,-0.013320,1.000000,0.466847,0.084469,1.000000,0.412954,0.366012,0.581264
9.464000,0.033000,14.774602,-0.030530,0.527070,-0.012902,568.989711,743.628193,550.697895,740.479814,-1.681186,0.699315,-0.304789,-0.012902,1.740788,-0.729845,0.831859,0.000000,14.774602,-0.030530,0.527070,-0.012902,1.000000,0.462709,0.086474,1.000000,0.415017,0.365960,0.580263
9.483000,0.052000,14.772106,0.004484,0.307296,-0.008310,605.069155,711.337475,599.702376,704.461561,-1.680644,0.734139,-0.528603,-0.008310,1.737750,-0.729655,0.835899,0.000000,14.772106,0.004484,0.307296,-0.008310,1.000000,0.499011,0.110091,1.000000,0.417058,0.365846,0.579250
9.505000,0.074000,14.797449,-0.008325,0.384171,-0.008241,592.712398,722.645816,584.241884,718.414734,-1.652246,0.721071,-0.455741,-0.008241,1.734695,-0.729395,0.839912,0.000000,14.797449,-0.008325,0.384171,-0.008241,1.000000,0.476379,0.100070,1.000000,0.419083,0.365701,0.578232
9.521000,0.090000,14.818309,-0.000123,0.585059,-0.010278,553.651580,755.116777,544.934210,748.156915,-1.628313,0.728918,-0.258848,-0.010278,1.731623,-0.729040,0.843907,0.000000,14.818309,-0.000123,0.585059,-0.010278,1.000000,0.446130,0.086357,1.000000,0.421088,0.365519,0.577208
9.544000,0.113000,14.845758,-0.015495,0.638042,-0.009033,544.955627,761.673349,533.174005,758.443775,-1.597785,0.713149,-0.209835,-0.009033,1.728544,-0.728644,0.847877,0.000000,14.845758,-0.015495,0.638042,-0.009033,1.000000,0.431214,0.080799,1.000000,0.423078,0.365320,0.576181
9.563000,0.132000,14.858742,-0.010313,0.703008,-0.008846,530.973647,771.859441,520.430553,767.857565,-1.581708,0.717853,-0.148811,-0.008846,1.725450,-0.728166,0.851820,0.000000,14.858742,-0.010313,0.703008,-0.008846,1.000000,0.423091,0.078772,1.000000,0.425049,0.365087,0.575150
9.580000,0.149000,14.852608,0.004746,0.684578,-0.010206,533.323277,770.864914,525.624127,763.209377,-1.584723,0.732318,-0.171144,-0.010206,1.722331,-0.727572,0.855722,0.000000,14.852608,0.004746,0.684578,-0.010206,1.000000,0.426508,0.081682,1.000000,0.426997,0.364800,0.574110
9.604000,0.173000,14.868858,-0.003129,0.671266,-0.010722,537.810513,768.687424,527.649632,762.103600,-1.565347,0.723824,-0.188304,-0.010722,1.719204,-0.726953,0.859570,0.000000,14.868858,-0.003129,0.671266,-0.010722,1.000000,0.418697,0.080453,1.000000,0.428924,0.364492,0.573068
9.623000,0.192000,14.875461,0.004432,0.616374,-0.012351,549.076379,761.977600,539.677904,752.835981,-1.555602,0.730681,-0.247019,-0.012351,1.716063,-0.726249,0.863393,0.000000,14.875461,0.004432,0.616374,-0.012351,1.000000,0.419949,0.083706,1.000000,0.430833,0.364148,0.572021
9.642000,0.211000,14.866698,0.016620,0.345033,-0.010323,599.691588,721.092727,595.546378,710.495424,-1.561204,0.742106,-0.522108,-0.010323,1.712902,-0.725486,0.867141,0.000000,14.866698,0.016620,0.345033,-0.010323,1.000000,0.457542,0.106716,1.000000,0.432721,0.363757,0.570967
9.666000,0.235000,14.865696,0.009835,0.543387,-0.015031,564.011941,752.346950,553.980555,740.227543,-1.559036,0.734461,-0.327487,-0.015031,1.709731,-0.724625,0.870875,0.000000,14.865696,0.009835,0.543387,-0.015031,1.000000,0.419452,0.088997,1.000000,0.434584,0.363336,0.569910
9.683000,0.252000,14.861159,0.010530,0.528225,-0.013144,566.052388,749.410351,557.803724,738.417103,-1.560389,0.734233,-0.346326,-0.013144,1.706548,-0.723703,0.874551,0.000000,14.861159,0.010530,0.528225,-0.013144,1.000000,0.416804,0.090269,1.000000,0.436425,0.362877,0.568849
