t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
9.431000,0.000000,-0.104027,0.000904,1.049705,-0.023445,0.001381,0.002521,0.046857,0.177872,0.031591,-0.017321,0.144724,-0.000566,0.000000,0.000001,1.000001,0.000000,0.000000,0.000000,0.000074,0.000149,0.000134,0.000000,0.000000,0.000000,-0.104027,0.000903,0.049704,-0.023445,0.001381,0.002521,0.046783,0.177723,0.031457,0.115295,0.186450
9.440000,0.009000,-0.103559,0.002683,1.050021,-0.023618,0.002828,0.002481,0.046986,0.180172,0.031566,-0.019789,0.225978,-0.001908,0.000000,0.000001,1.000001,0.000000,0.000000,0.000000,0.000074,0.000149,0.000134,0.000000,0.000000,0.000000,-0.103559,0.002682,0.050020,-0.023618,0.002828,0.002481,0.046912,0.180023,0.031432,0.115038,0.188672
9.451000,0.020000,-0.103139,0.002602,1.050073,-0.023691,0.002657,0.002498,0.047026,0.176461,0.031035,-0.029704,0.147715,-0.000680,0.000000,0.000001,1.000001,0.000000,0.000000,0.000000,0.000074,0.000149,0.000134,0.000000,0.000000,0.000000,-0.103139,0.002601,0.050072,-0.023691,0.002657,0.002498,0.046952,0.176312,0.030901,0.114681,0.185055
9.460000,0.029000,-0.102555,0.003945,1.050331,-0.024014,0.003439,0.002488,0.047719,0.177640,0.031117,-0.034919,0.155575,-0.001092,0.000004,0.000007,1.000007,0.000000,0.000000,0.000000,0.000283,0.000564,0.000506,0.000000,0.000000,0.000000,-0.102559,0.003938,0.050324,-0.024014,0.003439,0.002488,0.047436,0.177076,0.030611,0.114308,0.185858
9.470000,0.039000,-0.102078,0.005721,1.050642,-0.024363,0.004994,0.002439,0.048052,0.180006,0.031485,-0.043702,0.230871,-0.002393,0.000004,0.000007,1.000007,0.000000,0.000000,0.000000,0.000283,0.000564,0.000506,0.000000,0.000000,0.000000,-0.102082,0.005714,0.050635,-0.024363,0.004994,0.002439,0.047769,0.179442,0.030979,0.114093,0.188258
9.482000,0.051000,-0.101691,0.005525,1.050632,-0.024495,0.004852,0.002443,0.048144,0.175971,0.030907,-0.040498,0.150260,-0.001479,0.000014,0.000028,1.000025,0.000000,0.000000,0.000000,0.000691,0.001375,0.001228,0.000000,0.000000,0.000000,-0.101705,0.005497,0.050607,-0.024495,0.004852,0.002443,0.047453,0.174596,0.029679,0.113733,0.183348
9.490000,0.059000,-0.101209,0.007284,1.050941,-0.024900,0.006354,0.002391,0.048616,0.178384,0.031257,-0.039206,0.194160,-0.002307,0.000014,0.000028,1.000025,0.000000,0.000000,0.000000,0.000691,0.001375,0.001228,0.000000,0.000000,0.000000,-0.101223,0.007256,0.050916,-0.024900,0.006354,0.002391,0.047925,0.177009,0.030029,0.113539,0.185824
9.501000,0.070000,-0.100735,0.007387,1.050956,-0.025279,0.006399,0.002389,0.049141,0.175547,0.030739,-0.038742,0.115156,-0.001358,0.000033,0.000065,1.000058,0.000000,0.000000,0.000000,0.001217,0.002412,0.002140,0.000000,0.000000,0.000000,-0.100768,0.007322,0.050898,-0.025279,0.006399,0.002389,0.047924,0.173135,0.028599,0.113130,0.181908
9.510000,0.079000,-0.100244,0.009143,1.051263,-0.025696,0.006847,0.002370,0.049757,0.178042,0.031256,-0.043741,0.107906,-0.001437,0.000033,0.000065,1.000058,0.000000,0.000000,0.000000,0.001217,0.002412,0.002140,0.000000,0.000000,0.000000,-0.100277,0.009078,0.051205,-0.025696,0.006847,0.002370,0.048540,0.175630,0.029116,0.112959,0.184526
9.520000,0.089000,-0.099895,0.009313,1.051291,-0.025873,0.007022,0.002361,0.049873,0.175151,0.030943,-0.043646,0.084468,-0.001567,0.000060,0.000119,1.000106,0.000000,0.000000,0.000000,0.001815,0.003582,0.003155,0.000000,0.000000,0.000000,-0.099955,0.009194,0.051185,-0.025873,0.007022,0.002361,0.048058,0.171569,0.027788,0.112674,0.180327
9.531000,0.100000,-0.099444,0.010066,1.051422,-0.026221,0.006973,0.002358,0.050373,0.174485,0.031076,-0.040829,0.087938,-0.001909,0.000060,0.000119,1.000106,0.000000,0.000000,0.000000,0.001815,0.003582,0.003155,0.000000,0.000000,0.000000,-0.099504,0.009947,0.051316,-0.026221,0.006973,0.002358,0.048558,0.170903,0.027921,0.112398,0.179848
9.540000,0.109000,-0.098955,0.010951,1.051578,-0.026601,0.006729,0.002357,0.050981,0.174351,0.031276,-0.039945,0.069608,-0.002055,0.000104,0.000206,1.000182,0.000000,0.000000,0.000000,0.002616,0.005135,0.004477,0.000000,0.000000,0.000000,-0.099059,0.010745,0.051396,-0.026601,0.006729,0.002357,0.048365,0.169216,0.026799,0.112115,0.178021
9.550000,0.119000,-0.098445,0.011879,1.051745,-0.026979,0.006383,0.002360,0.051617,0.174417,0.031684,-0.042989,0.066095,-0.001989,0.000104,0.000206,1.000182,0.000000,0.000000,0.000000,0.002616,0.005135,0.004477,0.000000,0.000000,0.000000,-0.098549,0.011673,0.051563,-0.026979,0.006383,0.002360,0.049001,0.169282,0.027207,0.111834,0.178319
9.560000,0.129000,-0.097734,0.012916,1.051942,-0.027602,0.006001,0.002372,0.052896,0.175298,0.032164,-0.042115,0.058950,-0.001798,0.000166,0.000326,1.000286,0.000000,0.000000,0.000000,0.003560,0.006940,0.005979,0.000000,0.000000,0.000000,-0.097900,0.012590,0.051656,-0.027602,0.006001,0.002372,0.049336,0.168358,0.026185,0.111406,0.177381
9.570000,0.139000,-0.097205,0.014669,1.052263,-0.027991,0.005748,0.002372,0.053480,0.178033,0.033083,-0.042046,0.079054,-0.001472,0.000166,0.000326,1.000286,0.000000,0.000000,0.000000,0.003560,0.006940,0.005979,0.000000,0.000000,0.000000,-0.097371,0.014343,0.051977,-0.027991,0.005748,0.002372,0.049920,0.171093,0.027104,0.111303,0.180276
9.583000,0.152000,-0.096775,0.014995,1.052345,-0.028221,0.006496,0.002341,0.053644,0.175922,0.033233,-0.040680,0.176852,-0.002504,0.000247,0.000485,1.000422,0.000000,0.000000,0.000000,0.004645,0.008981,0.007631,0.000000,0.000000,0.000000,-0.097022,0.014510,0.051923,-0.028221,0.006496,0.002341,0.048999,0.166941,0.025602,0.110995,0.175857
9.591000,0.160000,-0.096088,0.015862,1.052537,-0.028816,0.005387,0.002366,0.054678,0.176267,0.033699,-0.038692,0.089739,-0.001249,0.000247,0.000485,1.000422,0.000000,0.000000,0.000000,0.004645,0.008981,0.007631,0.000000,0.000000,0.000000,-0.096335,0.015377,0.052115,-0.028816,0.005387,0.002366,0.050033,0.167286,0.026068,0.110602,0.176543
9.602000,0.171000,-0.095541,0.017625,1.052874,-0.029227,0.005334,0.002368,0.055192,0.179122,0.034574,-0.039414,0.103716,-0.000895,0.000364,0.000710,1.000611,0.000000,0.000000,0.000000,0.005997,0.011478,0.009580,0.000000,0.000000,0.000000,-0.095905,0.016915,0.052263,-0.029227,0.005334,0.002368,0.049195,0.167644,0.024994,0.110523,0.176492
9.610000,0.179000,-0.095119,0.017919,1.052962,-0.029429,0.005432,0.002374,0.055225,0.176988,0.034804,-0.041334,0.117846,-0.000610,0.000364,0.000710,1.000611,0.000000,0.000000,0.000000,0.005997,0.011478,0.009580,0.000000,0.000000,0.000000,-0.095483,0.017209,0.052351,-0.029429,0.005432,0.002374,0.049228,0.165510,0.025224,0.110244,0.174508
9.620000,0.189000,-0.094424,0.018783,1.053161,-0.030013,0.005829,0.002383,0.056262,0.177405,0.035350,-0.039936,0.138626,-0.000105,0.000505,0.000978,1.000833,0.000000,0.000000,0.000000,0.007439,0.014083,0.011524,0.000000,0.000000,0.000000,-0.094929,0.017805,0.052328,-0.030013,0.005829,0.002383,0.048823,0.163322,0.023826,0.109849,0.172120
