t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
9.102000,0.000000,-0.093984,0.014759,1.057104,-0.022649,0.005666,0.002231,0.046470,0.159552,0.023378,0.002026,0.076782,-0.002026,0.000045,0.000001,1.002850,0.000000,0.000000,0.000000,0.004774,0.000086,0.150000,0.000000,0.000000,0.000000,-0.094029,0.014758,0.054254,-0.022649,0.005666,0.002231,0.041696,0.159466,-0.126622,0.109557,0.207849
9.110000,0.008000,-0.093519,0.016355,1.057338,-0.022629,0.006434,0.002193,0.047023,0.161782,0.023673,-0.001158,0.154349,-0.002840,0.000045,0.000001,1.002850,0.000000,0.000000,0.000000,0.004774,0.000086,0.150000,0.000000,0.000000,0.000000,-0.093564,0.016354,0.054488,-0.022629,0.006434,0.002193,0.042249,0.161696,-0.126327,0.109502,0.209497
9.121000,0.019000,-0.093227,0.015850,1.057075,-0.022359,0.005385,0.002207,0.046879,0.157100,0.022519,0.002686,0.071225,-0.001798,0.000045,0.000001,1.002850,0.000000,0.000000,0.000000,0.004774,0.000086,0.150000,0.000000,0.000000,0.000000,-0.093272,0.015849,0.054225,-0.022359,0.005385,0.002207,0.042105,0.157014,-0.127481,0.109047,0.206586
9.130000,0.028000,-0.092664,0.016942,1.057126,-0.022407,0.006112,0.002178,0.047837,0.158386,0.042886,-0.010258,0.158345,-0.002389,0.000045,0.000001,1.002850,0.000000,0.000000,0.000000,0.004774,0.000086,0.150000,0.000000,0.000000,0.000000,-0.092709,0.016941,0.054276,-0.022407,0.006112,0.002178,0.043063,0.158300,-0.107114,0.108756,0.195925
9.141000,0.039000,-0.092132,0.017863,1.057391,-0.022335,0.005139,0.002191,0.048623,0.158999,0.063285,-0.010426,0.079953,-0.001071,0.000181,0.000004,1.005700,0.000000,0.000000,0.000000,0.009543,0.000342,0.150000,0.000000,0.000000,0.000000,-0.092313,0.017859,0.051691,-0.022335,0.005139,0.002191,0.039080,0.158657,-0.086715,0.107297,0.184983
9.152000,0.050000,-0.091619,0.018713,1.057839,-0.022405,0.005068,0.002198,0.049292,0.159284,0.081411,-0.020766,0.087611,-0.000664,0.000181,0.000004,1.005700,0.000000,0.000000,0.000000,0.009543,0.000342,0.150000,0.000000,0.000000,0.000000,-0.091800,0.018709,0.052139,-0.022405,0.005068,0.002198,0.039749,0.158942,-0.068589,0.107218,0.177615
9.161000,0.059000,-0.091114,0.019534,1.058435,-0.022550,0.005010,0.002208,0.049899,0.159460,0.099442,-0.029357,0.091041,-0.000274,0.000422,0.000015,1.008700,0.000000,0.000000,0.000000,0.014551,0.000796,0.150000,0.000000,0.000000,0.000000,-0.091536,0.019519,0.049735,-0.022550,0.005010,0.002208,0.035348,0.158664,-0.050558,0.105988,0.170235
9.171000,0.069000,-0.090610,0.020340,1.059189,-0.022778,0.005017,0.002220,0.050450,0.159487,0.112399,-0.033521,0.124888,-0.000413,0.000422,0.000015,1.008700,0.000000,0.000000,0.000000,0.014551,0.000796,0.150000,0.000000,0.000000,0.000000,-0.091032,0.020325,0.050489,-0.022778,0.005017,0.002220,0.035899,0.158691,-0.037601,0.106062,0.166989
9.180000,0.078000,-0.090105,0.021935,1.060313,-0.023113,0.006265,0.002188,0.051005,0.162035,0.126063,-0.042879,0.240978,-0.001543,0.000763,0.000037,1.011700,0.000000,0.000000,0.000000,0.019541,0.001439,0.150000,0.000000,0.000000,0.000000,-0.090868,0.021898,0.048613,-0.023113,0.006265,0.002188,0.031464,0.160596,-0.023937,0.105355,0.165391
9.190000,0.088000,-0.089922,0.021556,1.060536,-0.023047,0.005326,0.002212,0.050345,0.157688,0.132674,-0.037611,0.139936,-0.000098,0.000763,0.000037,1.011700,0.000000,0.000000,0.000000,0.019541,0.001439,0.150000,0.000000,0.000000,0.000000,-0.090685,0.021519,0.048836,-0.023047,0.005326,0.002212,0.030804,0.156249,-0.017326,0.105223,0.160196
