t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
8.282000,0.012000,14.926976,-0.000002,-0.000001,-0.000000,660.707543,660.706821,660.706919,660.706890,-1.187721,-0.000003,-0.000002,-0.000000,1.399697,0.000001,0.000000,0.000000,14.926976,-0.000002,-0.000001,-0.000000,1.000000,0.014605,0.014107,1.000000,0.000000,-0.000001,0.466566
8.303000,0.033000,14.931445,-0.000218,0.000159,-0.000000,660.802026,660.810143,660.755755,660.855769,-1.183215,-0.000219,0.000158,-0.000000,1.399659,0.000001,0.000001,0.000000,14.931445,-0.000218,0.000159,-0.000000,1.000000,0.014399,0.014000,1.000000,0.000000,-0.000001,0.466553
8.324000,0.054000,14.900016,-0.000786,0.000598,-0.000000,660.091318,660.129174,659.925248,660.294674,-1.214582,-0.000787,0.000597,-0.000000,1.399598,0.000001,0.000001,0.000000,14.900016,-0.000786,0.000598,-0.000000,1.000000,0.014682,0.014752,1.000000,0.000000,-0.000000,0.466533
8.345000,0.075000,14.912099,-0.002713,0.002172,-0.000000,660.293763,660.461750,659.721283,661.033348,-1.202429,-0.002711,0.002170,-0.000000,1.399528,-0.000002,0.000002,0.000000,14.912099,-0.002713,0.002172,-0.000000,1.000000,0.013675,0.014460,1.000000,0.000001,0.000001,0.466509
8.363000,0.093000,14.976590,-0.001876,0.001639,-0.000003,661.724162,661.886619,661.326917,662.278530,-1.137903,-0.001872,0.001636,-0.000003,1.399493,-0.000004,0.000003,0.000000,14.976590,-0.001876,0.001639,-0.000003,1.000000,0.012635,0.012949,1.000000,0.000002,0.000002,0.466498
8.382000,0.112000,14.960471,-0.002541,0.002278,-0.000039,661.341758,661.582837,660.778980,662.087412,-1.153980,-0.002532,0.002272,-0.000039,1.399451,-0.000009,0.000006,0.000000,14.960471,-0.002541,0.002278,-0.000039,1.000000,0.012558,0.013318,1.000000,0.000003,0.000005,0.466484
8.402000,0.132000,14.909661,-0.002680,0.002621,-0.000038,660.173005,660.502232,659.580974,661.037799,-1.204721,-0.002662,0.002611,-0.000038,1.399381,-0.000018,0.000010,0.000000,14.909661,-0.002680,0.002621,-0.000038,1.000000,0.012953,0.014515,1.000000,0.000005,0.000009,0.466460
8.422000,0.152000,14.977445,-0.002978,0.003070,-0.000045,661.630345,662.048720,660.971620,662.640320,-1.136904,-0.002948,0.003053,-0.000045,1.399348,-0.000031,0.000017,0.000000,14.977445,-0.002978,0.003070,-0.000045,1.000000,0.011510,0.012927,1.000000,0.000008,0.000015,0.466449
8.442000,0.172000,14.987096,-0.002965,0.003312,-0.000034,661.797233,662.300404,661.149028,662.897016,-1.127224,-0.002914,0.003286,-0.000034,1.399320,-0.000050,0.000027,0.000000,14.987096,-0.002965,0.003312,-0.000034,1.000000,0.011018,0.012708,1.000000,0.000013,0.000025,0.466440
8.462000,0.192000,15.003785,-0.003631,0.003977,-0.000024,662.119569,662.707544,661.338460,663.451599,-1.110522,-0.003553,0.003936,-0.000024,1.399307,-0.000078,0.000041,0.000000,15.003785,-0.003631,0.003977,-0.000024,1.000000,0.010595,0.012335,1.000000,0.000021,0.000039,0.466436
8.483000,0.213000,14.943191,-0.002593,0.003271,-0.000005,660.784212,661.351079,660.233853,661.892889,-1.171076,-0.002477,0.003210,-0.000005,1.399267,-0.000116,0.000061,0.000000,14.943191,-0.002593,0.003271,-0.000005,1.000000,0.011346,0.013716,1.000000,0.000030,0.000058,0.466422
8.503000,0.233000,15.018446,-0.003921,0.004509,-0.000001,662.375280,663.081798,661.549721,663.904128,-1.095832,-0.003754,0.004422,-0.000001,1.399279,-0.000167,0.000087,0.000000,15.018446,-0.003921,0.004509,-0.000001,1.000000,0.010403,0.012012,1.000000,0.000044,0.000083,0.466426
8.522000,0.252000,15.021791,-0.002147,0.003465,0.000007,662.437147,663.162060,661.990262,663.617724,-1.092509,-0.001916,0.003345,0.000007,1.399300,-0.000231,0.000121,0.000000,15.021791,-0.002147,0.003465,0.000007,1.000000,0.010594,0.011937,1.000000,0.000060,0.000115,0.466433
8.542000,0.272000,15.019198,-0.001242,0.002874,0.000007,662.385341,663.099419,662.128661,663.365352,-1.095139,-0.000931,0.002710,0.000007,1.399337,-0.000311,0.000163,0.000000,15.019198,-0.001242,0.002874,0.000007,1.000000,0.011144,0.011994,1.000000,0.000082,0.000156,0.466446
