t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.112000,0.012000,14.874236,-0.054264,0.453644,-0.006727,586.191006,730.014418,567.679976,735.638646,-1.683121,0.515772,-0.133211,-0.006727,1.842357,-0.570036,0.586855,0.000000,14.874236,-0.054264,0.453644,-0.006727,1.000000,0.285985,0.056710,1.000000,0.292985,0.285473,0.614119
7.128000,0.028000,14.932570,-0.078743,0.634952,-0.008750,555.775942,756.992368,528.045534,765.527954,-1.622242,0.492294,0.044751,-0.008750,1.839811,-0.571037,0.590201,0.000000,14.932570,-0.078743,0.634952,-0.008750,1.000000,0.270788,0.050760,1.000000,0.294650,0.285983,0.613270
7.143000,0.043000,14.881146,-0.021699,0.418086,-0.006518,589.227495,727.703165,578.873046,727.281977,-1.671089,0.550254,-0.175425,-0.006518,1.837235,-0.571953,0.593511,0.000000,14.881146,-0.021699,0.418086,-0.006518,1.000000,0.284931,0.061285,1.000000,0.296301,0.286447,0.612412
7.161000,0.061000,14.926862,-0.073957,0.673149,-0.010766,548.084627,763.648705,519.425368,769.911052,-1.622812,0.498865,0.076312,-0.010766,1.834674,-0.572822,0.596837,0.000000,14.926862,-0.073957,0.673149,-0.010766,1.000000,0.260989,0.051816,1.000000,0.297947,0.286902,0.611558
7.183000,0.083000,14.952928,-0.062792,0.626773,-0.011014,556.912805,758.399964,531.448564,762.503153,-1.594187,0.510882,0.026622,-0.011014,1.832116,-0.573674,0.600151,0.000000,14.952928,-0.062792,0.626773,-0.011014,1.000000,0.257466,0.051597,1.000000,0.299592,0.287342,0.610705
7.203000,0.103000,14.932447,-0.019941,0.386902,-0.008665,597.039592,724.829993,585.540118,722.553173,-1.612088,0.554528,-0.216550,-0.008665,1.829535,-0.574470,0.603453,0.000000,14.932447,-0.019941,0.386902,-0.008665,1.000000,0.285580,0.061435,1.000000,0.301238,0.287747,0.609845
7.222000,0.122000,14.967232,-0.065309,0.621047,-0.012896,559.537566,758.228778,531.902304,761.532001,-1.574742,0.509941,0.014254,-0.012896,1.826974,-0.575249,0.606793,0.000000,14.967232,-0.065309,0.621047,-0.012896,1.000000,0.255092,0.050839,1.000000,0.302892,0.288156,0.608991
7.243000,0.143000,14.967203,-0.040276,0.523504,-0.012058,575.455866,745.670835,555.641436,744.935534,-1.572206,0.535745,-0.086625,-0.012058,1.824409,-0.576022,0.610129,0.000000,14.967203,-0.040276,0.523504,-0.012058,1.000000,0.268024,0.054186,1.000000,0.304555,0.288550,0.608136
7.263000,0.163000,14.935556,-0.003959,0.310271,-0.008327,609.428669,714.341073,602.137837,709.142008,-1.601265,0.572797,-0.303194,-0.008327,1.821821,-0.576756,0.613464,0.000000,14.935556,-0.003959,0.310271,-0.008327,1.000000,0.309480,0.067650,1.000000,0.306229,0.288912,0.607274
7.282000,0.182000,14.961902,-0.052586,0.554576,-0.011681,570.564871,748.968211,547.770937,750.779688,-1.572348,0.524901,-0.062283,-0.011681,1.819250,-0.577487,0.616859,0.000000,14.961902,-0.052586,0.554576,-0.011681,1.000000,0.270318,0.052676,1.000000,0.307922,0.289284,0.606417
7.302000,0.202000,14.962704,-0.035512,0.496399,-0.010129,579.272609,741.265576,562.371875,740.959522,-1.568974,0.542706,-0.123880,-0.010129,1.816678,-0.578217,0.620279,0.000000,14.962704,-0.035512,0.496399,-0.010129,1.000000,0.284090,0.055615,1.000000,0.309635,0.289649,0.605559
7.323000,0.223000,14.978273,-0.018936,0.356003,-0.006543,603.010952,720.294028,593.526700,719.316454,-1.550842,0.560022,-0.267786,-0.006543,1.814115,-0.578958,0.623788,0.000000,14.978273,-0.018936,0.356003,-0.006543,1.000000,0.331079,0.062589,1.000000,0.311405,0.290005,0.604705
7.349000,0.249000,14.919508,-0.022415,0.389296,-0.007057,595.934017,724.136044,585.100298,723.470012,-1.607008,0.557235,-0.237979,-0.007057,1.811516,-0.579650,0.627275,0.000000,14.919508,-0.022415,0.389296,-0.007057,1.000000,0.315717,0.062544,1.000000,0.313162,0.290339,0.603839
7.364000,0.264000,14.973026,-0.039180,0.463257,-0.007063,585.151155,735.013166,570.028067,737.525467,-1.550929,0.541202,-0.167657,-0.007063,1.808955,-0.580382,0.630913,0.000000,14.973026,-0.039180,0.463257,-0.007063,1.000000,0.328566,0.056160,1.000000,0.314994,0.290693,0.602985
7.382000,0.282000,14.912656,-0.038521,0.608395,-0.008060,555.299074,756.128096,538.651599,757.778150,-1.608692,0.542524,-0.026139,-0.008060,1.806348,-0.581045,0.634534,0.000000,14.912656,-0.038521,0.608395,-0.008060,1.000000,0.301240,0.055387,1.000000,0.316810,0.291021,0.602116
7.404000,0.304000,14.909822,-0.039588,0.589727,-0.007851,559.039771,753.121589,542.411646,755.116247,-1.608915,0.542127,-0.048481,-0.007851,1.803737,-0.581715,0.638208,0.000000,14.909822,-0.039588,0.589727,-0.007851,1.000000,0.311380,0.055517,1.000000,0.318652,0.291353,0.601246
7.422000,0.322000,14.907980,-0.030235,0.559157,-0.008343,564.158339,749.543362,549.643017,749.476963,-1.608137,0.552144,-0.082786,-0.008343,1.801118,-0.582380,0.641943,0.000000,14.907980,-0.030235,0.559157,-0.008343,1.000000,0.326519,0.057040,1.000000,0.320526,0.291680,0.600373
7.443000,0.343000,14.913289,-0.023966,0.505557,-0.008869,574.333335,742.330124,561.203711,740.723771,-1.600205,0.559084,-0.140187,-0.008869,1.798494,-0.583050,0.645743,0.000000,14.913289,-0.023966,0.505557,-0.008869,1.000000,0.345562,0.058837,1.000000,0.322436,0.292007,0.599498
7.463000,0.363000,14.921000,-0.018794,0.455603,-0.009180,583.734411,735.473223,571.829286,732.653142,-1.589870,0.564938,-0.194010,-0.009180,1.795870,-0.583732,0.649612,0.000000,14.921000,-0.018794,0.455603,-0.009180,1.000000,0.364426,0.060965,1.000000,0.324384,0.292335,0.598623
7.484000,0.384000,14.922843,-0.000289,0.266256,-0.006629,616.144447,706.862285,611.063585,702.114410,-1.585403,0.584140,-0.387302,-0.006629,1.793245,-0.584429,0.653558,0.000000,14.922843,-0.000289,0.266256,-0.006629,1.000000,0.417547,0.074262,1.000000,0.326383,0.292656,0.597748
7.501000,0.401000,14.947207,-0.026654,0.472468,-0.009133,582.057519,737.809484,568.232753,736.518518,-1.558426,0.558480,-0.185125,-0.009133,1.790634,-0.585133,0.657593,0.000000,14.947207,-0.026654,0.472468,-0.009133,1.000000,0.381893,0.058912,1.000000,0.328416,0.292994,0.596878
7.527000,0.427000,15.000813,-0.022451,0.370197,-0.006359,601.242462,722.559921,591.046115,722.392994,-1.502270,0.563458,-0.291656,-0.006359,1.788083,-0.585910,0.661854,0.000000,15.000813,-0.022451,0.370197,-0.006359,1.000000,0.442085,0.062827,1.000000,0.330569,0.293359,0.596028
7.542000,0.442000,14.952104,-0.013236,0.345099,-0.005696,603.425772,718.308277,595.943354,716.824012,-1.548382,0.573414,-0.320962,-0.005696,1.785486,-0.586650,0.666062,0.000000,14.952104,-0.013236,0.345099,-0.005696,1.000000,0.427327,0.067160,1.000000,0.332694,0.293707,0.595162
7.561000,0.461000,14.955206,-0.035545,0.586972,-0.007555,560.153641,753.864320,544.846642,755.311871,-1.542696,0.551836,-0.083414,-0.007555,1.782901,-0.587381,0.670386,0.000000,14.955206,-0.035545,0.586972,-0.007555,1.000000,0.403496,0.054953,1.000000,0.334863,0.294066,0.594300
7.583000,0.483000,14.969319,-0.029306,0.560839,-0.006811,564.667510,750.555947,551.691697,751.359473,-1.526014,0.558835,-0.113979,-0.006811,1.780333,-0.588141,0.674817,0.000000,14.969319,-0.029306,0.560839,-0.006811,1.000000,0.424567,0.055821,1.000000,0.337091,0.294435,0.593444
7.602000,0.502000,14.944868,-0.016277,0.581964,-0.007851,558.614789,754.796182,547.930555,752.484239,-1.547886,0.572596,-0.097379,-0.007851,1.777755,-0.588873,0.679343,0.000000,14.944868,-0.016277,0.581964,-0.007851,1.000000,0.431420,0.057701,1.000000,0.339353,0.294803,0.592585
7.622000,0.522000,14.920968,0.010488,0.360188,-0.006241,597.299859,722.518421,594.890077,716.057325,-1.569198,0.600102,-0.323750,-0.006241,1.775166,-0.589614,0.683938,0.000000,14.920968,0.010488,0.360188,-0.006241,1.000000,0.477728,0.071121,1.000000,0.341663,0.295162,0.591722
7.642000,0.542000,14.966505,-0.019765,0.591458,-0.009565,558.416161,756.885071,545.383926,754.063590,-1.521108,0.570625,-0.097215,-0.009565,1.772612,-0.590390,0.688673,0.000000,14.966505,-0.019765,0.591458,-0.009565,1.000000,0.460940,0.056653,1.000000,0.344029,0.295554,0.590871
7.661000,0.561000,14.967736,-0.008805,0.515866,-0.009467,572.099684,746.580416,562.188968,741.732008,-1.517330,0.582396,-0.177627,-0.009467,1.770066,-0.591201,0.693493,0.000000,14.967736,-0.008805,0.515866,-0.009467,1.000000,0.484399,0.060105,1.000000,0.346445,0.295953,0.590022
7.684000,0.584000,14.934672,0.009141,0.308503,-0.007049,607.747932,714.864901,604.449429,708.016196,-1.547834,0.601145,-0.389886,-0.007049,1.767506,-0.592004,0.698390,0.000000,14.934672,0.009141,0.308503,-0.007049,1.000000,0.529774,0.075302,1.000000,0.348908,0.296340,0.589169
7.702000,0.602000,14.945993,-0.013855,0.545235,-0.010486,566.773106,750.446678,554.650890,745.868717,-1.533970,0.578959,-0.158185,-0.010486,1.764962,-0.592814,0.703419,0.000000,14.945993,-0.013855,0.545235,-0.010486,1.000000,0.506041,0.059563,1.000000,0.351421,0.296750,0.588321
7.725000,0.625000,15.005967,-0.009170,0.522446,-0.009498,571.839841,748.295001,561.808900,743.505159,-1.471543,0.584571,-0.186300,-0.009498,1.762510,-0.593740,0.708746,0.000000,15.005967,-0.009170,0.522446,-0.009498,1.000000,0.565608,0.059306,1.000000,0.354092,0.297206,0.587503
7.742000,0.642000,14.965503,-0.017309,0.539164,-0.009308,568.420874,749.194526,556.452722,746.061416,-1.509496,0.577298,-0.174842,-0.009308,1.759999,-0.594607,0.714006,0.000000,14.965503,-0.017309,0.539164,-0.009308,1.000000,0.540718,0.059179,1.000000,0.356718,0.297645,0.586666
7.763000,0.663000,14.924129,0.008683,0.325759,-0.006363,604.079911,717.071087,601.185366,710.826791,-1.548345,0.604168,-0.393568,-0.006363,1.757473,-0.595485,0.719327,0.000000,14.924129,0.008683,0.325759,-0.006363,1.000000,0.582942,0.075969,1.000000,0.359391,0.298072,0.585824
7.782000,0.682000,14.938036,0.003214,0.387094,-0.006902,593.745373,726.573877,589.084503,721.086141,-1.531928,0.599604,-0.337677,-0.006902,1.754964,-0.596390,0.724771,0.000000,14.938036,0.003214,0.387094,-0.006902,1.000000,0.590104,0.070828,1.000000,0.362122,0.298515,0.584988
7.806000,0.706000,14.966032,-0.004530,0.582281,-0.009495,558.323625,756.890175,549.225214,751.297188,-1.501450,0.592787,-0.148079,-0.009495,1.752481,-0.597316,0.730360,0.000000,14.966032,-0.004530,0.582281,-0.009495,1.000000,0.583931,0.059885,1.000000,0.364910,0.298988,0.584160
7.823000,0.723000,14.933618,0.014809,0.412901,-0.006995,587.390011,731.606408,585.369546,723.864373,-1.531367,0.613041,-0.323123,-0.006995,1.749985,-0.598231,0.736024,0.000000,14.933618,0.014809,0.412901,-0.006995,1.000000,0.614454,0.071478,1.000000,0.367743,0.299446,0.583328
7.841000,0.741000,14.948573,0.008028,0.466077,-0.007008,578.318801,739.398457,574.614526,733.019075,-1.513935,0.607196,-0.275739,-0.007008,1.747508,-0.599168,0.741817,0.000000,14.948573,0.008028,0.466077,-0.007008,1.000000,0.626578,0.067397,1.000000,0.370636,0.299921,0.582503
7.865000,0.765000,14.948403,0.003793,0.523272,-0.008090,568.043366,748.020102,562.333199,741.765280,-1.511637,0.603910,-0.224446,-0.008090,1.745040,-0.600118,0.747718,0.000000,14.948403,0.003793,0.523272,-0.008090,1.000000,0.632014,0.064365,1.000000,0.373574,0.300414,0.581680
