timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771069645599388224,0.0,0.0,0.0,0.0,0.0,0.11002332481653435,0.11,0.11
1771069645649683568,0.0,0.0,0.0,0.0,0.0,0.12002663423658592,0.12,0.12
1771069645699191257,0.0,0.0,0.0,0.0,0.0,0.1300279570667221,0.13,0.13
1771069645749858071,0.0,0.0,0.0,0.0,0.0,0.14002924262244354,0.14,0.14
1771069645799610421,0.0,0.0,0.0,0.0,0.0,0.15003048233763597,0.15000000000000002,0.15000000000000002
1771069645849724694,0.0,0.0,0.0,0.0,0.0,0.16003173736413517,0.16000000000000003,0.16000000000000003
1771069645899097739,0.0,0.0,0.0,0.0,0.0,0.17003295777277752,0.17000000000000004,0.17000000000000004
1771069645950018492,0.0,0.0,0.0,0.0,0.0,0.18003425088127242,0.18000000000000005,0.18000000000000005
1771069645999082635,0.0,0.0,0.0,0.0,0.0,0.19003545833922145,0.19000000000000006,0.19000000000000006
1771069646049472868,0.0,0.0,0.0,0.0,0.0,0.20003672520028362,0.20000000000000007,0.20000000000000007
1771069646099094732,0.0,0.0,0.0,0.0,0.0,0.2100379579002291,0.21000000000000008,0.21000000000000008
1771069646149521534,0.0,0.0,0.0,0.0,0.0,0.22003922763780995,0.22000000000000008,0.22000000000000008
1771069646199135403,0.0,0.0,0.0,0.0,0.0,0.2300404600833155,0.2300000000000001,0.2300000000000001
1771069646249429184,0.0,0.0,0.0,0.0,0.0,0.2400417234063428,0.2400000000000001,0.2400000000000001
1771069646299092186,0.0,0.0,0.0,0.0,0.0,0.2500429579117168,0.2500000000000001,0.2500000000000001
1771069646349846535,0.0,0.0,0.0,0.0,0.0,0.26004424356602013,0.2600000000000001,0.2600000000000001
1771069646399077713,0.0,0.0,0.0,0.0,0.0,0.270045458576657,0.27000000000000013,0.27000000000000013
1771069646449729719,0.0,0.0,0.0,0.0,0.0,0.28004673840860256,0.28000000000000014,0.28000000000000014
1771069646499381029,0.0,0.0,0.0,0.0,0.0,0.29004797306181346,0.29000000000000015,0.29000000000000015
1771069646549495773,0.0,0.0,0.0,0.0,0.0,0.30004922788909383,0.30000000000000016,0.30000000000000016
1771069646599073224,0.0,0.0,0.0,0.0,0.0,0.3100504579676552,0.31000000000000016,0.31000000000000016
1771069646649661339,0.0,0.0,0.0,0.0,0.0,0.320051735375474,0.3200000000000002,0.3200000000000002
1771069646699070433,0.0,0.0,0.0,0.0,0.0,0.330052958440683,0.3300000000000002,0.3300000000000002
1771069646749925802,0.0,0.0,0.0,0.0,0.0,0.3400542484915125,0.3400000000000002,0.3400000000000002
1771069646799084614,0.0,0.0,0.0,0.0,0.0,0.3500554602758029,0.3500000000000002,0.3500000000000002
1771069646849740066,0.0,0.0,0.0,0.0,0.0,0.3600567401310172,0.3600000000000002,0.3600000000000002
1771069646899084508,0.0,0.0,0.0,0.0,0.0,0.3700579602413396,0.3700000000000002,0.3700000000000002
1771069646949279783,0.0,0.0,0.0,0.0,0.0,0.3800592182913115,0.3800000000000002,0.3800000000000002
1771069646998976599,0.0,0.0,0.0,0.0,0.0,0.39006045417685187,0.39000000000000024,0.39000000000000024
1771069647049479584,0.0,0.0,0.0,0.0,0.0,0.4000617277287974,0.40000000000000024,0.40000000000000024
1771069647099010548,0.0,0.0,0.0,0.0,0.0,0.4100629564030177,0.41000000000000025,0.41000000000000025
1771069647149709091,0.0,0.0,0.0,0.0,0.0,0.4200642390946501,0.42000000000000026,0.42000000000000026
1771069647199010733,1.1543059473751915e-06,0.0,0.0,0.0004900001878200862,-0.005040005503596944,0.43006545730473633,0.43000000000000027,0.43000000000000027
1771069647249681274,2.4853296787934744e-05,-1.5111520668057366e-09,-0.0001278555111484764,2.231894500436107e-05,-0.0005971099522615792,0.44006673817603936,0.4400000002650836,0.4400031295661375
1771069647299547158,2.476186515132927e-05,-1.4149927014820505e-09,-0.00010799010428449654,-0.0004834391398471285,0.004912234834076568,0.4500679830944636,0.45000000028941467,0.45000684648125544
1771069647349912324,1.5219517739931108e-06,6.099969599364123e-12,-3.629384558879334e-07,-2.2020096815075904e-05,0.0005819724413355905,0.4600692504005115,0.46000000001245345,0.46001069787038
1771069647399054304,4.891844492889675e-07,2.7222611510024692e-11,1.1993302956440046e-05,-1.0029900845402067e-06,6.894864230117296e-05,0.47007046043548084,0.4700000000125398,0.47001439484126295
