timestamp,omega_z,accel_x,accel_y,accel_z
1.771069645548467e+18,0.0,0.23104046285152435,0.11671733111143112,10.164583206176758
1.7710696455986452e+18,0.0,0.21607670187950134,0.15682020783424377,10.183736801147461
1.7710696456484183e+18,0.0,0.19572599232196808,0.12270283699035645,10.135852813720703
1.7710696456984294e+18,0.0,0.20709843933582306,0.12210428714752197,10.163386344909668
1.7710696457484145e+18,0.0,0.2124854028224945,0.104147769510746,10.190918922424316
1.771069645798397e+18,0.0,0.1951274424791336,0.12868833541870117,10.15261173248291
1.7710696458484132e+18,0.0,0.23403321206569672,0.08439560979604721,10.186729431152344
1.771069645898396e+18,0.0,0.2148796021938324,0.12389993667602539,10.196905136108398
1.7710696459484163e+18,0.0,0.19871874153614044,0.15263035893440247,10.160991668701172
1.7710696459984195e+18,0.0,0.19812019169330597,0.10474631935358047,10.178948402404785
1.7710696460484088e+18,0.0,0.19931729137897491,0.15801730751991272,10.219051361083984
1.7710696460984056e+18,0.0,0.16519992053508759,0.12988543510437012,10.192116737365723
1.7710696461484111e+18,0.0,0.23822306096553802,0.12749123573303223,10.186729431152344
1.7710696461984054e+18,0.0,0.1999158412218094,0.13287819921970367,10.187328338623047
1.7710696462484096e+18,0.0,0.21368250250816345,0.11971008032560349,10.173561096191406
1.7710696462984143e+18,0.0,0.20231004059314728,0.1430535465478897,10.178349494934082
1.7710696463484122e+18,0.0,0.2041056901216507,0.11432313174009323,10.152013778686523
1.7710696463984876e+18,0.0,0.22685061395168304,0.09576806426048279,10.169970512390137
1.7710696464484106e+18,0.0,0.228047713637352,0.08858545869588852,10.152013778686523
1.7710696464984315e+18,0.0,0.23283611238002777,0.09935937076807022,10.175955772399902
1.7710696465484147e+18,0.0,0.18794482946395874,0.11911153048276901,10.165780067443848
1.771069646598413e+18,0.0,0.20769698917865753,0.1304839849472046,10.181342124938965
1.7710696466484124e+18,0.0,0.2454056739807129,0.09277531504631042,10.140641212463379
1.7710696466983962e+18,0.0,0.18614917993545532,0.12090718746185303,10.183736801147461
1.7710696467484972e+18,0.0,0.2256534993648529,0.1346738487482071,10.163984298706055
1.7710696467983944e+18,0.0,0.2148796021938324,0.10833762586116791,10.188525199890137
1.7710696468487642e+18,0.0,0.19393032789230347,0.14065934717655182,10.183736801147461
1.771069646898404e+18,0.0,0.20350714027881622,0.1364694982767105,10.158597946166992
1.7710696469483574e+18,0.0,0.19572599232196808,0.1412578970193863,10.207079887390137
1.7710696469984136e+18,0.0,0.24660277366638184,0.10594342648983002,10.198101997375488
1.7710696470484134e+18,0.0,0.20470423996448517,0.1215057373046875,10.155006408691406
1.7710696470984192e+18,0.0,0.19871874153614044,0.11851298063993454,10.130465507507324
1.7710696471484068e+18,0.0,0.22445639967918396,0.10235211998224258,10.163386344909668
1.771069647198425e+18,0.0,0.19692309200763702,0.14006079733371735,10.190918922424316
1.7710696472484127e+18,0.0,0.19213467836380005,0.1173158809542656,10.1753568649292
1.7710696472984525e+18,0.0,0.2041056901216507,0.11611878126859665,10.193912506103516
1.7710696473484221e+18,0.0,0.18914192914962769,0.14604629576206207,10.126276016235352
1.7710696473984e+18,0.0,0.22206220030784607,0.12868833541870117,10.205284118652344
1.7710696474483464e+18,0.0,0.22505494952201843,0.06763619929552078,10.169371604919434
1.7710696474983383e+18,0.0,0.19871874153614044,0.15263035893440247,10.172364234924316
1.771069647548355e+18,0.0,0.19931729137897491,0.1364694982767105,10.198101997375488
1.7710696475983887e+18,0.0,0.19153612852096558,0.12509703636169434,10.185532569885254
1.7710696476484065e+18,0.0,0.18375498056411743,0.16400282084941864,10.193313598632812
1.7710696476983386e+18,0.0,0.18136078119277954,0.1430535465478897,10.169970512390137
1.771069647748345e+18,0.0,0.2364274114370346,0.12689268589019775,10.188525199890137
1.7710696477984148e+18,0.0,0.2190694510936737,0.12509703636169434,10.203489303588867
1.7710696478484127e+18,0.0,0.18734627962112427,0.13946224749088287,10.178349494934082
1.7710696478984963e+18,0.0,0.20470423996448517,0.13527239859104156,10.201693534851074
1.7710696479483359e+18,0.0,0.18495208024978638,0.14185644686222076,10.162787437438965
1.7710696479985398e+18,0.0,0.208295539021492,0.090979665517807,10.17416000366211
1.7710696480484221e+18,0.0,0.208295539021492,0.11192892491817474,10.161590576171875
1.7710696480989524e+18,0.0,0.2190694510936737,0.09576806426048279,10.17416000366211
1.7710696481483955e+18,0.0,0.2190694510936737,0.104147769510746,10.168174743652344
1.7710696481984243e+18,0.0,0.21128830313682556,0.1412578970193863,10.196905136108398
1.7710696482484209e+18,0.0,0.19153612852096558,0.1346738487482071,10.179547309875488
1.7710696482983506e+18,0.0,0.20949263870716095,0.104147769510746,10.19151782989502
1.7710696483484206e+18,0.0,0.20470423996448517,0.12270283699035645,10.160991668701172
1.771069648398409e+18,0.0,0.1951274424791336,0.13108253479003906,10.155006408691406
1.7710696484484045e+18,0.0,0.23104046285152435,0.08379705995321274,10.159794807434082
1.7710696484984092e+18,0.0,0.2059013396501541,0.11013327538967133,10.16637897491455
1.771069648548376e+18,0.0,0.20530278980731964,0.10714052617549896,10.183736801147461
1.7710696485984115e+18,-0.004256799817085266,0.21607670187950134,0.1215057373046875,10.178948402404785
1.7710696486484268e+18,-0.01383460033684969,0.22206220030784607,0.05386953800916672,10.154407501220703
1.7710696486984015e+18,-0.029797600582242012,0.31842881441116333,0.0802057534456253,10.218452453613281
1.7710696487484168e+18,0.0,0.3423708379268646,0.05925649031996727,10.180145263671875
1.771069648798416e+18,0.01383460033684969,0.13108253479003906,0.14724339544773102,10.133458137512207
1.7710696488484216e+18,0.025540800765156746,0.1777694672346115,0.17896656692028046,10.111910820007324
1.7710696488984064e+18,0.0063852001912891865,0.17956513166427612,0.1173158809542656,10.126276016235352
1.7710696489484186e+18,0.0,0.16819266974925995,0.11192892491817474,10.162188529968262
1.7710696489984312e+18,0.0063852001912891865,0.23702596127986908,0.1173158809542656,10.16877269744873
1.7710696490484027e+18,0.009577799588441849,0.2825157940387726,0.13826514780521393,10.229825019836426
1.7710696490984233e+18,0.014898800291121006,0.03172317147254944,0.18914192914962769,10.162188529968262
1.7710696491483684e+18,0.0,0.0933738648891449,0.07242459803819656,10.16637897491455
1.7710696491984008e+18,-0.007449400145560503,0.1885433793067932,0.10235211998224258,10.131064414978027
1.771069649248519e+18,0.008513599634170532,0.16759411990642548,0.09576806426048279,10.181941032409668
1.7710696492984064e+18,0.0,0.25019407272338867,0.1496376097202301,10.124480247497559
1.771069649348355e+18,0.017027199268341064,0.5021837949752808,0.090979665517807,10.197503089904785
1.7710696493984008e+18,0.014898800291121006,0.09935937076807022,0.13347674906253815,10.193912506103516
1.7710696494484024e+18,0.005320999771356583,0.04369417950510979,0.1149216815829277,10.154407501220703
1.7710696494986511e+18,0.0,0.23044191300868988,0.10115502029657364,10.141240119934082
1.7710696495483387e+18,0.0,0.25079262256622314,0.07960720360279083,10.175955772399902
1.7710696495990016e+18,0.010641999542713165,0.22086510062217712,0.1909375786781311,10.229227066040039
1.771069649648415e+18,0.011706200428307056,0.29867666959762573,0.14903905987739563,10.171167373657227
1.771069649698429e+18,0.0,0.17058686912059784,0.10714052617549896,10.217255592346191
1.7710696497484268e+18,-0.011706200428307056,0.17178396880626678,0.008978256024420261,10.195109367370605
1.7710696497983355e+18,0.004256799817085266,0.33698388934135437,0.0293289702385664,10.19271469116211
1.771069649848421e+18,0.010641999542713165,0.15322890877723694,0.1280897855758667,10.179547309875488
1.771069649898341e+18,0.0,-0.04848258197307587,0.09038111567497253,10.141240119934082
1.7710696499483497e+18,0.008513599634170532,0.32261866331100464,0.22206220030784607,10.266336441040039
1.7710696499983378e+18,0.0,0.18375498056411743,0.3890577554702759,10.178349494934082
1.7710696500484122e+18,0.009577799588441849,0.29209259152412415,0.17717091739177704,10.264540672302246
1.7710696500983972e+18,0.0063852001912891865,0.17058686912059784,0.10654197633266449,10.67634391784668
1.7710696501484204e+18,0.0,0.33698388934135437,0.08259996026754379,10.154407501220703
1.7710696501983496e+18,0.01809139922261238,0.42197805643081665,0.12868833541870117,10.200495719909668
1.7710696502483474e+18,0.0,0.10714052617549896,0.16220715641975403,10.213066101074219
1.7710696502984896e+18,-0.004256799817085266,0.45250412821769714,0.06763619929552078,10.284892082214355
1.7710696503484214e+18,0.012770400382578373,0.3321954905986786,0.14484919607639313,10.250175476074219
1.7710696503984271e+18,0.009577799588441849,0.18495208024978638,0.12629413604736328,10.13166332244873
1.7710696504484214e+18,-0.008513599634170532,0.16998831927776337,0.243011474609375,10.183736801147461
1.7710696504984177e+18,0.0063852001912891865,0.2861070930957794,0.1364694982767105,10.150816917419434
1.7710696505484925e+18,0.0,0.22864626348018646,0.2124854028224945,10.284892082214355
1.7710696505983918e+18,0.0,0.11192892491817474,0.04189852997660637,10.253169059753418
1.7710696506484598e+18,-0.012770400382578373,0.002394201699644327,0.09935937076807022,10.181941032409668
1.7710696506983534e+18,-0.011706200428307056,0.325611412525177,0.20889408886432648,10.153809547424316
1.7710696507484132e+18,0.0063852001912891865,0.1280897855758667,0.1173158809542656,10.268731117248535
1.771069650798335e+18,-0.011706200428307056,0.2059013396501541,0.1843535304069519,10.269927978515625
1.7710696508484168e+18,0.008513599634170532,0.36152446269989014,0.11372458189725876,10.271124839782715
1.771069650898465e+18,-0.008513599634170532,0.09876082092523575,0.18076223134994507,10.13286018371582
1.7710696509483717e+18,-0.008513599634170532,0.4926069974899292,0.1280897855758667,10.13525390625
1.771069650998435e+18,-0.010641999542713165,-0.05027823522686958,0.15023615956306458,10.070012092590332
1.7710696510484137e+18,-0.010641999542713165,0.02693476900458336,0.10953472554683685,10.096348762512207
1.771069651098547e+18,-0.005320999771356583,0.19572599232196808,-0.019153613597154617,10.34833812713623
1.7710696511484326e+18,-0.010641999542713165,0.1412578970193863,0.23702596127986908,10.047266960144043
1.771069651198404e+18,-0.009577799588441849,0.4016273319721222,0.08738835901021957,10.277709007263184
1.771069651248355e+18,-0.009577799588441849,-0.08319851011037827,0.19273322820663452,9.996989250183105
1.7710696512983726e+18,0.0,0.7541735172271729,0.050876785069704056,10.383652687072754
1.7710696513484122e+18,-0.019155599176883698,0.22505494952201843,0.18315643072128296,10.202890396118164
1.7710696513983956e+18,-0.010641999542713165,0.025737667456269264,0.3824737071990967,10.14902114868164
1.77106965144841e+18,-0.041503798216581345,0.1430535465478897,-0.005985504016280174,10.511143684387207
1.7710696514984428e+18,-0.023412400856614113,0.6177040338516235,0.05506663769483566,9.658807754516602
1.7710696515484938e+18,0.0,0.10594342648983002,0.17477671802043915,10.016740798950195
1.771069651598394e+18,0.007449400145560503,-0.3232172131538391,0.45669397711753845,10.366294860839844
1.7710696516484262e+18,-0.025540800765156746,0.7930793166160583,-0.021547814831137657,10.095749855041504
