t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
7.350000,0.000000,0.000001,-0.000002,1.022125,-0.000000,-0.000000,0.000000,-0.000002,0.000004,0.067560,0.000000,0.000000,-0.000000,0.009500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000040,0.000000,0.000000,0.000000,-0.009499,-0.000002,0.022124,-0.000000,-0.000000,0.000000,-0.500002,0.000004,0.067520,0.024077,0.504540
7.360000,0.010000,0.000001,-0.000002,1.021576,-0.000000,-0.000000,0.000000,-0.000002,0.000004,0.065264,0.000000,0.000000,-0.000000,0.009500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000040,0.000000,0.000000,0.000000,-0.009499,-0.000002,0.021576,-0.000000,-0.000000,0.000000,-0.500002,0.000004,0.065224,0.023574,0.504238
7.370000,0.020000,0.000001,-0.000002,1.021841,-0.000000,0.000385,0.000000,0.000005,0.000004,0.065096,-0.000010,0.287770,-0.000000,0.009500,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000040,0.000000,0.000000,0.000000,-0.009499,-0.000002,0.021841,-0.000000,0.000385,0.000000,-0.499995,0.000004,0.065055,0.023817,0.504210
7.381000,0.031000,0.000001,-0.000002,1.022031,-0.000002,0.002176,0.000000,0.000066,0.000004,0.064708,-0.000126,0.438477,0.000000,0.019500,0.000000,1.000002,0.000000,0.000000,0.000000,0.500000,0.000000,0.000170,0.000000,0.000000,0.000000,-0.019499,-0.000002,0.022029,-0.000002,0.002176,0.000000,-0.499934,0.000004,0.064538,0.029419,0.504083
7.390000,0.040000,0.000003,-0.000002,1.022214,-0.000003,0.006596,0.000000,0.000346,0.000005,0.064688,-0.000122,0.596685,0.000000,0.019500,0.000000,1.000002,0.000000,0.000000,0.000000,0.500000,0.000000,0.000170,0.000000,0.000000,0.000000,-0.019497,-0.000002,0.022211,-0.000003,0.006596,0.000000,-0.499654,0.000005,0.064518,0.029555,0.503802
7.400000,0.050000,0.000010,-0.000002,1.022417,-0.000014,0.010220,-0.000000,0.001013,0.000006,0.064727,-0.000747,0.602069,0.000002,0.029500,0.000000,1.000008,0.000000,0.000000,0.000000,0.500000,0.000000,0.000388,0.000000,0.000000,0.000000,-0.029490,-0.000002,0.022409,-0.000014,0.010220,-0.000000,-0.498987,0.000006,0.064339,0.037038,0.503118
7.410000,0.060000,0.000020,-0.000002,1.023064,-0.000022,0.016240,-0.000000,0.002029,0.000007,0.066071,-0.000686,0.648467,0.000004,0.029500,0.000000,1.000008,0.000000,0.000000,0.000000,0.500000,0.000000,0.000388,0.000000,0.000000,0.000000,-0.029480,-0.000002,0.023056,-0.000022,0.016240,-0.000000,-0.497971,0.000007,0.065683,0.037426,0.502284
7.420000,0.070000,0.000051,-0.000002,1.022706,-0.000055,0.023937,-0.000000,0.003832,0.000011,0.064448,-0.002334,0.768961,0.000014,0.039500,0.000000,1.000018,0.000000,0.000000,0.000000,0.500000,0.000000,0.000694,0.000000,0.000000,0.000000,-0.039449,-0.000002,0.022687,-0.000055,0.023937,-0.000000,-0.496168,0.000011,0.063753,0.045508,0.500248
7.430000,0.080000,0.000089,-0.000002,1.023350,-0.000079,0.031627,-0.000000,0.006205,0.000016,0.065466,-0.001976,0.782129,0.000020,0.039500,0.000000,1.000018,0.000000,0.000000,0.000000,0.500000,0.000000,0.000694,0.000000,0.000000,0.000000,-0.039411,-0.000002,0.023332,-0.000079,0.031627,-0.000000,-0.493795,0.000016,0.064772,0.045800,0.498025
7.440000,0.090000,0.000152,-0.000002,1.023333,-0.000132,0.040449,-0.000001,0.009318,0.000025,0.064509,-0.003787,0.862359,0.000035,0.049500,0.000000,1.000036,0.000000,0.000000,0.000000,0.500000,0.000000,0.001089,0.000000,0.000000,0.000000,-0.049348,-0.000002,0.023297,-0.000132,0.040449,-0.000001,-0.490682,0.000025,0.063420,0.054571,0.494764
7.450000,0.100000,0.000255,-0.000001,1.023603,-0.000189,0.049461,-0.000002,0.013317,0.000039,0.064446,-0.004422,0.839628,0.000054,0.049500,0.000000,1.000036,0.000000,0.000000,0.000000,0.500000,0.000000,0.001089,0.000000,0.000000,0.000000,-0.049245,-0.000001,0.023567,-0.000189,0.049461,-0.000002,-0.486683,0.000039,0.063357,0.054594,0.490789
7.460000,0.110000,0.000407,-0.000001,1.023971,-0.000261,0.058738,-0.000003,0.018248,0.000058,0.064627,-0.005871,0.862650,0.000082,0.059500,0.000000,1.000062,0.000000,0.000000,0.000000,0.500000,0.000000,0.001570,0.000000,0.000000,0.000000,-0.059093,-0.000001,0.023908,-0.000261,0.058738,-0.000003,-0.481752,0.000058,0.063058,0.063747,0.485862
7.471000,0.121000,0.000709,0.000000,1.024520,-0.000360,0.067937,-0.000004,0.024726,0.000091,0.065418,-0.006775,0.787649,0.000127,0.059500,0.000000,1.000062,0.000000,0.000000,0.000000,0.500000,0.000000,0.001570,0.000000,0.000000,0.000000,-0.058791,0.000000,0.024457,-0.000360,0.067937,-0.000004,-0.475274,0.000091,0.063848,0.063675,0.479543
7.480000,0.130000,0.000956,0.000001,1.025174,-0.000427,0.075813,-0.000006,0.031471,0.000126,0.066437,-0.004324,0.674477,0.000134,0.070000,0.000000,1.000102,0.000000,0.000000,0.000000,0.500000,0.000000,0.002167,0.000000,0.000000,0.000000,-0.069044,0.000001,0.025072,-0.000427,0.075813,-0.000006,-0.468529,0.000126,0.064270,0.073455,0.472917
7.490000,0.140000,0.001433,0.000003,1.025694,-0.000582,0.084122,-0.000008,0.039779,0.000181,0.066749,-0.007406,0.633077,0.000178,0.070000,0.000000,1.000102,0.000000,0.000000,0.000000,0.500000,0.000000,0.002167,0.000000,0.000000,0.000000,-0.068567,0.000003,0.025592,-0.000582,0.084122,-0.000008,-0.460221,0.000181,0.064582,0.073187,0.464730
7.500000,0.150000,0.001831,0.000005,1.026361,-0.000657,0.090453,-0.000010,0.048108,0.000239,0.067421,-0.003444,0.499012,0.000165,0.079500,0.000000,1.000148,0.000000,0.000000,0.000000,0.500000,0.000000,0.002787,0.000000,0.000000,0.000000,-0.077669,0.000005,0.026213,-0.000657,0.090453,-0.000010,-0.451892,0.000239,0.064634,0.081973,0.456491
