metric,value
duration_s,9.990000000000002
n_state_samples,1000
n_ctrl_samples,499
trajectory_type,circle_2d
wind_x,0.0
wind_y,-4.0
wind_z,0.0
is_wind,True
rmse_x,0.18296480218300948
max_err_x,0.33126165887891545
rmse_y,0.05910256472338594
max_err_y,0.12018761993427772
rmse_z,0.07647350321223609
max_err_z,0.15658377074752483
rmse_3d,0.206923726740801
max_err_3d,0.3509392833341493
rmse_vx,0.24950020423154565
rmse_vy,0.10814135490385117
rmse_vz,0.07964515459231875
rmse_vel_3d,0.28335182230234207
settling_time_s,
ss_err_x,0.18474428750684324
ss_err_y,0.09069966603105635
ss_err_z,0.12419661401474726
ss_err_3d,0.25686263097952233
mean_thrust,14.76292250277432
max_thrust,16.151343022063283
min_thrust,13.321054498789861
thrust_dev,0.5836783935741213
rms_tau_phi,0.08042518046448
max_tau_phi,0.2584680162012919
rms_tau_theta,0.6279347677477415
max_tau_theta,1.0449671174708308
rms_tau_psi,0.013896766007082466
max_tau_psi,0.026332803201009815
mean_motor_util,43.17548004119121
max_motor_util,57.17537468621682
mean_util_r0,36.38180943982083
mean_util_r1,50.617789006127666
mean_util_r2,35.81903426368021
mean_util_r3,49.88328745513613
sat_events,0
sat_pct,0.0
ctrl_energy,2179.4572411046856
max_phi_deg,2.909872080880157
max_theta_deg,4.983749638028734
pct_within_linear,100.0
linearization_valid,True
ss_offset_x,-0.0016154344642170316
ss_offset_y,-0.09069966603105635
ss_offset_z,0.12419661401474726
wind_detected,True
has_mpc_debug,True
mpc_solve_ok,499
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,1.2911038499384173
cost_state_max,2.9959277997717275
cost_input_mean,0.06502016947678416
cost_input_max,0.15224995787544363
cost_total_mean,1.3561240194152016
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,1.5425874068353407
ui_thrust_rms,1.3830075155817685
ud_tau_phi_rms,0.5064598368625819
ui_tau_phi_rms,0.4782877381486697
ud_tau_theta_rms,0.39439753743502853
ui_tau_theta_rms,0.8958851507061962
ud_tau_psi_rms,0.013896766007082466
ui_tau_psi_rms,0.0
int_err_mag_final,0.575366507317279
int_err_mag_max,0.8690931739275196
