t,t_rel,thrust,tau_phi,tau_theta,tau_psi,w0,w1,w2,w3,ud_T,ud_phi,ud_theta,ud_psi,ui_T,ui_phi,ui_theta,ui_psi,ut_T,ut_phi,ut_theta,ut_psi,torque_scale,cost_state,cost_input,solve_ok,int_err_x,int_err_y,int_err_z
7.401000,0.010000,14.918996,0.000000,0.000001,-0.000000,660.530290,660.530544,660.530345,660.530475,-1.814902,0.000010,0.000005,-0.000000,2.018898,-0.000009,-0.000004,0.000000,14.918996,0.000000,0.000001,-0.000000,1.000000,0.030126,0.032939,1.000000,-0.000002,0.000005,0.672966
7.425000,0.034000,14.931783,-0.000365,0.000264,-0.000000,660.806879,660.819933,660.729938,660.896848,-1.800854,-0.000356,0.000268,-0.000000,2.017636,-0.000009,-0.000004,0.000000,14.931783,-0.000365,0.000264,-0.000000,1.000000,0.029678,0.032431,1.000000,-0.000002,0.000005,0.672545
7.441000,0.050000,14.881840,-0.001302,0.000970,-0.000000,659.679354,659.735383,659.404375,660.010211,-1.849480,-0.001293,0.000974,-0.000000,2.016320,-0.000010,-0.000004,0.000000,14.881840,-0.001302,0.000970,-0.000000,1.000000,0.031294,0.034206,1.000000,-0.000002,0.000005,0.672107
7.461000,0.070000,14.911581,-0.002075,0.001700,-0.000000,660.295524,660.436950,659.857737,660.874337,-1.818415,-0.002064,0.001703,-0.000000,2.014996,-0.000011,-0.000003,0.000000,14.911581,-0.002075,0.001700,-0.000000,1.000000,0.030243,0.033067,1.000000,-0.000002,0.000005,0.671665
7.482000,0.091000,14.962688,-0.004131,0.003224,-0.000002,661.384280,661.611113,660.512427,662.478363,-1.765994,-0.004118,0.003226,-0.000002,2.013682,-0.000013,-0.000002,0.000000,14.962688,-0.004131,0.003224,-0.000002,1.000000,0.028501,0.031190,1.000000,-0.000001,0.000007,0.671227
7.502000,0.111000,14.969695,-0.005402,0.004444,-0.000010,661.468403,661.842719,660.322941,662.970386,-1.757656,-0.005384,0.004443,-0.000010,2.012351,-0.000018,0.000000,0.000000,14.969695,-0.005402,0.004444,-0.000010,1.000000,0.028198,0.030898,1.000000,0.000000,0.000009,0.670784
7.525000,0.134000,14.954648,-0.005114,0.004791,-0.000013,661.047306,661.600705,659.959689,662.666054,-1.771346,-0.005088,0.004787,-0.000013,2.010994,-0.000027,0.000005,0.000000,14.954648,-0.005114,0.004791,-0.000013,1.000000,0.028614,0.031382,1.000000,0.000002,0.000013,0.670331
7.542000,0.151000,15.007495,-0.005213,0.005231,-0.000018,662.152780,662.833815,661.042547,663.914054,-1.717162,-0.005173,0.005219,-0.000018,2.009656,-0.000040,0.000012,0.000000,15.007495,-0.005213,0.005231,-0.000018,1.000000,0.026932,0.029492,1.000000,0.000006,0.000020,0.669885
7.565000,0.174000,14.966676,-0.004192,0.005086,-0.000015,661.166598,662.014081,660.272727,662.884039,-1.756597,-0.004131,0.005064,-0.000015,2.008273,-0.000061,0.000022,0.000000,14.966676,-0.004192,0.005086,-0.000015,1.000000,0.028305,0.030861,1.000000,0.000011,0.000030,0.669424
7.582000,0.191000,15.013056,-0.003141,0.004496,-0.000011,662.180006,663.046568,661.511284,663.697477,-1.708855,-0.003053,0.004459,-0.000011,2.006911,-0.000088,0.000036,0.000000,15.013056,-0.003141,0.004496,-0.000011,1.000000,0.026990,0.029205,1.000000,0.000018,0.000044,0.668970
7.601000,0.210000,15.035277,-0.004143,0.005422,-0.000008,662.617333,663.586919,661.740773,664.450026,-1.685274,-0.004017,0.005366,-0.000008,2.005551,-0.000126,0.000056,0.000000,15.035277,-0.004143,0.005422,-0.000008,1.000000,0.026541,0.028406,1.000000,0.000028,0.000063,0.668517
7.630000,0.239000,15.020832,-0.010723,0.010785,-0.000003,662.077880,663.485435,659.816558,665.729956,-1.698335,-0.010533,0.010695,-0.000003,2.004167,-0.000189,0.000089,0.000000,15.020832,-0.010723,0.010785,-0.000003,1.000000,0.027792,0.028866,1.000000,0.000045,0.000095,0.668056
7.642000,0.251000,15.029973,-0.000052,0.002889,-0.000004,662.499394,663.468664,662.485294,663.476251,-1.687820,0.000200,0.002766,-0.000004,2.002793,-0.000252,0.000123,0.000000,15.029973,-0.000052,0.002889,-0.000004,1.000000,0.027623,0.028488,1.000000,0.000061,0.000126,0.667598
7.662000,0.271000,14.988374,-0.002331,0.004356,-0.000128,661.614424,662.608711,661.033464,662.999422,-1.728011,-0.001999,0.004191,-0.000128,2.001385,-0.000332,0.000165,0.000000,14.988374,-0.002331,0.004356,-0.000128,1.000000,0.029442,0.029862,1.000000,0.000082,0.000166,0.667128
7.681000,0.290000,15.054275,-0.001418,0.004304,-0.000236,663.019698,664.189491,662.556733,664.305775,-1.660744,-0.000989,0.004088,-0.000236,2.000019,-0.000429,0.000217,0.000000,15.054275,-0.001418,0.004304,-0.000236,1.000000,0.028205,0.027582,1.000000,0.000108,0.000214,0.666673
7.701000,0.310000,15.052978,-0.001169,0.003904,-0.000283,663.049630,664.137672,662.605439,664.164954,-1.660674,-0.000624,0.003624,-0.000283,1.998652,-0.000545,0.000280,0.000000,15.052978,-0.001169,0.003904,-0.000283,1.000000,0.029116,0.027580,1.000000,0.000140,0.000273,0.666217
7.724000,0.333000,15.030052,-0.002451,0.005926,-0.000246,662.322291,663.826416,661.634037,664.151292,-1.682224,-0.001767,0.005569,-0.000246,1.997276,-0.000684,0.000356,0.000000,15.030052,-0.002451,0.005926,-0.000246,1.000000,0.030680,0.028302,1.000000,0.000178,0.000342,0.665759
7.746000,0.355000,14.975283,0.003441,0.000524,-0.000062,661.345726,662.250300,662.026342,661.478281,-1.735585,0.004286,0.000079,-0.000062,1.995868,-0.000845,0.000446,0.000000,14.975283,0.003441,0.000524,-0.000062,1.000000,0.033339,0.030124,1.000000,0.000223,0.000423,0.665289
