metric,value
duration_s,29.979
n_state_samples,2996
n_ctrl_samples,1500
trajectory_type,lissajous_3d
wind_x,0.0
wind_y,0.0
wind_z,0.0
is_wind,False
rmse_x,0.2558675631469163
max_err_x,0.4716213031885338
rmse_y,0.3491934907436293
max_err_y,0.7558616101675192
rmse_z,0.08763055687935262
max_err_z,0.17599923262143924
rmse_3d,0.441682485896201
max_err_3d,0.8920130319319465
rmse_vx,0.33532637142698535
rmse_vy,0.8135753636892379
rmse_vz,0.2931572195893983
rmse_vel_3d,0.9275180877879692
settling_time_s,
ss_err_x,0.24079298047327855
ss_err_y,0.2916608028943888
ss_err_z,0.08290208352268581
ss_err_3d,0.4190931668287463
mean_thrust,15.161299773077461
max_thrust,22.34485641645187
min_thrust,7.797538706416736
thrust_dev,3.304558390181631
rms_tau_phi,0.1506550584145367
max_tau_phi,0.6269787301006963
rms_tau_theta,0.177276394751558
max_tau_theta,0.5053936406918415
rms_tau_psi,0.004098313473028288
max_tau_psi,0.015224197839740071
mean_motor_util,43.9697929999914
max_motor_util,57.06371635031918
mean_util_r0,44.02036851074793
mean_util_r1,43.96328534065609
mean_util_r2,43.966427252012075
mean_util_r3,43.92909089654951
sat_events,0
sat_pct,0.0
ctrl_energy,7323.889675961993
max_phi_deg,20.188916358194533
max_theta_deg,7.29579731570061
pct_within_linear,82.8437917222964
linearization_valid,False
ss_offset_x,-0.033383995876339834
ss_offset_y,0.0031883711472548626
ss_offset_z,0.009865521432499446
wind_detected,False
has_mpc_debug,True
mpc_solve_ok,1500
mpc_solve_fail,0
mpc_solve_pct,100.0
cost_state_mean,8.672266865217663
cost_state_max,18.59878925020052
cost_input_mean,0.19385708842594468
cost_input_max,0.7665060143952891
cost_total_mean,8.866123953643609
torque_scale_mean,1.0
torque_scale_min,1.0
torque_scaled_pct,0.0
ud_thrust_rms,3.933426527092861
ui_thrust_rms,1.1461828893844028
ud_tau_phi_rms,0.40184110375455834
ui_tau_phi_rms,0.3817332996641449
ud_tau_theta_rms,0.479471991835
ui_tau_theta_rms,0.4108150363196227
ud_tau_psi_rms,0.004098320968675059
ui_tau_psi_rms,0.0
int_err_mag_final,0.25721378127898886
int_err_mag_max,0.6729659870064996
