timestamp,x,y,theta,v,omega
1771062950047733670,0.0,0.0,0.0,0.0,0.0
1771062950097628000,0.0,0.0,0.0,0.0,0.0
1771062950147978492,0.0,0.0,0.0,0.0,0.0
1771062950197676080,2.5310686077177325e-05,4.0039427862126336e-09,0.00031638358124297383,0.000509294062710607,0.006366175783882586
1771062950248295160,3.3881317890172014e-21,0.0,0.0,-0.0005000226495510766,-0.006250283119388457
1771062950297872812,3.3881317890172014e-21,0.0,0.0,0.0,0.0
1771062950347616938,2.531068607717732e-05,4.003942786212633e-09,0.00031638358124297383,0.0005088175938489281,0.006360219923111602
1771062950397425166,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,-0.0005081627577563671,-0.0063520344719545895
1771062950448514283,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950497888080,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950548028745,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950597524322,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950647810302,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950697769174,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950747476080,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950798106461,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950848506065,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950897588883,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062950947631122,2.531068607717732e-05,4.003942786212633e-09,0.00031638358124297383,0.0005057864517100825,0.006322330646376031
1771062950997780003,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,-0.0005047108927403167,-0.006308886159253959
1771062951048483231,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062951097666218,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062951147745928,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062951197515612,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062951247469505,-3.3881317890172014e-21,-8.271806125530277e-25,0.0,0.0,0.0
1771062951298367420,2.531068607717732e-05,4.003942786212633e-09,0.0003163835812429738,0.0004972833661150541,0.006216042076438176
1771062951347571296,-3.3881317890172014e-21,0.0,-1.0842021724855044e-19,-0.0005144043225260934,-0.006430054031576168
1771062951397756355,-3.3881317890172014e-21,0.0,-1.0842021724855044e-19,0.0,0.0
1771062951447587646,2.5310686077177322e-05,4.0039427862126336e-09,0.0003163835812429737,0.0005079275690336401,0.0063490946129205
1771062951497507564,0.0,0.0,-1.0842021724855044e-19,-0.0005070258027955476,-0.006337822534944345
1771062951547625066,0.0,0.0,-1.0842021724855044e-19,0.0,0.0
1771062951597690178,0.0,0.0,-1.0842021724855044e-19,0.0,0.0
1771062951647570852,0.0,0.0,-1.0842021724855044e-19,0.0,0.0
1771062951697553269,0.0,0.0,-1.0842021724855044e-19,0.0,0.0
1771062951747783503,2.5310686077177322e-05,4.0039427862126336e-09,0.0003163835812429737,0.0005038934618428795,0.0062986682730359934
1771062951797810013,0.0,8.271806125530277e-25,-1.6263032587282567e-19,-0.0005059454776964834,-0.006324318471206044
1771062951847562866,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062951897595837,2.5310686077177322e-05,4.003942786212634e-09,0.00031638358124297367,0.0005058801425051873,0.006323501781314841
1771062951947813939,6.776263578034403e-21,1.6543612251060553e-24,-1.6263032587282567e-19,-0.0005040151955451822,-0.006300189944314778
1771062951997640250,6.776263578034403e-21,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952047613519,2.5310686077177322e-05,4.003942786212634e-09,0.00031638358124297367,0.0005064845067357491,0.006331056334196865
1771062952097517367,6.776263578034403e-21,1.6543612251060553e-24,-1.6263032587282567e-19,-0.0005071890748672909,-0.006339863435841137
1771062952147798998,6.776263578034403e-21,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952197764723,6.776263578034403e-21,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952247817101,6.776263578034403e-21,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952297580684,2.5310686077177332e-05,4.003942786212635e-09,0.00031638358124297367,0.0005086186519053081,0.006357733148816351
1771062952347682405,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,-0.0005051859695485891,-0.006314824619357363
1771062952397707432,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952447695388,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952497517572,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952548244103,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952598521967,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952647840550,2.5310686077177325e-05,4.003942786212634e-09,0.00031638358124297367,0.000513207901764694,0.006415098772058675
1771062952697495207,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,-0.0005097343940858942,-0.0063716799260736786
1771062952748226778,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952797599492,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952848131827,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952897644326,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952947870352,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062952997765944,1.0164395367051604e-20,1.6543612251060553e-24,-1.6263032587282567e-19,0.0,0.0
1771062953047866643,2.5310686077177325e-05,4.003942786212634e-09,0.00031638358124297367,0.000505196274795246,0.006314953434940576
1771062953097629234,3.3881317890172014e-21,8.271806125530277e-25,-1.0842021724855044e-19,-0.000508628791041807,-0.0063578598880225864
1771062953147776351,3.3881317890172014e-21,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953197478587,3.3881317890172014e-21,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953247689655,3.3881317890172014e-21,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953297648537,3.3881317890172014e-21,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953347546763,3.3881317890172014e-21,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953397812184,2.5310686077177325e-05,4.003942786212634e-09,0.0003163835812429737,0.0005035407243368738,0.006294259054210923
1771062953447803637,0.0,8.271806125530277e-25,-1.0842021724855044e-19,-0.0005063002769581014,-0.006328753461976267
1771062953497828292,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953547807843,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953597458342,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953647485262,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953697776731,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953747890305,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953797644560,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953847891315,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953897746601,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953948667719,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062953997786935,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062954047828482,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062954097862535,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062954148267309,0.0,8.271806125530277e-25,-1.0842021724855044e-19,0.0,0.0
1771062954197787782,2.5310686077177322e-05,4.003942786212634e-09,0.00031638358124297367,0.0005111156046396792,0.006388945057995988
1771062954247502903,0.0,8.271806125530277e-25,-1.6263032587282567e-19,-0.0005091144502984898,-0.006363930628731122
1771062954297746993,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954347552224,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954397624349,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954447739345,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954498010305,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954548054387,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954597565152,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954647722889,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954697963392,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954747569166,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954797779422,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954847531443,0.0,8.271806125530277e-25,-1.6263032587282567e-19,0.0,0.0
1771062954897503960,2.5310686077177315e-05,4.0039427862126336e-09,0.00031638358124297367,0.000506492128452083,0.006331151605651039
1771062954947761705,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,-0.0005036176314603433,-0.00629522039325429
1771062954997607473,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955047714113,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955097554470,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955148295979,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955197551722,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955247426394,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955297671435,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955347919602,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955397671923,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955447822797,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955497698250,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955547610673,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955597529909,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955647824454,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955697613845,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955747595329,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955797701147,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955847465521,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955897891734,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955947784490,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062955997775782,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956047698014,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956097732177,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956147767262,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956197668594,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956247648143,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956297900598,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956348029610,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956397716778,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956447784655,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956497569386,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956547792616,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956597745676,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956647792122,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956697762615,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956747915392,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956797684274,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956847658914,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956897777827,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956947801540,-6.776263578034403e-21,0.0,-1.6263032587282567e-19,0.0,0.0
1771062956997924941,2.531068607717732e-05,4.0039427862126336e-09,0.00031638358124297367,0.0005049674601976412,0.0063120932524705145
1771062957047814361,-3.3881317890172014e-21,0.0,-1.6263032587282567e-19,-0.0005073357537417333,-0.006341696921771667
1771062957097746661,-3.3881317890172014e-21,0.0,-1.6263032587282567e-19,0.0,0.0
