timestamp,x,y,theta,v,omega,cov_xx,cov_yy,cov_tt
1771062950048385712,0.0,0.0,0.0,0.0,0.0,0.11002336247380773,0.11,0.11
1771062950098232352,0.0,0.0,0.0,0.0,0.0,0.12002663298082482,0.12,0.12
1771062950148625714,0.0,0.0,0.0,0.0,0.0,0.13002799896283473,0.13,0.13
1771062950198276585,1.1557784389986814e-06,0.0,0.0,0.0004865536769445294,0.00500455568509262,0.14002923749723967,0.14,0.14
1771062950248463828,2.3310291073015925e-05,1.025975162623518e-09,9.630679958518116e-05,-0.0004591917142666902,-0.0043581598111392394,0.15003049597966622,0.1500000000834848,0.15000307015096054
1771062950298269481,1.4820114389963659e-06,-2.097611184192442e-11,5.753009089479126e-07,-2.091565446693094e-05,-0.0005163289196398833,0.1600317370668745,0.16000000000557552,0.16000677274672984
1771062950348201482,1.637972779279768e-06,-1.0267591724135847e-10,2.2703596582132737e-05,0.00048286157048988684,0.004915207128460582,0.1700329834308433,0.17000000000577511,0.17001056271972637
1771062950397783342,2.3335070617462547e-05,9.38401975176357e-10,9.485861653944774e-05,-0.00046523710208837033,-0.004429196709321908,0.1800342133552066,0.1800000000946527,0.180014314327302
1771062950448275972,9.131519354876441e-07,-7.628540096993506e-11,-2.3601232198042918e-06,-2.1191014929388557e-05,-0.0005247449499356435,0.19003548614326188,0.1900000000111768,0.19001818865054984
1771062950498257307,-9.773929158173685e-08,-8.9522549761137e-11,-1.3716370558604526e-05,-9.652263581769788e-07,-6.216866862188139e-05,0.20003673623258064,0.2000000000121051,0.20002200304869397
1771062950548469147,-1.439979406520853e-07,-8.927302872742491e-11,-1.507046267199349e-05,-4.396495050492019e-08,-7.3653750430400655e-06,0.21003799639062726,0.21000000001215807,0.2100258442918755
1771062950598210699,-1.460851734045331e-07,-8.924788637274845e-11,-1.5229073873699133e-05,-2.0025529312634827e-09,-8.726059400529555e-07,0.2200392344980059,0.22000000001216075,0.22002962279413915
