t,t_rel,x,y,z,phi,theta,psi,vx,vy,vz,p,q,r,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi,ref_vx,ref_vy,ref_vz,ref_p,ref_q,ref_r,err_x,err_y,err_z,err_phi,err_theta,err_psi,err_vx,err_vy,err_vz,err_3d,err_vel_3d
10.070000,0.000000,-0.099762,0.018589,1.048039,-0.022384,0.003640,0.002627,0.061924,0.179600,0.020238,0.006521,0.067053,-0.001341,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000074,0.000000,0.000000,0.000000,-0.099762,0.018589,0.048039,-0.022384,0.003640,0.002627,0.061850,0.179600,0.020164,0.112275,0.191019
10.083000,0.013000,-0.098951,0.019614,1.047937,-0.022530,0.003452,0.002646,0.063005,0.179831,0.020012,0.005180,0.073404,-0.001150,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000074,0.000000,0.000000,0.000000,-0.098951,0.019614,0.047937,-0.022530,0.003452,0.002646,0.062931,0.179831,0.019938,0.111687,0.191565
10.090000,0.020000,-0.098321,0.021412,1.048137,-0.022479,0.004186,0.002618,0.063341,0.182062,0.020873,0.001966,0.172143,-0.002381,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000074,0.000000,0.000000,0.000000,-0.098321,0.021412,0.048137,-0.022479,0.004186,0.002618,0.063267,0.182062,0.020799,0.111547,0.193860
10.100000,0.030000,-0.097834,0.021725,1.047998,-0.022203,0.003213,0.002640,0.063147,0.179238,0.020718,0.002930,0.097396,-0.001025,0.000005,0.000000,1.000005,0.000000,0.000000,0.000000,0.000328,0.000000,0.000327,0.000000,0.000000,0.000000,-0.097839,0.021725,0.047993,-0.022203,0.003213,0.002640,0.062819,0.179238,0.020391,0.111121,0.191019
10.110000,0.040000,-0.097256,0.022530,1.047951,-0.022138,0.003197,0.002650,0.063278,0.178278,0.020838,0.001785,0.099722,-0.000958,0.000005,0.000000,1.000005,0.000000,0.000000,0.000000,0.000328,0.000000,0.000327,0.000000,0.000000,0.000000,-0.097261,0.022530,0.047946,-0.022138,0.003197,0.002650,0.062950,0.178278,0.020511,0.110753,0.190175
10.121000,0.051000,-0.096429,0.023520,1.047831,-0.022402,0.003444,0.002663,0.064349,0.178416,0.020742,-0.001833,0.112448,-0.000799,0.000015,0.000000,1.000015,0.000000,0.000000,0.000000,0.000714,0.000000,0.000710,0.000000,0.000000,0.000000,-0.096444,0.023520,0.047816,-0.022402,0.003444,0.002663,0.063635,0.178416,0.020032,0.110186,0.190481
10.130000,0.060000,-0.095785,0.025304,1.048039,-0.022450,0.003724,0.002663,0.064677,0.180636,0.021684,-0.005179,0.125606,-0.000685,0.000015,0.000000,1.000015,0.000000,0.000000,0.000000,0.000714,0.000000,0.000710,0.000000,0.000000,0.000000,-0.095800,0.025304,0.048024,-0.022450,0.003724,0.002663,0.063963,0.180636,0.020974,0.110110,0.192771
10.141000,0.071000,-0.095081,0.025594,1.047778,-0.022587,0.004174,0.002674,0.065314,0.178195,0.021232,-0.009509,0.136876,-0.000528,0.000033,0.000000,1.000033,0.000000,0.000000,0.000000,0.001217,0.000000,0.001206,0.000000,0.000000,0.000000,-0.095114,0.025594,0.047745,-0.022587,0.004174,0.002674,0.064097,0.178195,0.020026,0.109459,0.190428
10.152000,0.082000,-0.094262,0.026973,1.047785,-0.022825,0.004831,0.002673,0.066366,0.179367,0.021536,-0.005139,0.143426,-0.000610,0.000033,0.000000,1.000033,0.000000,0.000000,0.000000,0.001217,0.000000,0.001206,0.000000,0.000000,0.000000,-0.094295,0.026973,0.047752,-0.022825,0.004831,0.002673,0.065149,0.179367,0.020330,0.109084,0.191912
10.161000,0.091000,-0.093514,0.028114,1.047758,-0.022982,0.005470,0.002672,0.067185,0.179654,0.021733,-0.003847,0.147138,-0.000628,0.000064,0.000000,1.000063,0.000000,0.000000,0.000000,0.001888,0.000000,0.001863,0.000000,0.000000,0.000000,-0.093578,0.028114,0.047695,-0.022982,0.005470,0.002672,0.065297,0.179654,0.019870,0.108729,0.192182
